,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
2862,2862,"Shri Jaykumar Rawal Institute of Technology, Dondaicha",,2011, Maharashtra,Dondaicha,"
Mandal Road  Dondiacha  Dondaicha  District: Dhule  State: Maharashtra  Pin Code: 425408  ",Private,(AICTE) All India Council of Technical Education,,02566-244123,,http://www.jaytech.co.in/Index.html,,"['Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['MHT CET'],eng,81,https://www.facebook.com/ShriJaykumarRawalInstituteOfTechnologyDondaicha/,,,
2863,2863,"Synergy Institute of Engineering Technology, Dhenkanal",,1999, Odisha,Dhenkanal," Dhenkanal 
By the side of NH 55 Dhenkanal  Odisha  India - 759001 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.synergyinstitute.net,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'Odisha JEE']",eng,83,https://www.facebook.com/sietdhenkanal,,https://www.youtube.com/channel/UCYaSuImFIhnBXj4k5ZdnRtw,https://en.wikipedia.org/wiki/Synergy_Institute_of_Engineering_%26_Technology
2864,2864,"DN Patel College of Engineering, Nandurbar",,1983, Maharashtra,Shahada,P.O. Box No. 61  Shahada  Dist: Nandurbar  Maharashtra  India  Pin: 425409 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.coeshahada.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'WiFi', 'IT Infrastructure']","['MHT CET', 'JEE Main']",eng,85,https://www.facebook.com/dnpcoeshahada/,https://twitter.com/princcoeshahada,,
2865,2865,"Sri Venkateswara College of Engineering, Kadapa",,2016, Andhra Pradesh,Kadapa, Balaji Nagar  Kadapa  Andhra Pradesh - 516003.,Private,(AICTE) All India Council of Technical Education,,09395366771,,http://svck.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport']",['AP EAMCET'],eng,49,https://www.facebook.com/svckadapa/,,,
2866,2866,"Amrutananad Adhikari Institute of Technology, Wardha",,, Maharashtra,Wardha, Wardha ,,,,,,http://www.aait.com/,,[],['AP EAMCET'],eng,,,,,
2867,2867,"Hanuman Vyayam Prasarak Mandal's College of Engineering and Technology, Amravati",,2002, Maharashtra,Amravati, HVPM Campus  Hanuman Vyayam Nagar  Amravati 444605 Maharashtra ,Private,(AICTE) All India Council of Technical Education +1 moreDTE and Maharashtra Government,"Sant Gadge Baba Amravati University, Amravati",,,http://hvpmcoet.in/hvpm/index.php,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['GATE', 'MHT CET', 'JEE Main']",eng,79,https://www.facebook.com/hvpmcoet/,,,
2868,2868,"Excelsior Education Society KC College of Engineering, Thane",,2001, Maharashtra,Thane,Mith Bunder Road  Near Sadguru Garden  Kopri  Thane (E) - 400603 ,Private,(AICTE) All India Council of Technical Education,,022-25327100,,http://kccoe.org/,,"['Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']","['GATE', 'MHT CET', 'JEE Main']",eng,73,,,,"https://en.wikipedia.org/wiki/KC_College_of_Engineering,_Thane"
2869,2869,"VSA School of Engineering and School of Management, Salem",,2009, Tamil Nadu,Salem, VSA Group of Institutions  NH-47 Main Road  Uthamasolapuram Post  Salem - 636010  Tamilnadu ,Private,(AICTE) All India Council of Technical Education,,0427-2339988,,http://www.vsagroup.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['TNEA'],eng,107,,,,
2870,2870,"Sri Krishna Institute of Technology, Chennai",,2001, Tamil Nadu,Padapai,PanapakkamNear Padappai   Via TambaramChennai -601301 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.srikrishnait.com/,,"['Boys Hostel', 'Girls Hostel', 'Cafeteria']","['TNEA', 'JEE Main']",eng,,,,,
2871,2871,"RVS School of Architecture, Kannampalayam",,2009, Tamil Nadu,Coimbatore,"Kumaran Kottam Campus  Trichy Road  Kannampalayam 
Coimbatore - 641402 ",Private,COA,,0422-2914125,,http://www.rvsarch.ac.in/,,"['Library', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['NATA'],eng,8,https://www.facebook.com/rvsarch/,,,
