,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
1908,1908,"Sri Venkatesa Perumal College of Engineering and Technology, Puttur",,2001, Andhra Pradesh,China Rajukuppam,RVS Nagar  K.N Road  Puttur – 517583  Andhra Pradesh ,Private,(AICTE) All India Council of Technical Education,,,,http://svpcet.org/college/index.php,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']","['AP EAMCET', 'AP PGECET']",eng,229,https://www.facebook.com/Svpcet/,,https://www.youtube.com/channel/UCQfKMrPQ7_gP5C08m5frdag,
1909,1909,"Swami Vivekananda Institute of Technology, Nizamabad",,2004, Telangana,Secunderabad,Mahbub College Campus  Patny Centre  Sd Road  Secunderabad - 500003  Telangana ,Private,(AICTE) All India Council of Technical Education,,040-27717629,,http://www.svit.ac.in/,,"['Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['TS EAMCET'],eng,184,https://www.facebook.com/SVIT-Swami-Vivekananda-Institute-Of-Technology-759465584166105/,,,https://en.wikipedia.org/wiki/Swami_Vivekananda_Institute_of_Technology
1910,1910,"Narsaraopeta Institute of Technology, Narasaraopet",,1998, Andhra Pradesh,Narasaraopet,"
Kotappakonda Road  Yellamanda P.O  522601  Narasaraopet  Andhra Pradesh  India
 ",Private,(AICTE) All India Council of Technical Education,,08647-219135,,http://www.nrtit.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['AP EAMCET'],eng,138,https://www.facebook.com/nrtit,https://twitter.com/NrtNit,,
1911,1911,"Sri Venkateswara Institute of Technology, Anantapur",,2009, Andhra Pradesh,Ramanepalli, Anantapur,Private,(AICTE) All India Council of Technical Education,,09618469721,,http://www.svitatp.org,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['AP EAMCET', 'AP PGECET', 'GATE']",eng,157,https://www.facebook.com/S.V.Institute.of.Technology,,https://www.youtube.com/channel/UCSUM__zePVLHRFT9fb5FeUQ,
1912,1912,"ICFAI University, Raipur",,2011, Chhattisgarh,Kumhari,"NH-6  Raipur - Bhilai Road  Km Stone 20  PO: Kumhari  District: Durg - 490042  Chhattisgarh.
 ",Private,UGC,,,,http://www.iuraipur.edu.in,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'WiFi', 'IT Infrastructure']","['JEE Main', 'CG PET']",eng,17,https://www.facebook.com/icfai.raipur,https://twitter.com/icfairaipur,https://www.youtube.com/user/icfairaipur,
1913,1913,"Janardan Rai Nagar Rajasthan Vidyapeeth, Udaipur",,1937, Rajasthan,Udaipur,"
Pratap Nagar  Udaipur - 313003  Rajasthan  India
 ",Private,UGC,,,,http://www.jrnrvu.edu.in/index.php,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['JEE Main', 'CG PET']",eng,77,https://www.facebook.com/jrnrvuniversity,https://twitter.com/JRNRVU,,https://en.wikipedia.org/wiki/Janardan_Rai_Nagar_Rajasthan_Vidyapeeth_University
1914,1914,"Shri Jagdishprasad Jhabarmal Tibrewala University, Jhunjhunu",,2009, Rajasthan,Churela,Jhunjhunu-Churu Road  Vidyanagari  Dist Jhunjhunu  Churela  Rajasthan 333001 ,Private,"UGC +2 morePCI, BCI",,,,http://jjtu.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'GATE']",eng,65,https://www.facebook.com/sjjtu,https://twitter.com/officialjjtu,,https://en.wikipedia.org/wiki/Shri_Jagdishprasad_Jhabrmal_Tibrewala_University
1915,1915,"Himgiri Zee University, Dehradun",,2003, Uttarakhand,Sherpur,"P.O. Sherpur  chakrata Road
Dehradun  Pin - 248197 (Uttarakhand) INDIA
 ",Private,"(BCI) Bar Council of India +3 moreCOA, (NCTE) National Council for Teacher Education, UGC",,18001804181,,http://himgirizeeuniversity.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['JEE Main'],eng,61,https://www.facebook.com/HimgiriZeeUniversity/,https://twitter.com/hzudun,,https://en.wikipedia.org/wiki/Himgiri_Zee_University
1916,1916,"Narayana Engineering College, Gudur",,2001, Andhra Pradesh,Gudur,"Dhurjati Nagar  Gudur - 524 101
 ",Private,(AICTE) All India Council of Technical Education +1 moreUGC,,,,http://www.necgudur.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']","['AP EAMCET', 'AP PGECET']",eng,81,https://www.facebook.com/Narayana-Engineering-CollegeGudur-222018517833528/,,,
1917,1917,"Dr Balasaheb Sawant Konkan Krishi Vidyapeeth, Dapoli",,1972, Maharashtra,Dapoli,"
Tal. Dapoli  Dist. Ratnagiri (MAHARASHTRA) INDIA  Pin No. 415 712 ",Government,M.A.U Act 1983,,02358-282065,,http://www.dbskkv.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Medical', 'IT Infrastructure']","['AP EAMCET', 'AP PGECET']",eng,,https://www.facebook.com/pages/DrBalasaheb-Sawant-Konkan-Krishi-Vidyapeeth/209304879102747,,,https://en.wikipedia.org/wiki/Dr._Balasaheb_Sawant_Konkan_Krishi_Vidyapeeth
1918,1918,"SSN Engineering College, Ongole",,, Andhra Pradesh,Ongole,Kurnool Road  Ongole  Prakasam Dist  Andhra Pradesh ,Private,(AICTE) All India Council of Technical Education,,,,http://ssncolleges.com/,,"['Library', 'Sports', 'Auditorium', 'Transport', 'IT Infrastructure']",['AP EAMCET'],eng,195,https://www.facebook.com/ssngroupofinstitution/,,,
1919,1919,"Maharaja Agrasen University, Solan",,2013, Himachal Pradesh,Kattiwala,"
Atal Shiksha Kunj Village kalujhanda  Baddi Distt. Solan  H.P. 174 103 ",Private,"UGC +4 moreAICTE, PCI, COA, BCI",,09318029217,,http://www.mau.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'GATE', 'HPCET']",eng,155,https://www.facebook.com/MAUBaddi,https://twitter.com/MAUbaddi,,https://en.wikipedia.org/wiki/Maharaja_Agrasen_University
1920,1920,"Women's Institute of Technology, Dehradun",,2011, Uttarakhand,Sudhowala," Dehradun
Post Office  Chandanwadi  Prem Nagar Sudhowala  Dehradun (Uttarakhand) Pin – 248007 ",Government,(AICTE) All India Council of Technical Education,,07055450030,,http://wit.ac.in/,,"['Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['JEE Main'],eng,31,https://www.facebook.com/wit.ac.in,,,
1921,1921,"International School of Photonics, Cochin University of Science and Technology, Kochi",,1992, Kerala,Ernakulam,Cochin University of Science and Technology Cochin – 682 022  Kerala  India ,Government,UGC +1 moreAICTE,"Cochin University of Science and Technology, Kochi ",0484-2575848,,http://photonics.cusat.edu/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['CUSAT CAT', 'GATE']",eng,8,,,,
1922,1922,"Christ College of Engineering, Thrissur",CCE Thrissur,2015, Kerala,Irinjalakuda," Thrissur
Christ College Road  Irinjalakuda  Thrissur  Kerala - 680125 ",Private,(AICTE) All India Council of Technical Education,,0480-2825355,,http://www.cceijk.com/,,"['Library', 'Sports', 'IT Infrastructure']",['KEAM'],eng,30,,,,
1923,1923,"Government Polytechnic, Lucknow",,1892, Uttar Pradesh,Lucknow," Lucknow
Faizabad road   Lucknow-226016
Uttar Pradesh ",Government,(AICTE) All India Council of Technical Education,,0522-2700680,,http://www.gplucknow.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['KEAM'],eng,47,https://www.facebook.com/G.P.Lucknow/,,,https://en.wikipedia.org/wiki/Government_Polytechnic_Lucknow
1924,1924,"Cusrow Wadia Institute of Technology, Pune",,1938, Maharashtra,Pune,"Modern Education Society's  19  Bundgarden Road  Pune-411001  Maharashtra  India
 ",Private,(AICTE) All India Council of Technical Education,,020-26164814,,http://www.cwitpune.com/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['KEAM'],eng,48,,,,https://en.wikipedia.org/wiki/Cusrow_Wadia_Institute_of_Technology
1925,1925,"KJ Somaiya Polytechnic, Mumbai",,1963, Maharashtra,Mumbai," Mumbai
Vidyanagar  Vidyavihar(E)  Mumbai - 400 077  Maharashtra  India. ",Private,(AICTE) All India Council of Technical Education,,,,https://www.somaiya.edu/polytechnic,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'IT Infrastructure']",['KEAM'],eng,46,https://www.facebook.com/SomaiyaTrust/,https://twitter.com/SomaiyaTrust,https://www.youtube.com/user/SomaiyaVidyavihar,
1926,1926,"Siliguri Government Polytechnic, Jabrabhita",,1995, West Bengal,Siliguri,1 No Dabgram Colony  P.O. Rabindra Sarni  Darjeeling  West Bengal  ,Government,(AICTE) All India Council of Technical Education,,0353-2596277,,http://sgpolytechnic.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']",['KEAM'],eng,29,https://www.facebook.com/siligovtpoly,,,
1927,1927,"IES College of Architecture, Mumbai",,1995, Maharashtra,Mumbai," Mumbai
HIG Colony  Nityanand Nagar  Reclamation  Bandra West  Mumbai  Maharashtra 400050
 ",Private,COA,,022-61378456,,http://www.ies.edu/architecture/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['NATA'],eng,17,https://www.facebook.com/IESCoA/,https://twitter.com/ies_coa,,
1928,1928,"CSIR Central Leather Research Institute, Chennai",,1948, Tamil Nadu,Chennai,Adyar  Chennai - 600020 ,Government,,"Anna University, Chennai",044-24912150,,http://www.clri.org/,,"['Library', 'IT Infrastructure']",['NATA'],eng,,https://www.facebook.com/CSIR-Central-Leather-Research-Institute-119803718087896,,,
1929,1929,"Rajokari Institute of Technology, Delhi",,2016, Delhi,New Delhi,Rajokari  Delhi  South West Delhi- 110038 ,Government,(AICTE) All India Council of Technical Education,,011-26382073,,http://www.ritdelhi.ac.in/,,"['Library', 'Sports', 'IT Infrastructure']",['NATA'],eng,4,,,,
1930,1930,"Medi-Caps University, Indore",,2015, Madhya Pradesh,Indore,,Private,UGC +1 moreAICTE,,0731-4259500,,http://www.medicaps.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['JEE Main', 'GATE']",eng,322,https://www.facebook.com/Mediuniv/,,,https://en.wikipedia.org/wiki/Medi-Caps_University
1931,1931,"Government College of Engineering, Nagpur",,2016, Maharashtra,Khapri," Nagpur 
Sector 27  Mihan Rehabilition Colony Khapri(Railway)  Nagpur  Maharashtra  India 441108 ",Government,(AICTE) All India Council of Technical Education,,07103-202012,,http://www.gcoen.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'IT Infrastructure']","['JEE Main', 'GATE']",eng,12,https://www.facebook.com/gcoen.in/,,,
1932,1932,"SLBS Engineering College, Jodhpur",,2008, Rajasthan,Bawarla,"
NH-112  Jodhpur – Jaipur National Highway  Near Bypass Dangiyawas  Jodhpur  Rajasthan  India ",Private,(AICTE) All India Council of Technical Education,,09829143285,,http://slbsjodhpur.com/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'REAP']",eng,154,https://www.facebook.com/slbsengineeringcollege.jodhpur/,https://twitter.com/SLBSENGGCLG,,https://en.wikipedia.org/wiki/S.L.B.S_Engineering_College
1933,1933,"Rishi MS Institute of Engineering and Technology for Women, Hyderabad",,2009, Telangana,Hyderabad,Near JNTUH  Nizampet Cross Road  Kukatpally  Hyderabad -500085  Telangana ,Private,(AICTE) All India Council of Technical Education,,040-23892878,,http://rishiengg.org/,,"['Library', 'Sports', 'Medical', 'WiFi', 'IT Infrastructure']",['TS EAMCET'],eng,97,https://www.facebook.com/rishicollege/,,,
1934,1934,"University College of Engineering, Ramanathapuram",,2008, Tamil Nadu,Pullangudi,Ramanathapuram campus  Pullangudi  Ramanathapuram district - 623513  Tamil Nadu  India ,Government,UGC,,0452-2555577,,http://www.tau.edu.in/ramanad,,"['Library', 'Transport', 'IT Infrastructure']",['TNEA'],eng,,https://www.facebook.com/UniversityCollegeOfEngineeringRamanathapuram/,,,
1935,1935,"Perunthalaivar Kamarajar Institute of Engineering and Technology, Karaikal",,2007, Puducherry,Nedungadu, Karaikal. Nedungadu  Karaikal - 609603. ,Government,(AICTE) All India Council of Technical Education,,04368-262011,,http://www.pkiet.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['CENTAC Admission'],eng,31,,,,https://en.wikipedia.org/wiki/Perunthalaivar_Kamarajar_Institute_of_Engineering_and_Technology
1936,1936,"Sushant School of Art and Architecture, Gurgaon",,1989, Haryana,Gurgaon, Ansal University  Sector – 55  DLF Golf Course Rd  Gurgaon  Haryana 122003 ,Private,(AICTE) All India Council of Technical Education +1 moreCOA,"Ansal University, Gurgaon",0124-4750400,,http://www.ansaluniversity.edu.in/sushant-school-of-art-and-architecture/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Cafeteria', 'Medical', 'WiFi', 'IT Infrastructure']",['NATA'],eng,33,https://www.facebook.com/Sushant-School-of-Art-and-Architecture-20024249033/,,,https://en.wikipedia.org/wiki/Sushant_School_of_Art_and_Architecture
1937,1937,"PK Technical Campus, Pune",,2011, Maharashtra,Kadachiwadi,"Faculty of Management & MCA  Kadachiwadi  Near Chakan
Chakan-Shikrapur Road  Tal. Khed  Dist. Pune - 410501 ",Private,"(AICTE) All India Council of Technical Education +2 moreMaharashtra State Board of Technical Education, Mumbai","Savitribai Phule Pune University, Pune",02135-619100,,http://www.pkinstitute.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['MHT CET', 'JEE Main']",eng,66,https://www.facebook.com/pktc39,,,
