,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
2226,2226,"Akshaya College of Engineering and Technology, Coimbatore",,2009, Tamil Nadu,Singarampalayam,Kinathukadavu  Coimbatore  Tamilnadu – 642109 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.acetcbe.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['TNEA'],eng,173,https://www.facebook.com/acetcbe,,,https://en.wikipedia.org/wiki/Akshaya_College_of_Engineering_and_Technology
2227,2227,"Akido College of Engineering, Bahadurgarh",,2008, Haryana,Bahadurgarh,6 Km Milestone Bahadurgarh – Jhajjar Road  Village Lowakhurd  Near D.P.S  Bahadurgarh (Delhi NCR) – 124507 Haryana ,Private,(AICTE) All India Council of Technical Education,,09050019315,,http://www.ace-edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'Haryana Admission']",eng,18,https://www.facebook.com/akidocollege/,https://twitter.com/akidocollege,https://www.youtube.com/channel/UCEklJ3NRi1bSadPN_6KBsXQ,
2228,2228,"Adusumalli Vijaya College of Engineering and Research Centre, Nalgonda",,, Telangana,Bommalramaram,"
Mysireddy Palli Hazipur So Bibinagar Bo Nalgonda Dist 508126 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.avcr.org.in/,,"['Library', 'Sports', 'IT Infrastructure']","['JEE Main', 'Haryana Admission']",eng,298,,,,
2229,2229,"ACN College of Engineering and Management Studies, Aligarh",,, Uttar Pradesh,Chherat,"
ACN City  Kasimpur Power House Road  Aligarh 
Uttar Pradesh - 202002  India ",Private,(AICTE) All India Council of Technical Education,,09456618910,,http://acncems.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'UPSEE']",eng,160,,https://twitter.com/acncems,,
2230,2230,"AVC College of Engineering, Nagapattinam",,1996, Tamil Nadu,Mayiladuthurai,Mannampandal - 609305  Mayiladuthurai  Nagapattinam District  Tamil Nadu  India ,Private,(AICTE) All India Council of Technical Education,,,,http://www.avccengg.net,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['TNEA'],eng,216,https://www.facebook.com/AVC-College-of-Engineering-218911278172656/,,,https://en.wikipedia.org/wiki/A._V._C._College_of_Engineering
2231,2231,"AMR Institute of Technology, Adilabad",,, Telangana,Adilabad, Adilabad  ,Private,,,,,http://www.maheshwaragroup.co.in/,,[],['TNEA'],eng,,,,,
2232,2232,"ACT College of Engineering and Technology, Kancheepuram",,2008, Tamil Nadu,Rettamangalam," Kancheepuram
No.15  Nelvoy Village  Bukkathurai - Uthiramerur High Road
Madurandhagam Taluk  Kancheepuram District Tamil Nadu - 603107 ",Private,(AICTE) All India Council of Technical Education,,044-27293090,,http://www.actcet.com,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']",['TNEA'],eng,112,,,,
2233,2233,"University College of Engineering, Thodupuzha",,1996, Kerala,Muttom," Thodupuzha
Muttom P O  Thodupuzha  Idukki (District)  Kerala  India Pin - 685587 ",Government,(AICTE) All India Council of Technical Education,,04862-256222,,http://ucet.ac.in,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['KEAM'],eng,54,https://www.facebook.com/ucet.official/,,,"https://en.wikipedia.org/wiki/University_College_of_Engineering,_Thodupuzha"
2234,2234,"Guru Nanak Dev University Regional Campus, Sathiala",,, Punjab,Chak Thathian, Sathiala,Government,,"Guru Nanak Dev University, Amritsar",,,http://gndurcsathiala.org,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']",['KEAM'],eng,28,https://www.facebook.com/GnduRegionalCampusSathiala,https://twitter.com/RCSATHIALA,,
2235,2235,"Guru Nanak Dev University Regional Campus, Gurdaspur",,1999, Punjab,Nabipur,Hardochchanni Road  Gurdaspur-143521  Punjab. ,Government,UGC,,01874-242678,,https://www.gndurcgsp.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['KEAM'],eng,36,https://www.facebook.com/GNDU.RC.GSP/,,,
2236,2236,"Shri Ram Murti Smarak College of Engineering Technology and Research, Bareilly",SRMS Bareilly,2008, Uttar Pradesh,Ghanghoua Ghanghori," Bareilly
Ram Murti Puram 13 KM Bareilly-Nainital Highway  Bhojipura  Bareilly  Uttar Pradesh  Pincode 243202 ",Private,(AICTE) All India Council of Technical Education,,07055999555,,http://www.srmswcet.ac.in,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['UPSEE', 'JEE Main']",eng,39,https://www.facebook.com/srmscetbly,https://twitter.com/SRMS_TRUST,,"https://en.wikipedia.org/wiki/Shri_Ram_Murti_Smarak_College_of_Engineering,_Technology_%26_Research"
2237,2237,"Poornima Group of Institutions, Jaipur",,2009, Rajasthan,Jaipur," Jaipur
BT-01  Bio Technology Park  RIICO  Sitapura  Jaipur – 302022 ",Private,(AICTE) All India Council of Technical Education,,09928666222,,http://www.poornima.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['JEE Main', 'REAP']",eng,265,https://www.facebook.com/poornimagroup,https://twitter.com/Poornima_Jaipur,https://www.youtube.com/user/PoornimaVibes/,"https://en.wikipedia.org/wiki/Poornima_College_of_Engineering,_Jaipur"
