,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
1269,1269,"Dr VN Bedekar Institute of Management Studies, Thane",VNBRIMS,1973, Maharashtra,Thane,,Private,(AICTE) All India Council of Technical Education,,022-25364492,,http://www.vnbrims.org/Post-Graduation/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['CAT', 'CMAT', 'XAT', 'ATMA']",mang,24,https://www.facebook.com/VNBRIMS/,https://twitter.com/Dr_VnBrims,https://www.youtube.com/channel/UClBhRfqlcMAH7gjgmp1C_-g,https://en.wikipedia.org/wiki/Dr._V._N._Bedekar_Institute_of_Management_Studies
1270,1270,"IBS Business School, Jaipur",,2005, Rajasthan,Jaipur,Jamdoli Near Cambay Golf Resort Agra Road Jaipur-302031  Rajasthan ,Private,,"ICFAI Foundation for Higher Education, Hyderabad",0141-5122646,,http://www.ibsindia.org/ibs_jaipur/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['IBSAT', 'GMAT', 'CAT', 'NMAT by GMAC']",mang,7,https://www.facebook.com/ibsindia/,https://twitter.com/ibsindia1/,https://www.youtube.com/channel/UCFmgKpb5brcCLx5qawrWuAw,
1271,1271,"Sri Krishna Institute of Management Centre for Excellence in Management Education, Coimbatore",SKIM,2009, Tamil Nadu,Coimbatore,"Center of Excellence in Management Education 
Kuniamuthur  Coimbatore - 641 008  Tamilnadu  India. ",Private,(AICTE) All India Council of Technical Education,,0422-2678027,,http://www.skim.ac.in,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['MAT', 'TANCET MBA']",mang,16,https://www.facebook.com/Sri-Krishna-Institute-of-Management-A-Stand-Alone-B-School-Coimbatore-184108308366359/,,,
1272,1272,"Vishwakarma Global Business School, Pune",,2010, Maharashtra,Pune,"
Sr. No. 3/6  Kondhwa Budruk  Pune: 411048 ",Private,(AICTE) All India Council of Technical Education,,08087940001,,http://www.vgbs.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['MAT', 'CAT', 'XAT', 'CMAT', 'ATMA']",mang,16,https://www.facebook.com/vgbsedu/,https://twitter.com/vgbs_pune,https://www.youtube.com/channel/UCTvhn9U1JrdVf-C87uk_ozw,
1273,1273,"Jharkhand Rai University, Ranchi",,2011, Jharkhand,Ranchi,Kamre  Ratu Road  Ranchi - 835222 Jharkhand ,Private,UGC,,,,http://www.jru.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['MAT', 'CAT', 'XAT', 'CMAT', 'ATMA']",mang,58,https://www.facebook.com/jharkhandraiuniversity/,https://twitter.com/jhraiuniv,https://www.youtube.com/user/JharkhandRaiUniv,https://en.wikipedia.org/wiki/Jharkhand_Rai_University
1274,1274,"Delhi Institute of Rural Development, Nangli Poona, Delhi",,2002, Delhi,New Delhi,G.T. Karnal Road  Nangli Poona  Delhi - 110036 ,Private,Government of NCT +1 more Delhi,,,,http://dirdcollege.com/default.aspx,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']","['MAT', 'CAT', 'XAT', 'CMAT', 'ATMA']",mang,,https://www.facebook.com/dirdcolege,https://twitter.com/DirdNangli,,https://en.wikipedia.org/wiki/Delhi_Institute_of_Rural_Development
1275,1275,"Nalanda Open University, Patna",,1987, Bihar,Patna,2nd/3rd Floor  Biscomaun Bhawan  Gandhi Maidan  Patna 800 001  Bihar ,Government,"UGC +2 moreDistance Education Council, IGNOU",,0612-2201013,,http://www.nalandaopenuniversity.com/,,"['Library', 'Sports', 'Auditorium', 'Medical', 'IT Infrastructure']","['MAT', 'CAT', 'XAT', 'CMAT', 'ATMA']",mang,5,https://www.facebook.com/NalandaOpenUniversity/,,,https://en.wikipedia.org/wiki/Nalanda_Open_University
1276,1276,"Maharana Pratap University of Agriculture and Technology, Udaipur",,1999, Rajasthan,Udaipur," Udaipur
Udaipur  Rajasthan - 313001 ",Government,(AICTE) All India Council of Technical Education +1 moreUGC,,0294-2471101,,http://www.mpuat.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'IT Infrastructure']","['MAT', 'CAT', 'XAT', 'CMAT', 'ATMA']",mang,,,,,https://en.wikipedia.org/wiki/Maharana_Pratap_University_of_Agriculture_and_Technology
1278,1278,"Administrative Staff College of India, Hyderabad",,1956, Telangana,Hyderabad,"
BellaVista  Raj Bhavan Road  Khairatabad  Hyderabad-500082
India
 ",Government,(AICTE) All India Council of Technical Education,,040-66533000,,http://www.asci.org.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['MAT', 'CMAT', 'XAT', 'ATMA']",mang,11,https://www.facebook.com/ascihyd,https://twitter.com/ascimedia,,https://en.wikipedia.org/wiki/Administrative_Staff_College_of_India
1279,1279,"J D Birla Institute, Kolkata",,1962, West Bengal,Kolkata, Kolkata. Departments of Sciences and Commerce. Main Campus and Office -11 Lower Rawdon Street  Kolkata- 700020  ,Private,UGC,,,,http://www.jdbikolkata.in/,,"['Library', 'Auditorium', 'Medical', 'IT Infrastructure']","['MAT', 'CMAT', 'XAT', 'ATMA']",mang,39,,,https://www.youtube.com/channel/UCywzuqvzALCUdf9BTafDi_Q,https://en.wikipedia.org/wiki/J._D._Birla_Institute
