,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,B.Tech and MBA Dual Degree,5 years,Full time,,PG,,UGC,The candidate should have passed in 10+2 (PCM Group) or its equivalent from any recognized College or Board.,Bachelor of Technology and Master of Business Administration is five years (10 Semester) full-time Dual Degree program offered by Indian Institute of Technology Kanpur with the approval of UGC.
1,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,BS and MBA Dual Degree,5 years,Full time,,PG,,UGC,The candidate should have passed in 10+2 (PCM Group) or its equivalent from any recognized College or Board.,Bachelor of Science and Master of Business Administration is five years (10 Semester) full-time Dual Degree program offered by Indian Institute of Technology Kanpur with the approval of UGC.
2,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,MBA,2 years,Full time,78,PG,2.91 lakhs,UGC,"Valid CAT score. AND B. Tech., B. Sc. Engineering, B.E. or B. Arch. (Mathematics in Class XII) with aggregate of 60% or a CPI of 6.0 on a scale of 10 from any AICTE recognized institute/university, IITs, NITs, and IIITs.",IIT Kanpur recognised for its excellence in engineering and science education has made a strategic move with the introduction of the MBA programme that is slated to become the best in management education. Admission is made once a year. A candidate is required to take Common Admission Test (CAT) Examination held in December.
3,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,B.Com Information System and Management,3 years,Full time,,UG,1.5 lakhs,UGC,10 + 2 (Higher Secondary) with Any Group (Minimum aggregate of 55%),"Bachelor of Commerce in Information System and Management is three years (6 semesters) full-time course offered by SRM University, Chennai with the approval of UGC."
4,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,BBA,3 years,Full time,,UG,2.6 lakhs,,A pass in Higher Secondary Examination or Equivalent (Academic or Vocational stream) with a Minimum aggregate of 60% in KTR Campus & 50% in other Campuses.,"Bachelor of Business Administration is a full-time three year degree offered by SRM University, Chennai."
5,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,MBA,2 years,Full time,,PG,6.1 lakhs,UGC,A Bachelor's degree with minimum aggregate of 60%.,"Master of Business Administration is a full-time two year course and approved by UGC. These are specialization: Finance, Marketing, HRM, System, Operation."
6,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,MBA Integrated,5 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Business Administration in Integrated is a full-time five year course and approved by UGC.
7,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,MBA Pharma,2 years,Full time,,PG,5 lakhs,UGC,Pass in B. Pharm / B.V.Sc. / M.V.Sc. / MBBS / MD with 60% in aggregate or 6.75 CGPA on a 10 point scale.,"Master of Business Administration is a full-time two-year course degree offered by SRM University, Chennai and approved by UGC."
8,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,PGPM,1 year,Full time,,PG,1 lakh,UGC,The candidate should have passed in graduate degree.,Post Graduate Diploma Program in Management is full time one year course approved by UGC.
9,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,PGPRM,1 year,Full time,,PG,1 lakh,UGC,The candidate should have passed in graduate degree.,Post Graduate Diploma Program in Retail Management is full time one year and three month and course approved by UGC.
10,National Institute of Technology Warangal,Hanamkonda,Telangana,MBA,2 years,Full time,62,PG,2.68 lakhs,UGC,First class Bachelor’s Degree in any branch of Engineering/Technology from a recognized university with1) atleast 60% marks in aggregate (I to IV Year) or 6.5 CGPA  on 10 point scale and2) a valid CAT /MAT score. ,"The MBA program offered by the School of Management is exclusively for engineering graduates. It is a two year course that runs into 8 quarters. The program has extensive electives in the specialized areas of Marketing Management, Human Resource Management, Financial Management, Operations Management, Information Technology and allied areas of management. Students are exposed to industrial training (8 weeks) after completion of 1st year and the project work (12 weeks) during their fin"
11,Motilal Nehru National Institute of Technology Allahabad,Allahabad,Uttar Pradesh,MBA,2 years,Full time,93,PG,1.01 lakhs,UGC,"a) The candidate must have a Bachelor's degree or equivalent of minimum three years duration in any discipline, with at least 60% marks or CPI 6.5 [55% or CPI 6.0 in case of candidates belonging to Scheduled Caste (SC), Scheduled Tribe (ST) and Differently Abled (DA) (this may also refer to as Persons with Disability (PWD) category)]. b) Candidates appearing for the final year of bachelor's degree/equivalent qualification examination and those who have completed degree requirements and are awaiting results can also apply. If selected, such candidates will be allowed to join the programme provisionally, only if he/she submits a certificate from the Principal/Registrar of his/her College/Institute stating that the candidate has completed all the requirements for obtaining the bachelor's degree/equivalent qualification on the date of the issue of the certificate. However, marks sheet of qualifying examination must be submitted to the office of Dean (Academic) within six weeks from the last date of registration, failing which the admission shall automatically be cancelled. c) Applicants should note that the mere fulfilment of minimum eligibility criteria will not ensure consideration for shortlisting by the Institute. d) Applicants must have valid score of CAT",Master of Business Administration is full time two year post graduate degree course
12,National Institute of Technology Karnataka Surathkal,Mangaluru,Karnataka,MBA,2 years,Full time,64,PG,1.69 lakhs,UGC,"Bachelor’s Degree in any discipline from a Recognized University with not less than 5 0% marks (or Cumulative Grade Point Average (CGPA) of at least 5.5 in the 0-10 scale grading system) in the aggregate taking into account the marks scored in all subjects of all the University examination conducted during the entire prescribed period of the degree programme. However, this prescribed minimum marks shall be 45% (CGPA of at least 5.0 in the 0-10 scale grading system) in the case of SC/ST.",Master of Business Administration is full-time two-year post graduate degree course
13,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,M.Sc Finance Hons,2 years,Full time,,PG,5.44 lakhs,UGC,"Student with a 10+2 background may be able to complete these programmes in four years, students with a 10+2+3 background with a B.Sc. degree, admitted on advanced standing basis will require two to three years to finish the programme.","This is integrated degree programmes without any intermediate B.Sc. degree. While these programmes ensure the required science component in any comparable postgraduate science degrees of other universities, they also incorporate many courses which have been notionally considered to be the domain of engineers. The integrated nature of the programmes and their analytica...See More"
14,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,M.Sc Tech Finance,2 years,Full time,,PG,5.44 lakhs,UGC,Candidate must have passed related bachelor degree from recognized university,M.Sc Tech Finance is full time two year post graduate degree course
15,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,MBA Consultancy Management,2 years,Full time,,PG,1.89 lakhs,UGC,"Employed professionals employed in Consultancy industry and/ or allied business organizations, holding an B.E./ B.Tech./ M.Sc. or equivalent in relevant disciplines, with minimum one year relevant work experience.",MBA Consultancy Management is full time two year post graduate degree course
16,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,MBA Finance,2 years,Full time,,PG,1.89 lakhs,UGC,"Employed professionals working in finance and allied business domains, holding a three year undergraduate degree in relevant disciplines with adequate preparation in mathematics, and minimum two years of work experience in relevant domain.",MBA Finance is full time two year post graduate degree course
17,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,MBA Hospital and Health Systems Management,2 years,Full time,,PG,1.89 lakhs,UGC,"Employed professionals in the healthcare industry, holding an Integrated First Degree of BITS Pilani or its equivalent/MBBS or its equivalent, with at least one year of relevant work experience. Professionals having a 3 year undergraduate degree along with postgraduate qualifications in medical, alternative medical, paramedical, healthcare management, and allied fields may also apply.",MBA Hospital and Health Systems Management is full time two year post graduate degree course
18,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,MBA Manufacturing Management,2 years,Full time,,PG,1.89 lakhs,UGC,"Working professionals holding B.E./ B.Tech./ M.Sc. in relevant disciplines, with a minimum one year of relevant work experience in manufacturing, operations planning, procurement, logistics, product development, quality control, or allied areas.",MBA Manufacturing Management is full time two year post graduate degree course
19,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,MBA Quality Management,2 years,Full time,,PG,1.89 lakhs,UGC,"Employed professionals holding B Tech., BE, M.Sc, MCA or equivalent in relevant disciplines, with minimum one year of work experience in relevant domains.",MBA Quality Management is full time two year post graduate degree course
20,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,PGD Finance,1 year,Full time,,PG,,,"Employed professionals working in finance and allied business domains, holding a three year undergraduate degree in relevant disciplines with adequate preparation in mathematics, and minimum one year of work experience in the relevant domain.","Post Graduate Diploma in Finance is a two-semester Work Integrated Learning Programme designed for working professionals aspiring for rapid career progression in high-growth areas of Finance or the BFSI industry, and wish to stand out in highly competitive workplaces."
21,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,BBA,3 years,Full time,,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject,"Bachelor of Business Administration is two years full-time graduate management programme offered by Guru Gobind Singh Indraprastha University, Delhi and approved by UGC"
22,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,BBA Banking and Insurance,3 years,Full time,,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject,"Bachelor of Business Administration in Banking and Insurance is three years full-time management program offered by Guru Gobind Singh Indraprastha University, Delhi and approved by UGC"
23,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,BBA Computer Aided Management,3 years,Full time,,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject,"Bachelor of Business Administration in Computer Aided Management is three years full-time management program offered by Guru Gobind Singh Indraprastha University, Delhi and approved by UGC"
24,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,M.Sc Environment Management,2 years,Full time,,PG,,UGC,"B.Sc. Degree or its equivalent with at least 50% marks in aggregate.
OR
B.Sc.(Engg.), B.Tech. or B.E. in Civil/Chemical/ Agricultural Engg Degree with at least 50% marks in aggregate.","Master of Science in Environment Management is two years full-time Postgraduate program Affiliated by Guru Gobind Singh Indraprastha University, Delhi and approved by UGC."
25,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,MBA,2 years,Part Time,,PG,,UGC,"Any recognized 3 years or more Bachelor's Degree in any discipline with a minimum of 50% marks in aggregate.
OR
Bachelor's Degree in Engineering, Technology or any other subject with a minimum of 50% marks in aggregate or any qualificationrecognized as equivalent thereto with a minimum of 50% marks in aggregate.
OR
Passed the Final Examination of the Institute of Chartered Accountants of India or England, the Institute of Cost and Works Accountants of India or England or the Institute of Company Secretaries of India.","Master of Business Administration is two years full-time Postgraduate management program Affiliated by Guru Gobind Singh Indraprastha University, Delhi and approved by UGC.
Specializations offered :- Financial Markets, International Business"
26,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,MBA weekend,3 years,Part Time,,PG,,UGC,"i) Graduation or its equivalent in any discipline with at least 50%
marks in aggregate.
ii) At least one-year post-qualification executive /supervisory /teaching experience. The cut-off date for counting experience shall be 31st May, of the admission year.
iii) A No-objection certificate is required to be submitted at the
time of admission from the current employer.","Master of Business Administration (with sectorial specialization) is three years weekend program offered by Guru Gobind Singh Indraprastha University, Delhi"
27,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,Post Graduate Diploma in Women's Empowermen,,Full time,,Diploma,,UGC,"Graduation / Bachelor Level Degree from any UGC
recognized University with 5 0% Marks","Post Graduate Diploma in Women's Empowermen is one years PGD Course offered by Guru Gobind Singh Indraprastha University, Delhi"
28,National Institute of Technology Calicut,Kattangal,Kerala,MBA,2 years,Full time,60,PG,1.52 lakhs,UGC,"Bachelors degree in any discipline with Mathematics / Economics as a subject of study from a recognized University or Institution, on a full-time basis with an aggregate minimum of 60% ( or 6.5 out of 10 CGPA) for Open and OBC categories and 55% ( or 6.0 out of 10 CGPA) for SC and ST categories. The applicants should have a valid Common Admission Test (CAT) / Common Management Aptitude Test (CMAT) score","NITC offers two years full time residential MBA programme. The MBA programme at school of management studies, NITC has been carefully designed keeping in mind needs of the industry. The programme curriculum meets international standards and has been approved by the eminent academicians in the field of management."
29,National Institute of Technology Calicut,Kattangal,Kerala,PGD Construction Management,1 year,Full time,,PG,0.88 lakhs,UGC,B.Tech in Civil Engineering / Mechanical Engineering / Electrical Engineering / B.Arch. with a minimum aggregate mark of 60% or CGPA of 6.5 /10.,"The Program duration is two semester of course work (offered in NIT Campus) and one semester of project and follows credit system. Each semester is of approximately of 4 months duration with suitable breaks in accordance to Institute rules. Semesters 1 and 2 are devoted to classroom learning, acquiring hands-on experience in latest
software in Construction Management...See More"
30,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,Fellow Programme in Management,4 years,Full time,19,PG,,,"Candidates must possess one of the following qualifications to apply for IIMA’s Doctoral Programme:
a)
A Masters Degree in any discipline, with at least 55 percent marks, with a Bachelors degree/ equivalent qualification with at-least 50 percent marks obtained after a minimum of three years of education after completing higher secondary schooling (10+2) or equivalent.
(OR)
b)
Five year/four year Integrated Masters Degree programme in any discipline, with atleast 55 percent marks, obtained after completing higher secondary schooling (10+2) or equivalent
(OR)
c)
A professional qualification like CA, ICWA, CS, with at least 55 percent marks.
(OR)
d)
A 4-year/8-semester Bachelors degree with at least 60 percent marks or equivalent grade point average.","The Fellow Programme in Management (FPM) is the doctoral programme of the Indian Institute of Management, Ahmedabad. The objective of the programme is to provide students with necessary skills to identify and research complex issues in the field of management. FPM seeks candidates with outstanding academic backgrounds, intellectual curiosity and discipline needed to m...See More"
