,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
693,693,"KJR College of Pharmacy, Rajahmundry",,1973, Andhra Pradesh,Burugupudi, Burgupudi Village  Korukonda Mandalam  Rajahmundry - 533292 Andhra Pradesh ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Andhra University, Visakhapatnam",0883-2409732,,http://www.kjrcollegeofpharmacy.com/,,"['Girls Hostel', 'Library', 'Cafeteria', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,17,,,,
694,694,"KLR Pharmacy College, Khammam",,2003, Telangana,Old Paloncha, KLR Campus  Contractors Colony  Paloncha  Khammam Dist. 507115  Andhra Pradesh  India ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Kakatiya University, Warangal",08744-253636,,http://klr.ac.in/KLR/Pages/College_of_Pharmacy.jsp,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Transport']",['EAMCET Pharmacy'],pharmacy,37,https://www.facebook.com/KLR-Pharmacy-college-1495997253959337/?fref=ts,,,
695,695,"Krishna Teja Pharmacy College, Tirupati",,2006, Andhra Pradesh,Tirupati, Chadalawada Nagar  Renigunta Road Tirupati-517506 ,Private,(AICTE) All India Council of Technical Education +1 morePCI,,,,http://www.krishnatejapharmacycollege.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,24,,,,
696,696,"KVK College of Pharmacy, Hyderabad",,2007, Telangana,Surmayaguda," Telangana
Surmaiguda(V)  Lashkarguda (P) Near Ramoji Film City  Hayathnagar (M) Ranga Reddy (Dist.) – 501 512.
 ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Hyderabad",08415-273180,,http://kvkpharma.ac.in/,,"['Library', 'Sports', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,45,https://www.facebook.com/KvkCollegeOfPharmacy,,https://www.youtube.com/channel/UChX2l1iQh3TQw6bHQlebeYA,
697,697,"Dr KV Subba Reddy Institute of Pharmacy, Lakshmipuram",,2007, Andhra Pradesh,Kurnool,"Opp: Dupadu Railway Station 
NH-7  Lakshmipuram(Post) 
Kurnool - 518 218 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.drkvsrip.in/,,"['Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,44,,,,
698,698,"Lalitha College of Pharmacy, Ghatkesar",,, Telangana,Venkatapur," Ghatkesar M  Ranga Reddy Dt  Andhra Pradesh- 501301  India
 ",Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Jawaharlal Nehru Technological University, Hyderabad",,,http://www.lalithapharmacy.ac.in/,,"['Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,,https://www.facebook.com/Anurag-Group-of-Institutions-1405269639728832/,,,
699,699,"Lydia College of Pharmacy, Ethakota",,, Andhra Pradesh,Ethakota,,Private,"(AICTE) All India Council of Technical Education +2 more(PCI) Pharmacy Council of India, PCI","Andhra University, Visakhapatnam",08855-255168,,http://www.lydiacollegeofpharmacy.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,28,,,,
700,700,"MAM College of Pharmacy, Narasaraopet",,2007, Andhra Pradesh,Narasaraopet, NARASARAOPET  GUNTUR DISTRICT  ANDHRA PRADESH STATE INDIA - 522 601,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Acharya Nagarjuna University, Guntur",09951420612,,http://mamcollegeofpharmacy.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,44,https://www.facebook.com/mamcollegeofpharmacy,,,
701,701,"Mahathi College of Pharmacy, Madanapalle",,2010, Andhra Pradesh,Nethaji Colony," C.T.M cross roads  Madanapalle  Chittoor District  A.P. India. Pin: 517319
 ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Anantapur",08571-288666,,http://mahathicollegeofpharmacy.in/,,"['Library', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,27,https://www.facebook.com/Mahathi-College-of-Pharmacy-163605573828775/?sk=posts_to_page,,,
702,702,"Maheswara College of Pharmacy, Chitkul",,2007, Telangana,Hyderabad," Near Isnapur X Roads  Patancheru  Hyderabad  502 307.
 ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Hyderabad",,,http://www.mcpp.net.in/,,"['Library', 'Sports', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,35,,,,
703,703,"Mohammadiya Institute of Pharmacy, Barugudem",,2007, Telangana,Barugudem," Warangal Highway 
Khammam (Dist) -507163  A.P. ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Kakatiya University, Warangal",08742-314888,,http://www.messar.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,24,,,,
704,704,"MNR College of Pharmacy, Sangareddy",,2004, Telangana,Hyderabad," Bhagyanagar Phase-III
Near HMT Hills Colony 
Opp: JNTU  Kukatpally 
Hyderabad – 500 072. ",Private,(AICTE) All India Council of Technical Education,,040-23890835,,http://www.mnrindia.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,63,,,https://www.youtube.com/channel/UCYBr68xM-vCqPBq1crjq6wQ,
705,705,"Mother Therasa College of Pharmacy, Sattupally",,2006, Telangana,Ghatkesar,N.F.C Nagar  Ghatkesar  R.R. Dist - 501301 ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Osmania University, Hyderabad",08415-223994,,http://infyc.com/sites/mtcop/index.html,,"['Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,44,,,,
706,706,"Mother Teresa College of Pharmacy, Ghatkesar",,2006, Telangana,Ghatkesar,N.F.C. Nagar  Ghatkesar  R.R. Dist  Hyderabad - 501301 ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Osmania University, Hyderabad",08415-223994,,http://motherteresacolleges-nfc.ac.in/,,"['Library', 'Cafeteria', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,44,,,,
707,707,"Nalanda College of Pharmacy, Cherlapally",,1995, Telangana,Cherlapalli, Charlapally  HYD-Road  Nalgonda Dist  Pin – 508001. Telangana State  India.,Private,"(AICTE) All India Council of Technical Education +2 morePCI, Govt of Telangana","Jawaharlal Nehru Technological University, Hyderabad",09848462225,,http://www.nalandapharmacy.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']","['EAMCET Pharmacy', 'GPAT']",pharmacy,69,,,,https://en.wikipedia.org/wiki/Nalanda_college_of_pharmacy
708,708,"Nirmala College of Pharmacy, Kadapa",,2001, Andhra Pradesh,Kadapa,"Chennai-Hyderabad Bypass Road 
Ukayapalli-Kadapa  ",Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Jawaharlal Nehru Technological University, Anantapur",08562-243715,,http://www.nicpkdp.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['EAMCET Pharmacy', 'GPAT']",pharmacy,34,,,,
709,709,"Nethaji Institute of Pharmaceutical Sciences, Warangal",,2006, Telangana,Kazipet, Somidi (V)  Kazipet  Warangal(D)  Telangana - 506 003,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Kakatiya University, Warangal",08703206564,,http://www.nipswgl.com/,,"['Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']","['EAMCET Pharmacy', 'GPAT']",pharmacy,25,https://www.facebook.com/NIPSWGL,https://twitter.com/nethajiphrm,,
710,710,"NRK and KSR Gupta College of Pharmacy, Tenali",,2010, Andhra Pradesh,Tenali, Burripalem Road  Nelapadu  Tenali 522202  Andhra Pradesh  INDIA,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Acharya Nagarjuna University, Guntur",08644-212388,,http://www.guptapharmacy.org/college.php,,"['Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']","['EAMCET Pharmacy', 'GPAT']",pharmacy,13,,,,
711,711,"Nova College of Pharmacy, West Godavari",,2005, Andhra Pradesh,Vegavaram, Vegavaram (Village)  Jangareddygudem (Mandal)  West Godavari District - 534 447. Andhra Pradesh  India Fax: +91-08821-226784,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Kakinada",09490252917,,http://www.novapharmajrg.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['EAMCET Pharmacy', 'GPAT']",pharmacy,62,,,,
712,712,"NRI College of Pharmacy, Agiripalli",,2007, Andhra Pradesh,Pothavarappadu, Pothavarappadu (V)  Via Nunna  Agiripalli (M)  Vijayawada Rural  Krishna District.,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Kakinada",08656-324999,,http://www.nrigroupofcolleges.com/nrip,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,57,https://www.facebook.com/NRI-College-of-Pharmacyagiripalli-242581132438670/,,,
713,713,"Narayana Pharmacy College, Chinthareddy Palem",,, Andhra Pradesh,Nellore, Chinthareddy Palem  Nellore - 524002  A.P. India Fax: 0861-2317966,Private,(PCI) Pharmacy Council of India,,0861-2317966,,http://www.narayanapharmacycollege.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,28,,,,
714,714,"Pathfinder Institute of Pharmacy Education and Research, Warangal",,2007, Telangana,Warangal, Beside Bharath Petrol Pump  Warangal-Khammam Road  Warangal  Telangana 506166.,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Kakatiya University, Warangal",,,http://www.piperedu.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,35,,,,
715,715,"Prabhat Institute of Pharmacy, Kurnool",,2008, Andhra Pradesh,Ayyavari Kodur,"
Nandyal To Srisailam Road  Nandyal  Kurnool(Dist.)  A.P.
 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.prabhath.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Transport']",['EAMCET Pharmacy'],pharmacy,22,,,,
716,716,"Princeton College of Pharmacy, Ghatkesar",,2007, Telangana,Ghatkesar,"
Chowdarydura  Korremulla Village  Ghatkeser Mandal  Ranga Reddy Dist. Telangana-501301
 ",Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Jawaharlal Nehru Technological University, Hyderabad",,,http://www.pcop.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,61,,,,
717,717,"St Peters College of Pharmacy, Madikonda",,2007, Telangana,Kazipet, 1-83/14/1  Hyderabad Road  Madikonda  Warangal  Telangana  ,Private,(PCI) Pharmacy Council of India,,0870-2100028,,http://www.spcp.co.in/,,"['Library', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['EAMCET Pharmacy', 'APPGECET Pharmacy', 'GPAT']",pharmacy,16,,,,
718,718,"Priyadarshni Institute of Pharmaceutical Education and Research, Guntur",PIPER,2005, Andhra Pradesh,Pulladigunta, 5th Mile  Pulladigunta  Guntur  Andhra Pradesh  India ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Acharya Nagarjuna University, Guntur",08644-228783,,http://www.priyadarshiniengg.com/pipr/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['EAMCET Pharmacy', 'APPGECET Pharmacy', 'GPAT']",pharmacy,34,https://www.facebook.com/Priyadarshinigroupofinstitutions,https://twitter.com/PriyadarshiniG5,,
719,719,"Pratishtha Institute of Pharmaceutical Sciences, Durajpally",,2007, Telangana,Suryapet, DURAJPALLY  SURYAPET  NALGONDA (TELANGANA) ,Private,(AICTE) All India Council of Technical Education +1 morePCI,"Jawaharlal Nehru Technological University, Hyderabad",08684-200285,,http://www.pratishtapharmacy.com,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,18,,,,
720,720,"Procadence Institute of Pharmaceutical Science, Rimmanaguda",,2008, Telangana,Gajwel, Rimmanaguda  Gajwel Medak - 502312 Andhra Pradesh  India ,Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Jawaharlal Nehru Technological University, Hyderabad",08454-210444,,http://www.procadenceedu.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,34,,,,
721,721,"P Rammi Reddy Memorial College of Pharmacy, Utukur",,1997, Andhra Pradesh,Kadapa, 1-35  Prakruthi Nagar  Utukur  516003  YSR District. A.P. Fax: 0-8562-245101,Private,"(AICTE) All India Council of Technical Education +2 morePCI, Govt of Andhara Pradesh","Jawaharlal Nehru Technological University, Anantapur",09346284850,,http://www.prrmcp.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,42,,,,
722,722,"Pydah College of Pharmacy, Kakinada",,2007, Andhra Pradesh,Ramannapalem, KAKINADA –Yanam Road  Patavala  KAKINADA  East Godavari District  Andhra Pradesh. Pin:533003 ,Private,(AICTE) All India Council of Technical Education,,0884-2315345,,http://www.pydah.co.in/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,53,,,,
723,723,"QIS College of Pharmacy, Ongole",,2006, Andhra Pradesh,Vegamukkapalem,"
Pondur Road  Vengamukkaplem  Ongole  Prakasam District  Andhra Pradesh  India  Pin: 523 272  Fax: +91 8592 221198 ",Private,"(PCI) Pharmacy Council of India +3 moreAICTE, Approved by Andhra Pradesh State council of Higher Education, Hyderabad","Jawaharlal Nehru Technological University, Kakinada",08592-200565,,http://www.qiscp.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,38,https://www.facebook.com/QISCP/,https://twitter.com/qisgroupofinsti,,
724,724,"Raos College of Pharmacy, Venkatachalam",,2004, Andhra Pradesh,Venkatachelam," Chemudugunta (Po)  Venkatachalam  Nellore  524320 fax: 0861-2320053
 ",Private,(AICTE) All India Council of Technical Education,,0861-2333711,,http://www.raoscolleges.com,,"['Library', 'Sports', 'Auditorium', 'Medical']",['EAMCET Pharmacy'],pharmacy,48,,,,
725,725,"Raghu College of Pharmacy, Visakhapatnam",,2007, Andhra Pradesh,Dakamarri, Dakamarri  Bheemunipatnam Mandal  Visakhapatnam Dist. Andrapradesh  INDIA Pin: 531162 Fax: +91 8922 248011 ,Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Andhra University, Visakhapatnam",08922-248015,,http://www.raghupharmacy.com/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,34,https://www.facebook.com/Raghu-college-of-Pharmacy-329605007194769/?fref=ts,,,
726,726,"Ratnam Institute of Pharmacy, Muthukur",,2007, Andhra Pradesh,Pidatapoluru," Muthukur 
Pidathapolur (vil & P.O)  Muthukur (m) Nellore Distt. Andhra Pradesh 524346 ",Private,(AICTE) All India Council of Technical Education +1 more(INC) Indian Nursing Council,"Jawaharlal Nehru Technological University, Anantapur",08008100003,,http://www.ratnampharma.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,47,,,,
727,727,"Rajiv Gandhi College of Pharmacy, Rajahmundry",,2010, Andhra Pradesh,Rajahmundry," Opp. A.P.Paper Mills  Luthergiri Campus Rajahmundry-533 105
Fax : +91 883 2430267 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.rgc.ac.in/index.php,,"['Library', 'Sports', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,23,https://www.facebook.com/rajivgandhigroup,,,
728,728,"Raghavendra Institute of Pharmaceutical Education and Research, Anantapur",,2002, Andhra Pradesh,Anantapur,"K R Palli Cross  Near SK University 
Anantapur Dt  Andhra Pradesh  India – 515 721  ",Private,(AICTE) All India Council of Technical Education +1 moreUGC,"Jawaharlal Nehru Technological University, Anantapur",,,http://www.riper.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['EAMCET Pharmacy'],pharmacy,70,,,,
729,729,"Sree Chaitanya Institute of Pharmaceutical Sciences, Karimnagar",,2008, Telangana,Timmapuram," L.M.D.Colony  Karimnagar  Telangana  India - 505 527 
FAX : +91-878-2223110 ",Private,(AICTE) All India Council of Technical Education +1 morePharmacy Council of India ,"Jawaharlal Nehru Technological University, Hyderabad",0878-222311,,http://www.scip.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['GPAT'],pharmacy,52,https://www.facebook.com/scipsknr/?fref=ts,,,
