,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
504,504,"Shree Santkrupa College of Pharmacy, Karad",,2004, Maharashtra,Ghogaon," Karad
Ghogaon (Shivajinagar)  Tal– Karad  Dist– Satara (Maharashtra State)
Pin – 415111 ",Private,"(AICTE) All India Council of Technical Education +2 morePharmacy Council of India , DTE","Shivaji University, Kolhapur",02164-257404,,http://www.sscop.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,20,,,,
505,505,"SSR College of Pharmacy, Sayli Silvassa",,2007, Dadra and Nagar Haveli,Silvassa," Sayli  Silvassa Road  Sayli Silvassa  UT of Dadra and Nagar Haveli  PIN Code: 396230
India ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Department of Management Sciences, Savitribai Phule Pune University, Pune",0260-2681105,,http://ssrpharmacy.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']","['GPAT', 'MAH-MPHCET']",pharmacy,22,,,,
506,506,"Sant Gajanan Maharaj College of Pharmacy, Gadhinglaj",,, Maharashtra,Mahagaon,Site-Chincewadi  Tal-Gadhinglaj  Dist-Kolhapur 416503 ,Private,(AICTE) All India Council of Technical Education +1 moreDTE,"Shivaji University, Kolhapur",02327-216084,,http://sgmrh.com/BPhome.aspx,,"['Boys Hostel', 'Girls Hostel', 'Library', 'WiFi', 'Transport', 'IT Infrastructure']",['MT CET Pharmacy '],pharmacy,16,,,,
507,507,"Sonekar College of Pharmacy, Koradi",,2006, Maharashtra,Nagpur," Koradi 
Devi Road  Mahadula  Koradi  Dist Nagpur.
Fax. No. : 7109-263780 ",Private,(AICTE) All India Council of Technical Education +1 morePharmacy Council of India ,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",09326457494,,http://www.rbss-scp.org/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['MT CET Pharmacy '],pharmacy,17,,,,
508,508,"Dr Vithalrao Vikhe Patil Foundation’s College of Pharmacy, Ahmednagar",,1994, Maharashtra,Pimpalgaon Malvi, Vadgaon Gupta  Vilad Ghat  Post Office  M.I.D.C.  Ahmednagar  Maharashtra India-414111 ,Private,(AICTE) All India Council of Technical Education +1 morePCi,,,,http://www.vikhepharmacynagar.com/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['GPAT'],pharmacy,25,,,,
509,509,"MS Ramaiah College of Pharmacy, Bangalore",,1992, Karnataka,Bengaluru,"
M.S.R Nagar  M.S.R.I.T Post  Bangalore  Karnataka  India - 560054 ",Private,"(AICTE) All India Council of Technical Education +2 morePCI, Government of Karnataka","Rajiv Gandhi University of Health Sciences, Bangalore",080-23608942,,http://www.msrcp.edu.in/contact.php,,"['Library', 'Sports', 'IT Infrastructure']",['GPAT'],pharmacy,,https://www.facebook.com/MSRCP/,,,
510,510,"GITAM Institute of Pharmacy, Visakhapatnam",,2006, Andhra Pradesh,Visakhapatnam,GITAM University  Gandhi Nagar  Rushikonda  Visakhapatnam - 530045 ,Private,(PCI) Pharmacy Council of India +1 moreCPCSEA,"GITAM University, Visakhapatnam",0891-2840550,,http://vspgip.gitam.edu/welcomepage.aspx,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Medical', 'WiFi', 'IT Infrastructure']",['GPAT'],pharmacy,18,https://www.facebook.com/gitamuniversityofficial/,https://twitter.com/gitamuniversity/,https://www.youtube.com/channel/UCewNOHtwO5SQIMZT-kltVJA,https://en.wikipedia.org/wiki/Gandhi_Institute_of_Technology_and_Management
511,511,"Abhilashi College of Pharmacy, Mandi",,2006, Himachal Pradesh,Dolgi, Mandi ,Private,(PCI) Pharmacy Council of India +1 moreAICTE,,09418006520,,http://www.abhilashi-edu.in/acp.php,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Auditorium', 'Medical', 'IT Infrastructure']",['GPAT'],pharmacy,38,,,,
512,512,"Academy of Pharmaceutical Sciences, Pariyaram",,2003, Kerala,Pariyaram,"Kerala 670503
 ",Private,(AICTE) All India Council of Technical Education +1 morePCI,,,,http://www.mcpariyaram.com/pharmacycollege/index_pharmacycollege.aspx,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['GPAT'],pharmacy,21,,,,
513,513,"Acropolis Institute of Pharmaceutical Education and Research, Indore",,2008, Madhya Pradesh,Indore," Indore
Indore Bypass Road  Manglia Square  Indore ( M.P. ) 453771
 ",Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",0731-4730000,,http://aiper.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,19,,,,https://en.wikipedia.org/wiki/Acropolis_Institute_of_Pharmaceutical_Education_and_Research
514,514,"Adhiparasakthi College of Pharmacy, Kancheepuram",,, Tamil Nadu,Kesavarayanpettai, Kancheepuram District  Tamilnadu  India - 603 319 ,Private,(PCI) Pharmacy Council of India +1 moreAICTE,,,,http://apcp.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['GPAT'],pharmacy,23,,,,
515,515,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",,1998, Karnataka,Bengaluru,"No.12  Kogilu Main Road 
Behind Shri Annapurneshwari Temple 
Yelahanka  Bangalore – 560064
 ",Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Rajiv Gandhi University of Health Sciences, Bangalore",08028571292,,http://adityapharmacy.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'WiFi']",['GPAT'],pharmacy,23,,,,
516,516,"Al Shifa College of Pharmacy, Perinthalmanna",,2002, Kerala,Kamanam,"Poonthavanam  Kizhattur P.O Perintalmanna  Malappuram Dt.
Kerala - 679325 ",Private,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"Kerala University of Health Sciences, Thrissur",04933-271416,,http://www.alshifacollegeofpharmacy.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Medical', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,44,,,,
517,517,"Arulmigu Kalasalingam College of Pharmacy, Virudhunagar",,1988, Tamil Nadu,Virudhunagar, Virudhunagar Anand Nagar  Krishnankoil  Srivilliputtur(Tk)  Virudhunagar  Tamil Nadu-626126 ,Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Tamil Nadu Dr MGR Medical University, Chennai",04563-289006,,http://www.akcp.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,26,https://www.facebook.com/AKCP.Krishnankoil/,,,
518,518,"Bihar College Of Pharmacy, Patna",,1979, Bihar,Danapur,"<span class=""address iconHighlighted""></span>",Private,"(AICTE) All India Council of Technical Education +7 more(PCI) Pharmacy Council of India, UGC, Ministry of Human Resources Development, Govt.of India, New Delhi , Department of Health , Govt .of Bihar.","Magadh University, Bodhgaya",06115-234354,,http://www.biharcollegeofpharmacy.com/,,"['Library', 'Auditorium', 'Medical', 'IT Infrastructure']",['GPAT'],pharmacy,29,,,,
519,519,"Charak Institute of Pharmacy, Mandleshwar",,, Madhya Pradesh,Mandleshwar,"<span class=""address iconHighlighted""></span>",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",07283-234034,,http://www.charakmdl.com/,,"['Girls Hostel', 'Library', 'Sports', 'Medical', 'Transport']",['GPAT'],pharmacy,41,,,,
520,520,"Chordia Institute of Pharmacy, Indore",,2007, Madhya Pradesh,Gram Baroli," Panchderia Road 
Ujjain-Indore Highway 
Indore (M.P.) ",Private,(PCI) Pharmacy Council of India +1 moreAICTE,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",0731-6468899,,http://www.chordiainstitute.com/AboutUs.htm,,"['Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,10,,,,
521,521,"Dayananda Sagar College of Pharmacy, Bangalore",,1991, Karnataka,Bengaluru,"Kumaraswamy Layout 
Bangalore 560078  Karnataka  India
 ",Private,(AICTE) All India Council of Technical Education +1 morePCI,"Rajiv Gandhi University of Health Sciences, Bangalore",080-42161705,,http://dayanandasagar.edu/pharmacy/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,21,https://www.facebook.com/DSCoP/,,,
522,522,"Dr BR Ambedkar Pooja College of Pharmacy, Gorakhpur",,2009, Uttar Pradesh,Amwa," Gorakhpur
Medical College Road  Near Gulaharia Thana  PO - Jhungia Bazar  Karmaha  Gorakhpur- 273013 ",Private,"(AICTE) All India Council of Technical Education +2 more(PCI) Pharmacy Council of India, PCI","Dr APJ Abdul Kalam Technical University, Lucknow",09506040121,,http://poojacollegeofpharmacy.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Transport', 'IT Infrastructure']",['GPAT'],pharmacy,17,https://www.facebook.com/Dr-Br-Ambedkar-Pooja-college-of-pharmacy-Gorakhpur-910562422341738/,,,
