,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Conservative Dentistry,3 years,Full time,4,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
1,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Oral Medicine,3 years,Full time,2,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
2,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Oral Pathology,3 years,Full time,3,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
3,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Oral Surgery,3 years,Full time,3,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
4,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Orthodonitics,3 years,Full time,3,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
5,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Pedodontics,2 years,Full time,2,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
6,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Periodontics,3 years,Full time,4,PG,,(DCI) Dental Council of India,BDS,"This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram"
7,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,BDS,5 years,Full time,50,UG,,(DCI) Dental Council of India,10+2,"<p>This is a five year full time course offers by Govt. Dental College, Medical Campus, Trivandram</p>"
8,"Government Dental College, Medical Campus, Trivandram",Thiruvananthapuram,Kerala,MDS Prosthodontics,3 years,Full time,4,PG,,(DCI) Dental Council of India,BDS,"<p>This is a three year full time course offers by Govt. Dental College, Medical Campus, Trivandram</p>"
9,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,BDS,5 years,Full time,100,UG,0.31 lakhs,(DCI) Dental Council of India,Candidate should have passed 10+2 with minimum 50% marks in PCB.,"Bachelor of Dental Surgery (BDS) course is the duration of 5 years, which include 4 years of curriculum plus 1 year of rotating internship. affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
10,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Conservative Dentistry,3 years,Full time,4,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Conservative Dentistry course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
11,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Oral Pathology,3 years,Full time,3,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Oral Pathology course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
12,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Oral Surgery,3 years,Full time,3,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Oral Surgery course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
13,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Orthodontics,3 years,Full time,4,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Orthodontics course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
14,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Pedodontics,3 years,Full time,4,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Pedodontics course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
15,"Dr R Ahmed Dental College and Hospital, Kolkata",Kolkata,West Bengal,MDS Periodontics,3 years,Full time,4,PG,,(DCI) Dental Council of India,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Periodontics course is the duration of 3 years, affiliated with West Bengal University of Health Sciences, Kolkata and approved by Dental Council of India"
