,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"D Y Patil Dental School, Pune",Pune,Maharashtra,BDS,5 years,Full time,100,UG,11.62 lakhs,(DCI) Dental Council of India,The candidate should have passed 10+2 with PCB taken together at the qualifying examination.,"Bachelor of Dental Surgery is five-years duration course, which includes 4 years of study followed by one year of internship. It is affiliated to Maharashtra University of Health Sciences, Nashik and approved by Dental Council of India."
1,"GMERS Medical College and Hospital, Himmatnagar",Himmatnagar,Gujarat,MBBS,5.5 years,Full time,150,UG,35.37 lakhs,(MCI) Medical Council of India,"Prospective students for an undergraduate course leading towards a Bachelor of Medicine and Bachelor of Surgery (MBBS) degree must have completed a HSC (10+2, or high school) with the Science stream, including the subjects Biology, Chemistry and Physics with at least 50% marks.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship. affiliated with Hemchandracharya North Gujarat University, Patan and approved by Medical Council of India.
Govt.Quota Fees (in Lakhs) (2017-18)- 300000/- per year (INR)"
2,"Baba Hospital and Institute of Paramedicals, Lucknow",Lucknow,Uttar Pradesh,Diploma in Homoeopathic Pharmacy,2 years,Full time,100,Diploma,0.9 lakhs,(PCI) Pharmacy Council of India,"A candidate should have a minimum qualification of intermediate or 10+2 examination or any other examination in science (Physics, Chemistry, Biology/Maths).","Diploma in Homoeopathic Pharmacy is a full-time two years duration course Affiliated toU.P. Homoeopathic Medicine Board, Lucknow."
3,"Baba Hospital and Institute of Paramedicals, Lucknow",Lucknow,Uttar Pradesh,Diploma in OT Technician,2 years,Full time,20,Diploma,1.15 lakhs,(INC) Indian Nursing Council,"A candidate should have a minimum qualification of intermediate or 10+2 examination or any other examination in science (Physics, Chemistry, Biology/Maths).",Diploma in OT Technician is a full-time two years duration course Affiliated to UP State Medical Faculty Approved by INC.
4,"Baba Hospital and Institute of Paramedicals, Lucknow",Lucknow,Uttar Pradesh,Diploma in Optometry,2 years,Full time,30,Diploma,1.15 lakhs,(INC) Indian Nursing Council,"A candidate should have a minimum qualification of intermediate or 10+2 examination or any other examination in science (Physics, Chemistry, Biology/Maths).",Diploma in Optometry is a full-time four years duration course Affiliated to UP State Medical Faculty Approved by AICTE.
5,"Amar Jyoti Institute of Physiotherapy, Delhi",New Delhi,Delhi,BPT,4.5 years,Full time,30,UG,2.9 lakhs,Indian Association of Physiotherapist,"The candidate must have passed Senior School Certificate Examination of the Central Board of Secondary Education (12 years)/ Indian School Certificate Examination of the Council for Indian School Certificate Examination/ Intermediate/ Pre-medical Examination or an Examination recognised as equivalent thereto with 50% marks or more (45% marks or more for reserved category) in the aggregate of four subjects (Physics, Chemistry, Biology/ Biotechnology and English Core) as main subjects provided the student has passed each subject separately. Candidate should be declared overall passed on the mark sheet.",It is a 4.5 years full time undergraduate course with compulsory 6 months internship.
6,"Dr BRKR Government Ayurved Medical College, Hyderabad",Hyderabad,Telangana,BAMS,5.5 years,Full time,50,UG,,(CCIM) Central Council for Indian Medicine,10+2 with related combination,Bachelor of Ayurvedic Medicine and Surgery is 5.5 years fulltime course and it is approved by Central Council of Indian Medicines.
7,"Dr BRKR Government Ayurved Medical College, Hyderabad",Hyderabad,Telangana,MD Ayurveda,3 years,Full time,36,PG,,(CCIM) Central Council for Indian Medicine,BAMS degree.,"MD in Ayurveda is 3 years full-time course. It is approved by Central Council of Indian Medicines.The institution has admission capacity for 36 students in as many as 6 post-graduate courses,Ayurvedic college which is affiliated to Dr.NTR.University of Health sciences, Vijayawada in the following six disciplinarians.
Kayachikista
Panchakarma
Shalya
Shalakya
Prasu...See More"
8,"Believers Church Medical College Hospital, Thiruvalla",Paipad,Kerala,MBBS,5.5 years,Full time,100,UG,22.5 lakhs,(MCI) Medical Council of India,The candidate should have passed in 10+2 science stream with biology subjects,"Bachelor of Medicine and Bachelor of Surgery is 5.5 years full time course, which include 4.5 years of curriculum plus 1 year of rotating internship. Affiliated to Kerala University of Health Sciences, Thrissur and approved by MCI."
9,"Hind Institute of Medical Sciences, Sitapur",Ataria,Uttar Pradesh,Diploma in Optometry,2 years,Full time,,Diploma,1.08 lakhs,,The candidate should have passed in 10+2 science stream.,"Diploma in Optometry is two years full time course. Affiliated to King George's Medical University, Lucknow."
10,"Hind Institute of Medical Sciences, Sitapur",Ataria,Uttar Pradesh,Diploma in Physiotherapy,2 years,Full time,,Diploma,1.08 lakhs,,The candidate should have passed in 10+2 science stream.,"Diploma in Physiotherapy is two years full time course. Affiliated to King George's Medical University, Lucknow."
