,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Dental College, Regional Institute of Medical Sciences, Imphal",Imphal,Manipur,BDS,5 years,Full time,50,UG,0.446 lakhs,(DCI) Dental Council of India,Candidates must be 10+2 pass in Science discipline with relevant subjects and from a recognised Board of education.,Bachelor of Dental Surgery is five-years duration full-time course including one year rotating Internship and approved by Dental Council of India.
1,"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar",Jammu,Jammu and Kashmir,B.V.Sc and AH,5 years,Full time,,UG,,UGC,"1- A candidate seeking admission should be a permanent resident of J&K; state or of J&K; state origin
2- Minimum age of 17 years at the time of application submission 3- Should have passed 10+2/Higher Secondary Part-II or equivalent examination from a recognized statutory Board/University
4- 10+2 subjects with English, Physics, Chemistry & Biology (Math in case of B. Tech. Agri. Engineering)
5- 10+2 aggregate marks not less than 50% for OM and 40% for reserved category candidates.","Bachelor of Veterinary Sciences & Animal Husbandry (B.V.Sc. & A.H.) is five years (10 Semester) full-time undergraduate program in science stream offered by Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar with the approval of UGC."
2,"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar",Jammu,Jammu and Kashmir,M.V.Sc,2 years,Full time,,PG,,UGC,"1- A candidate must possess Bachelors degree in the concerned/ relevant field
2- With OGPA of not less than 2.80 on 4 scale or 6.00 on 10 scale or 60% aggregate marks in annual traditional system. S
3- Only those candidates who have graduated from institutions/Universities recognized by ICAR/VCI/UGC are eligible to apply
4- The Candidates who have completed graduation under 10+2+3 pattern shall have to undergo one year remedial/deficiency courses before registering for regular courses.","Masters in Veterinary is two years (4 Semester) full-time postgraduate program in science stream offered by Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar with the approval of UGC."
3,"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar",Jammu,Jammu and Kashmir,M.V.Sc Biotechnology,2 years,Full time,,PG,,UGC,"1- A candidate must possess Bachelors degree in the concerned/ relevant field
2- With OGPA of not less than 2.80 on 4 scale or 6.00 on 10 scale or 60% aggregate marks in annual traditional system. S
3- Only those candidates who have graduated from institutions/Universities recognized by ICAR/VCI/UGC are eligible to apply
4- The Candidates who have completed graduation under 10+2+3 pattern shall have to undergo one year remedial/deficiency courses before registering for regular courses.","Master of Science in Biotechnology is two years (4 Semester) full-time postgraduate program in science stream offered by Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir, Srinagar with the approval of UGC."
4,"DY Patil University School of Dentistry, Navi Mumbai",Navi Mumbai,Maharashtra,BDS,5 years,Online,100,UG,28 lakhs,(DCI) Dental Council of India,"12th or (10+2) with Physics, Chemistry, Biology & English. Minimum 50% Marks + AIET.","Bachelor of Dental Surgery (BDS) course is the duration of 5 years, which include 4 years of curriculum plus 1 year of rotating internship. offered by Dr DY Patil University, Navi Mumbai and approved by Dental Council of India."
5,"DY Patil University School of Dentistry, Navi Mumbai",Navi Mumbai,Maharashtra,Master of Dental Surgery (MDS),3 years,Full time,52,PG,,(DCI) Dental Council of India,BDS with 1 year compulsory internship + AIPGDET,"<p>This is a three year full time course offers by Padmashree Dr. D.Y. Patil Dental College &amp; Hospital, Navi Mumbai</p>"
6,"Government Dental College and Research Institute, Bellary",Ballari,Karnataka,BDS,5 years,Full time,50,UG,1.006 lakhs,(DCI) Dental Council of India,Candidate should have passed 10+2 with PCB from recognized board.,Bachelor of Dental Surgery is 5 years duration full time course including one year rotating Internship and approved by Dental Council of India.
7,"Subbaiah Institute of Medical Sciences, Shimoga",Holebenavalli,Karnataka,MBBS,5 years,Full time,150,UG,28.4 lakhs,(MCI) Medical Council of India,"The higher secondary examination of the Indian school Certificate Examination which is equivalent to 10+2 Higher Secondary Examination after a period of 12 years study, the last two years of study comprising of Physics, Chemistry, Biology and Mathematics or any other elective subjects with English at a level not less than core course of English as prescribed by the National Council of Educational Research and Training after the introduction of the 10+2+3 years educational structure as recommended by the National Committee on education OR other qualifications as recognized by Medical Council of India.
The Candidate should have passed the qualifying examination which is 2nd PUC or 10+2 higher secondary or equivalent examination. The last two years of study comprising Physics, Chemistry and Biology (PCB) with English as a compulsory subject, must have passed these subjects individually and must have obtained a minimum of 50% of marks taken together in Physics, Chemistry and Biology. In addition, in the competitive entrance test, the candidate must have secured not less than 50% marks in Physics, Chemistry and Biology.
Age: The candidates should have completed 17 years of age on or before 31st day of December of the year of admission.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship. offered by Rajiv Gandhi University of Health Sciences, Bangalore and approved by Medical Council of India.
Govt. Quota fees 77,000/- Per year (INR)"
8,"Tilak Ayurved Mahavidyalaya, Pune",Pune,Maharashtra,BAMS,5.5 years,Full time,100,UG,,Central council of Indian Medicine,"The students should qualify by 10 & +2 (Science) with 50% marks in Physics, Chemistry and Biology.",This is a five and half year full time course.
9,"Dr DY Patil Medical College, Navi Mumbai Medical College, Navi Mumbai",Navi Mumbai,Maharashtra,B.Sc Optometry Technology,3 years,Full time,,UG,,,The candidate should have passed in 10+2 biology stream or its equivalent,"B.Sc Optometry Technology is a three year full time course Constituent college of Dr DY Patil University, Navi Mumbai"
10,"Dr DY Patil Medical College, Navi Mumbai Medical College, Navi Mumbai",Navi Mumbai,Maharashtra,B.Sc Radio-Imaging Technology,3 years,Full time,,UG,,,The candidate should have passed in 10+2 biology stream or its equivalent,"B.Sc Radio-Imaging Technology is a three year full time course Constituent college of Dr DY Patil University, Navi Mumbai"
11,"Dr DY Patil Medical College, Navi Mumbai Medical College, Navi Mumbai",Navi Mumbai,Maharashtra,MBBS,5.5 years,Full time,250,UG,112.5 lakhs,(MCI) Medical Council of India,HSC Science equivalent with minimum 50% Marks + AIET.,"Bachelor of Medicine and Bachelor of Surgery is 5.5 years full time course, which include 4.5 years of curriculum plus 1 year of rotating internship. Affiliated to Dr DY Patil University, Navi Mumbai and approved by MCI.
The MBBS course comprises four and a half years, followed by compulsory rotatory internship of one year. The course follows semester system, each ...See More"
12,"Dr DY Patil Medical College, Navi Mumbai Medical College, Navi Mumbai",Navi Mumbai,Maharashtra,MD Anatomy,3 years,Full time,2,PG,,(MCI) Medical Council of India,The candidate should have passed in M.B.B.S with 1 year compulsory internship,"MD Anatomy is a three year full time course Constituent college of Dr DY Patil University, Navi Mumbai"
13,"Dr DY Patil Medical College, Navi Mumbai Medical College, Navi Mumbai",Navi Mumbai,Maharashtra,MD General Medicine,3 years,Full time,15,PG,,(MCI) Medical Council of India,The candidate should have passed in M.B.B.S with 1 year compulsory internship,"MD General Medicine is a three year full time course Constituent college of Dr DY Patil University, Navi Mumbai"
