,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,Diploma in Ophthalmology,2 years,Full time,1,Diploma,33.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.
Have completed the one year compulsory rotatory inte rnship from a recognised institution on or before 31st March of the year for which the admission is sought.
The candidate shall qualify the NEET Examination conducted by Govt. of India.","Diploma in Ophthalmology is full time two year course, recognized by Medical Council of India"
1,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,Diploma in Radio Diagnosis,2 years,Full time,2,Diploma,51.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.
Have completed the one year compulsory rotatory inte rnship from a recognised institution on or before 31st March of the year for which the admission is sought.
The candidate shall qualify the NEET Examination conducted by Govt. of India.","Diploma in Radio Diagnosis is full time two year course, recognized by Medical Council of India"
2,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MBBS,5.5 years,Full time,200,UG,36.22 lakhs,(MCI) Medical Council of India,"Candidates seeking admission to the MBBS course, who have passed the Higher Secondary Certificate (HSSC) examination/(10+2) or the Indian School Certificate (ISC) Examination or Central Board of Secondary Education (CBSE) Examination or any other examination equivalent to (10+2) HSSC examination of any recognized Board/University, from any school/college situated in India after 12 years of study with a minimum of 50% (i.e. 150 out of 300 marks) in the subjects of Physics, Chemistry, Biology and passes English subject, and shall qualify the NEET Examination conducted by Govt. of India.
Be an Indian National and should have completed 17 years of age on or before 31st December of concern academic year.",Bachelor of General Medicine and Surgery is full time four and half year plus one year compulsory internship course
3,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MD Anatomy,3 years,Full time,6,PG,15.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.","MD Anatomy is full time three year post graduate degree course, recognized by Medical Council of India"
4,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MD General Medicine,3 years,Full time,14,PG,60.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.","MD General Medicine is full time three year post graduate degree course, recognized by Medical Council of India"
5,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MD Radio Diagnosis,3 years,Full time,5,PG,60.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.","MD Radio Diagnosis is full time three year post graduate degree course, recognized by Medical Council of India"
6,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MS ENT,3 years,Full time,2,PG,48.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.
Have completed the one year compulsory rotatory inte rnship from a recognised institution on or before 31st March of the year for which the admission is sought.
The candidate shall qualify the NEET PG Examination conducted by Govt. of India.","MS ENT is full time three year post graduate degree course, recognized by Medical Council of India"
7,"Jawaharlal Nehru Medical College, Wardha",Sawangi,Maharashtra,MS Ophthalmology,3 years,Full time,4,PG,60.86 lakhs,(MCI) Medical Council of India,"The candidate should Be an Indian National and NRI candidates having passed from institutions recognised by the Medical Council of India/Dental Council of India are eligible to take the Entrance Exam for admission to the Post Graduate Courses in the Faculties of Medicine and Dental Sciences.
Have obtained full registration either from Medical Council of India/Dental Council of India or from the State Medical/Dental Councils.
Have completed the one year compulsory rotatory inte rnship from a recognised institution on or before 31st March of the year for which the admission is sought.
The candidate shall qualify the NEET PG Examination conducted by Govt. of India.","MS Ophthalmology is full time three year post graduate degree course, recognized by Medical Council of India"
8,"Apollo Institute of Medical Sciences and Research, Hyderabad",Hyderabad,Telangana,MBBS,5.5 years,Full time,100,UG,49.5 lakhs,(MCI) Medical Council of India,"1. Candidate must  complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. H.S.C / (+2) or equivalent qualification with English, Physics, Chemistry and Biology/Botany & Zoology with minimum marks as per MCI norms.
3. Eligible NEET (UG) score as prescribed by MCI.","Bachelor of General Medicine and Surgery (MBBS) is full time four and half year plus one year compulsory internship course, recognized by Medical Council of India"
9,"Government Vellore Medical College, Vellore",Adukkamparai,Tamil Nadu,MBBS,5.5 years,Full time,100,UG,0.56 lakhs,(MCI) Medical Council of India,"Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the BDS course.
2. H.S.C / (+2) or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per DCI norms.","MBBS is a five and half year full time course approved by MCI and affiliated by Tamil Nadu Dr. MGR Medical University, Chennai"
