,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Chitkara School of Health Sciences, Jhansla",Jhansala,Punjab,B.Optometry,4 years,Full time,,UG,4.45 lakhs,UGC,"The candidate should have passed XII in Physics, Chemistry, Biology/Maths as compulsory subjects. Personal Interview.","Bachelor of Optometry is four years full-time course. offered by  Chitkara University, Patiala and approved by UGC."
1,"Chitkara School of Health Sciences, Jhansla",Jhansala,Punjab,B.Sc Medical Imaging Technology,3 years,Full time,,UG,,UGC,"The candidate should have passed XII in Physics, Chemistry, Biology/Maths as compulsory subjects. Personal Interview.","Bachelor of Science in Medical Imaging Technology is three years full time course. Affiliated to Chitkara University, Patiala and approved by UGC."
2,"Chitkara School of Health Sciences, Jhansla",Jhansala,Punjab,BPT,4.5 years,Full time,,UG,2.51 lakhs,,"The candidate should have passed XII in Physics, Chemistry, Biology/Maths as compulsory subjects. Personal Interview.","Bachelor of Physiotherapy is full time 4.5 years course. offered by Chitkara University, Patiala and approved by UGC."
3,"Chitkara School of Health Sciences, Jhansla",Jhansala,Punjab,M.Optometry,2 years,Full time,,PG,,UGC,The candidate should have passed graduation in science stream with minimum aggregate require marks from a recognised university.,"Master of Optometry is two years full time course. offered by Chitkara University, Patiala and approved by UGC."
4,"Chitkara School of Health Sciences, Jhansla",Jhansala,Punjab,MPT,2 years,Full time,,PG,,UGC,"Candidates who have passed BPT degree from institutions where the mode of study is a full time program, with minimum 4 ½ years duration from this university or any other university in India or abroad as equivalent with not less than 50% of marks in aggregate and have completed 6 months of compulsory rotatory internship. Candidates who have passed BPT through correspondence or distance education are not eligible.","Master of Physiotherapy is full time 2 years course. offered by Chitkara University, Patiala and appro"
5,"Ujjain Institute of Paramedical Sciences and Ujjain College of Physiotherapy, Ujjain",Surasa,Madhya Pradesh,BPT,4.5 years,Full time,50,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Physiotherapy (BPT) is 4.5 year duration full-time course affiliated to Vikram University, Ujjain."
6,"Ujjain Institute of Paramedical Sciences and Ujjain College of Physiotherapy, Ujjain",Surasa,Madhya Pradesh,Diploma in Radiographer Technician,2 years,Full time,50,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Radiographer Technician is two-year duration full-time course.
7,"Ujjain Institute of Paramedical Sciences and Ujjain College of Physiotherapy, Ujjain",Surasa,Madhya Pradesh,MPT Orthopaedics,2 years,Full time,5,PG,,,The Candidate should have passed Bachelor of Physiotherapy (BPT) from recognized university.,"Master of Physiotherapy (MPT) in Orthopaedics is two-year duration full-time course affiliated to Vikram University, Ujjain."
8,"Ujjain Institute of Paramedical Sciences and Ujjain College of Physiotherapy, Ujjain",Surasa,Madhya Pradesh,MPT Sports Physiotherapy,2 years,Full time,5,PG,,,The Candidate should have passed Bachelor of Physiotherapy (BPT) from recognized university.,"Master of Physiotherapy (MPT) in Sports Physiotherapy is two-year duration full-time course affiliated to Vikram University, Ujjain."
9,"Sumandeep College of Physiotherapy, Vadodara",Pipaliya,Gujarat,BPT,4.5 years,Full time,120,UG,,,"A candidate applying for the degree of B.P.T. being eligible for admission to the Physiotherapy College, Sumandeep Vidyapeeth must have:
1. Passed the higher secondary examination of twelfth standard in science stream (Physics, Chemistry, Biology & English) conducted by the Gujarat secondary education board or its equivalent examination with recognized board.
2. Completed the age of 17 years at the time of admission or will complete this on 31st December of the year of his / her admission to the course.","Bachelor of Physiotherapy (BPT) is four & half calendar years including Six Months compulsory Rotatary Internship and affiliated to Sumandeep Vidyapeeth University, Waghodia."
10,"Sumandeep College of Physiotherapy, Vadodara",Pipaliya,Gujarat,MPT Cardio Respiratory Disorders and Intensive Care,2 years,Full time,3,PG,,,The candidate should have passed Bachelors in Physiotherapy (B.P.T.) from Recognized University & Institute.,"MPT Cardio Respiratory Disorders and Intensive Care is two-year duration full-time course affiliated to Sumandeep Vidyapeeth University, Waghodia."
11,"Sumandeep College of Physiotherapy, Vadodara",Pipaliya,Gujarat,MPT Community Health,2 years,Full time,3,PG,,,The candidate should have passed Bachelors in Physiotherapy (B.P.T.) from Recognized University & Institute.,"MPT Community Health is two-year duration full-time course affiliated to Sumandeep Vidyapeeth University, Waghodia."
