,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Ayurveda College, Coimbatore",Coimbatore,Tamil Nadu,BAMS,5.5 years,Full time,40,UG,,(CCIM) Central Council for Indian Medicine,The Candidate should have passed 10+2 with relevant stream.,"The College is offering BAMS (Bachelor of Ayurvedic Medicine and Surgery) Course which is of 5 ½ years duration, prescribed by the Central Council of Indian Medicine, New Delhi, which comes under the Department of AYUSH, a Department under the Central Health Ministry and degree will be awarded by The T.N.Dr.MGR Medical University."
1,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Gunapadam,3 years,Full time,8,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Siddha Gunapadam is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
2,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Kuzhandai Maruthuvam,3 years,Full time,8,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Kuzhandai Maruthuvam is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
3,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Maruthuvam,3 years,Full time,8,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Siddha Maruthuvam is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
4,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Nanju Noolum Maruthuva Needhi Noolum,3 years,Full time,7,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Siddha Nanju Noolum Maruthuva Needhi Noolum is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
5,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Noi Nadal,3 years,Full time,7,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Siddha Noi Nadal is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
6,"National Institute of Siddha, Chennai",Chennai,Tamil Nadu,MD Siddha Sirappu Maruthuvam,3 years,Full time,8,PG,,(CCIM) Central Council for Indian Medicine,A pass in B.I.M / B.S.M.S Degree Examination of any Indian University with successful completion of Compulsory Rotatory Resident Internship (C.R.R.I). Candidates who have completed or will be completing C.R.R.I before the date of Entrance Examination alone are eligible to apply for the M.D.(Siddha) Degree Course.,Doctor of Medicine in Sirappu Maruthuvam is 3 years fulltime course and it is approved by Central Council of Indian Medicine.
7,"Jamia Tibbiya Deoband, Saharanpur",Deoband,Uttar Pradesh,BUMS,4.5 years,Full time,50,UG,5.4 lakhs,(CCIM) Central Council for Indian Medicine,The Candidate should have passed 10+2 with relevant stream.,This is a 4.5 year full time Bachelor of Unani Medicine and Surgery course.
8,"Jamia Tibbiya Deoband, Saharanpur",Deoband,Uttar Pradesh,MD Mahir e Tib,3 years,Full time,4,PG,,(CCIM) Central Council for Indian Medicine,Candidate holding degree of B.U.M.S. or equivalent with at least 60% in the aggregate from a recognised institution.,This is a 3 year full time Doctor of Medicine in Mahir-e-Tib course.
9,"Asian Institute of Nursing Education, Guwahati",Guwahati,Assam,M. Sc Medical Surgery Nursing,2 years,Full time,5,PG,,(INC) Indian Nursing Council,"Have passed B.Sc. Nursing degree (Basic/ Post basic) recognized by any University under the Govt. of India and INC.
Must be a registered nurse and a registered midwife.
Have minimum 1 year experience after obtaining Basic B.Sc. Nursing degree, in hospitals or nursing educational institutions or community health setting needed after graduation.",Master of Science in Medical Surgery Nursing is a 2 years full-time course approved by Indian Nursing Council.
