,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,LLM Business Law,2 years,Distance,,PG,0.36 lakhs,UGC,A candidate should have passed the LL.B. or an equivalent degree from a recognised University.,"LLM Business Law is a full-time two years duration course offered by Vardhaman Mahaveer Open University, Kota Approved by UGC."
1,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,Post Graduate Diploma in Cyber Laws,1 year,Distance,,Diploma,0.03 lakhs,UGC,The candidate completed graduation from recognised university,"Post Graduate Diploma in Cyber Laws is a full-time minimum 1 year to maximum 4 years duration course offered by Vardhaman Mahaveer Open University, Kota Approved by UGC."
2,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,"Post Graduate Diploma in Labour Laws, Industrial Relations and Personnel Management",1 year,Distance,,Diploma,0.03 lakhs,UGC,The candidate completed graduation from recognised university,"Post Graduate Diploma in Labour Laws, Industrial Relations and Personnel Management is a full-time minimum 1 year to maximum 4 years duration course offered by Vardhaman Mahaveer Open University, Kota Appro"
3,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,LLB,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with any stream or its equivalent from any recognized Board / College.,"Bachelor of Laws is three years full-time course offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
4,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,LLM,2 years,Full time,,PG,,UGC,The candidate should have passed LLB degree from any recognized colleges or university.,"Master of Laws (LL.M.) is Duration of 2 years (Four Semesters) program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
5,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,PG Diploma in Criminology and Criminal Administration,1 year,Full time,,Diploma,,UGC,The candidate should have passed Graduate degree in the related subject from any recognized College or University.,"Post Graduate in Criminology and Criminal Administration is one-year's full-time diploma program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
6,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,PG Diploma in Human Rights,1 year,Full time,,Diploma,,(PCI) Pharmacy Council of India,The candidate should have passed Graduate degree in the related subject from any recognized College or University.,"Post Graduate in Human Rights is one-year's full-time diploma program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
7,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,PG Diploma in Insurance Law and Management,1 year,Full time,,Diploma,,UGC,The candidate should have passed Graduate degree in the related subject from any recognized College or University.,"Post Graduate in Insurance Law and Management is one-year's full-time diploma program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
8,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,PG Diploma in Labour Law Labour Welfare and Personnel Management,1 year,Full time,,Diploma,,UGC,The candidate should have passed Graduate degree in the related subject from any recognized College or University.,"Post Graduate in Labour Law Labour Welfare and Personnel Management is one-year's full-time diploma program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
9,"Maharaja Ganga Singh University, Bikaner",Bikaner,Rajasthan,PG Diploma in Legal and Forensic Science,1 year,Full time,,Diploma,,UGC,The candidate should have passed Graduate degree in the related subject from any recognized College or University.,"Post Graduate in Legal and Forensic Science is one-year's full-time diploma program offered by Maharaja Ganga Singh University, Bikaner with the approval of UGC."
10,"Gopaldas Jhamatmal Advani Law College, Mumbai",Mumbai,Maharashtra,LLB,3 years,Full time,300,UG,0.22 lakhs,(BCI) Bar Council of India,The minimum qualification for admission to the three year LL.B. course shall be a Graduation with minimum 45% of marks in any faculty from a recognized University. The above percentage of marks shall be relaxed by 5% for the candidates belonging to SC/ST categories.,"Bachelor of Laws is full time three year course degree offered by University of Mumbai, Mumbai and approved by Bar Council of India."
11,"GH Raisoni Law School, Nagpur",Nagpur,Maharashtra,BA LLB,5 years,Full time,80,UG,0.8 lakhs,(BCI) Bar Council of India,Minimum 45% in HSSC any stream for open category and 40% for reserve category (SC/ST).,Five years degree course Credit Based Semster System is for the candidates who have passed the Higher Secondary Examination or its equivalent.
12,"GH Raisoni Law School, Nagpur",Nagpur,Maharashtra,LLB,3 years,Full time,80,UG,0.54 lakhs,(BCI) Bar Council of India,Minimum 45% in HSSC and graduation of any stream for open category and 40% for reserve category (SC/ST).,Three years degree course Credit Based Semester System is for those who have completed their graduation.
13,"Mohammad Ali Jauhar University, Rampur",Rampur,Uttar Pradesh,BA LL.B Hons Integrated,5 years,Full time,120,UG,1 lakh,UGC,The candidate should have passed 10+2 Passed with min. 45% marks in any stream from any recognized Board. Max Age 23 year.,"BA LL.B Hons Integrated is a full-time five years duration course offered by Mohammad Ali Jauhar University, Rampur Approved by UGC."
14,"Mohammad Ali Jauhar University, Rampur",Rampur,Uttar Pradesh,LLB,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed Graduate in any stream with at least Passed with 45% marks from any recognized University Max Age30 year.,"LLB is a full-time three years duration course offered by Mohammad Ali Jauhar University, Rampur Approved by UGC."
15,"Mohammad Ali Jauhar University, Rampur",Rampur,Uttar Pradesh,LLM,1 year,Full time,,PG,1 lakh,UGC,The candidate should have passed Graduate in Law stream with at least Passed with 45% marks from any recognized University.,"LLM is a full-time one years duration course offered by Mohammad Ali Jauhar University, Rampur Approved by UGC."
16,"Altius Institute of Universal Studies, Indore",Indore,Madhya Pradesh,BA LLB Hons,5 years,Full time,,UG,4.67 lakhs,(BCI) Bar Council of India,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Arts and Bachelor of law is full time five year course degree offered by Devi Ahilya Vishwavidyalaya, Indore and approved by BCI."
17,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,BA LLB,5 years,Full time,120,UG,1.45 lakhs,(BCI) Bar Council of India,"A Candidate who has passed the two years Pre-University Examination conducted by the Pre-University Education Board in the State of Karnataka or any other examination considered as equivalent thereto, by the Mangalore University is eligible for admission for the first semester of Five year LL.B. Degree Programme.Candidate who fulfills the above requirement (1) shall have obtained not less than 45% of the aggregate marks in the qualifying examination.Scheduled Caste, Scheduled Tribe and Physically, Orthopaedically handicapped candidates may be given a relaxation of 5% in the marks required.",The duration of the programme shall be five academic years comprising of 10 semesters each of 16 weeks duration.A candidate who successfully completes the First three year (6 semesters) shall be eligible for the award of Degree of Bachelor of Academic Law (B.A.Law).
18,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,BBA LLB,5 years,Full time,60,UG,2.15 lakhs,(BCI) Bar Council of India,"A Candidate who has passed the two years Pre-University Examination conducted by the Pre-University Education Board in the State of Karnataka or any other examination considered as equivalent thereto, by the Mangalore University is eligible for admission for the first semester of Five year LL.B. Degree Programme. Candidate who fulfills the above requirement (1) shall have obtained not less than 45% of the aggregate marks in the qualifying examination. Scheduled Caste, Scheduled Tribe and Physically, Orthopaedically handicapped candidates may be given a relaxation of 5% in the marks required. Explanation: Physically handicapped are included in the following categories of physically handicapped persons: Blind: Total absence of sight or Visual acuity in existing 6/16 or 20/200 (snellam) in better eye with correcting lense. Deaf/Mute: Deaf are those in whom the sense of hearing is non functional for ordinary purpose of life, Mute are those who cannot speak. Orthopaedically handicapped are those who have a major physical defect or deformity which causes and interference with normal functioning of bones, muscles and joints. Provided that Physical/Orthopaedically handicapped candidate may be given relaxation only on production of certificate of disability from the Medication Officer to the satisfaction of the Authority concerned. Medium: The medium of instruction shall be English / Kannada.","The duration of the program shall be five academic years comprising of 10 semesters each of 16 weeks duration, the course is approved by BCI, and Affiliated to Mangalore University, Mangalore, A candidate who successfully completes the First three year (6 semesters) shall be eligible for the award of Degree of Bachelor of Academic Law (BBA Law)."
19,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,LLB,3 years,Full time,60,UG,0.87 lakhs,(BCI) Bar Council of India,"A candidate who has passed the Bachelors Degree / Masters Degree from University in any faculty or a bachelor / Masters Degree examination for any other University considered as equivalent thereto by the Mangalore University is eligible for admission to the First semester of Three year LL.B. programme.A candidate who fulfills the above requirement (1) shall have obtained not less than 45% of the aggregate marks in the qualifying examination.Scheduled Caste. Scheduled Tribe and Physically, Orthopaedically handicapped candidates may be given a relaxation of 5% in the marks required.","The Duration of the program shall of three academic years comprising of 6 semesters each of 16 weeks duration, the course is approved by BCI, and Affiliated to Mangalore University, Mangalore."
20,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,LLM Business and Trade Laws,2 years,Full time,,PG,,(BCI) Bar Council of India,The Eligibility of the course is a pass in 3 years / 5-year LL.B. Degree examination with 45% of the aggregate of the qualifying examination. Medium: The Medium of Instruction shall be English. Timings: Classes will be held from 2.00 to 5.00 p.m. on all working days. Morning session shall be used for seminar and assignment preparations.,"The Department offers 4 Semester - 2 years Master Degree Course in Law with Specialisation in Business and Trade Laws, the course is approved by BCI, and Affiliated to Mangalore University, Mangalore"
21,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,Post Graduate Diploma in Intellectual Property Rights,1 year,Full time,,Diploma,,(BCI) Bar Council of India,Graduation in any Discipline,"This is a One-year duration, Weekend Classes Course of SDM Law College and Centre for Post Graduate Studies in Law, Mangalore, and the course is Affiliated to Mangalore University, Mangalore."
22,"SDM Law College and Centre for Post Graduate Studies in Law, Mangalore",Mangaluru,Karnataka,Post Graduate Diploma in Labour and Service Law,1 year,Full time,,Diploma,,(BCI) Bar Council of India,Graduation in any Discipline,"This is a One-year duration, Weekend Classes Course of SDM Law College and Centre for Post Graduate Studies in Law, Mangalore, and the course is Affiliated to Mangalore University, Mangalore"
23,"TNB Law College, Bhagalpur",Bhagalpur,Bihar,LLB,3 years,Full time,300,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university.,
24,"TNB Law College, Bhagalpur",Bhagalpur,Bihar,LLB Integrated,5 years,Full time,300,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"LLB Integrated is a full-time five years duration course offered by Tilka Manjhi Bhagalpur University, Bhagalpur Approved by Bar Council of India."
25,"Techno Global University, Shillong",Shillong,Meghalaya,LLM,2 years,Full time,,PG,0.2 lakhs,UGC,The candidate should have passed L.L.B. or its equivalent from any recognized College or University.,"Master of Law is two years (4 Semester) full-time postgraduate program offered by Techno Global University, Shillong with the approval of UGC."
26,"ICFAI University, Tripura",Fatikchhara,Tripura,BA LLB Hons,5 years,Full time,,UG,2.3 lakhs,UGC,The candidate should have passed in 10+2 any stream,"BA LLB Hons is a full-time five years duration course offered by ICFAI University, Tripura Approved by UGC."
27,"ICFAI University, Tripura",Fatikchhara,Tripura,LLB,3 years,Full time,,UG,1.38 lakhs,(BCI) Bar Council of India,45% and above (40% in case of SC/ ST/OBC) in aggregate in graduation (any discipline) examination or its equivalent.,"Faculty of Law offers 3 years full time is a full-time three years duration course offered by ICFAI University, Tripura Approved by UGC."
28,"ICFAI University, Tripura",Fatikchhara,Tripura,LLM,1 year,Full time,,PG,0.9 lakhs,UGC,Pass in	LL.B / equivalent in Law (Recognized by	Bar	Council of India) with not less than 50% marks (45% in case of SC / ST / OBC students). Final year students awaiting results are also eligible to apply.,"The University is offering one year LL.M Program with an objective to prepare high class Academicians, Researchers and Jurists. The one year LL.M Program covers all the important branches of Law. The one year LL.M. Program shall have 24 credits with three mandatory courses of 3 credits each (making a total of nine credits), three specialization c...See More"
29,"Institute of Management Education, Sahibabad",Ghaziabad,Uttar Pradesh,BA LLB,5 years,Full time,300,UG,,(BCI) Bar Council of India,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Arts in Law is five years full time course. Approved by BCI and affiliated to Chaudhary Charan Singh University, Meerut."
30,"Institute of Management Education, Sahibabad",Ghaziabad,Uttar Pradesh,LLB,3 years,Full time,300,UG,,(BCI) Bar Council of India,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Law is three years full time course. Approved by BCI and affiliated to Chaudhary Charan Singh University, Meerut."
31,"Children Welfare Centre Law College, Mumbai",Mumbai,Maharashtra,BLS LLB,5 years,Full time,240,UG,,(BCI) Bar Council of India,"The basic criterion for enrolling into a 5 years B.L.S/L.L.B is passing of the HSC examination from State Board of Secondary & Higher Secondary Education, or its equivalent, with an aggregate minimum of 45 % marks for those from the general category and 40% marks for those from the SC/ST category.","Bachelor of legal science and Bachelor of Law is five years degree course degree offered by University of Mumbai, Mumbai and approved by BCI."
32,"Children Welfare Centre Law College, Mumbai",Mumbai,Maharashtra,LLB,3 years,Full time,240,UG,,(BCI) Bar Council of India,Bachelor’s Degree or equivalent from a recognized university and have secured a minimum of 45 % marks. Those belonging to the S.C./S.T categories are allowed a relaxation of 5%. An LLB degree is a must for anyone aspiring to practice law in India.,"Bachelor of Law is a full time three-year course degree offered by University of Mumbai, Mumbai and approved by BCI."
33,"Bharati Vidyapeeth’s New Law College, Sangli",Sangli,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed Bachelor’s Degree Examination (3year duration) in any faculty of this University or any other recognised statutory University.,"Bachelor of Law is three year full time course with affiliation of Shivaji University, Kolhapur and approved by BCI."
34,"Bharati Vidyapeeth’s New Law College, Sangli",Sangli,Maharashtra,LLB Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed HSC.,"Bachelor of Law Integrated is five year full time course with affiliation of Shivaji University, Kolhapur and approved by BCI."
35,"Punjab School of Law, Punjabi University, Patiala",Patiala,Punjab,BA LLB,5 years,Full time,60,UG,,(BCI) Bar Council of India,10+2 with 45% marks (40% in case of SC/ST and Physically handicapped).,"It is 5 year full time integrated course with affiliation of Punjabi University, Patiala and approved by BCI."
36,"Punjab School of Law, Punjabi University, Patiala",Patiala,Punjab,LLM,1 year,Full time,30,PG,,(BCI) Bar Council of India,Pre-requisite: LL.B. (3 yrs/5 yrs course) with 55% marks or LL.B. (2 yrs. course) with 55% marks and eligible to enroll as an advocate separately.,"Master of Laws (LL.M.) is Duration of 1 years (two Semesters) program offered by Punjabi University, Patiala with the approval of Bar Council of India."
37,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,BA LLB Hons Integrated,5 years,Full time,120,UG,6.65 lakhs,(BCI) Bar Council of India,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognized board.,"Bachelor of Arts and Bachelor of Laws Honours Integrated is full time five year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
38,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLB,3 years,Full time,120,UG,1.71 lakhs,(BCI) Bar Council of India,Graduation with minimum 50% in any discipline from an institute affiliated to a university or any university recognized by UGC.,"Bachelor of Laws is full time three year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
39,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLM Criminal Law,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,Graduation Degree in Law from an institute affiliated to a university or any university recognized by UGC/BCI with minimum 50% or its equivalent.,"Master of Law in Criminal Law is full time one year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
40,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,LLM Cyber Law and Security,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,Graduation Degree in Law from an institute affiliated to a university or any university recognized by UGC/BCI with minimum 50% or its equivalent.,"Master of Law in Cyber Law and Security is full time one year course degree offered by Jagran Lakecity University, Bhopal and approved by Bar Council of India."
41,"JLU School of Law, Bhopal",Mungaliya Chhap,Madhya Pradesh,M.Phil Law,1 year,Full time,,PG,1.05 lakhs,(BCI) Bar Council of India,The candidate should be a post graduate from recognized University.,"The Master of Philosophy is one-year duration full-time research degree course degree offfered by Jagran Lakecity University, Bhopal and approved by BCI."
42,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,BA LLB Integrated,5 years,Full time,180,UG,,(BCI) Bar Council of India,"A candidate passing the H.S.C. (10+2) examination conducted by the Maharashtra State Board of Secondary and Higher Secondary Education, with minimum 45% mark of any other examination recognized as equivalent thereto by the Savitribai Phule Pune University with the minimum prescribed marks is eligible for admission the first year of five year law course.The above percentage of marks shall be relaxed by 5% for candidates belonging to the SC, ST categories recognized as such by the Government of Maharashtra.","Five-year law course, leading to a BA LLB degree is a 10 semesters full-time course. The students of the five year course are awarded the Bachelor of degree at the end of the third year, (i.e. 6th semester) and on completion of five years, (10th semester), LLB degree is awarded. this program approved by Bar Council of India."
43,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Consumer Protection Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Consumer Protection Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
44,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Cyber Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Cyber Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
45,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Human Rights Law,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Human Rights Law is one year's program affiliated with Savitribai Phule Pune University, Pune."
46,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,Diploma in Labour Law and Labour Walfare,1 year,Full time,,Diploma,,,"To be eligible for admission a candidate should be passed Graduate Examination in Arts, Commerce, Science Or any other equivalent course from any of the recognized University.","Diploma in Labour Law and Labour Walfare is one year's program affiliated with Savitribai Phule Pune University, Pune."
47,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,"A candidate possession the Bachelor's Degree of Savitri Bai Phule Pune Univeristy, in any faculty with minimum 45% marks or corresponding degree of any University recognized as equivalent thereto with the minimum prescribed marks is eligible to apply for admission the first year LLB (General) three year law course. The above percentage of marks shall be relaxed by 5% for candidates belonging to the SC.ST Categories recognized as such by the Government of Maharashtra. A student who has successfully completed the three-year course is entitled to the LLB degree and is eligible to practice as an advocate, as per the rules of the Bar Council of India.","Bachelor of Laws (LLB) - A three-year law course leading to al LLB degree in a six-semester full-time course. on completion of the three-year course after the 6th semester, the LL.B degree is awarded. this course approved by Bar Council of India."
48,"Marathwada Mitra Mandal’s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,"LL.B. Degree (Three years of LL.B. Course or Five Years Course of BA.,LL.B. of the University of Pune or its equivalent Degree from another statutory University recognized as equivalent to said Degree of this University.","Two years Courses leading to LLM degree is a four-semester full-time course. On completion of the two years course. after the 4th semester, The LLM Degree is awarded. this course approved by BCI."
49,"Aligarh Muslim University Malappuram Centre, Malappuram",Anamangad,Kerala,BA LLB Hons,5 years,Full time,60,UG,,UGC,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Arts and Bachelor of Laws is full time five year course degree offered by Aligarh Muslim University, Aligarh and approved by Bar Council of India and UGC."
50,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,Diploma in Labour Law,1 year,Full time,,Diploma,,,After H.S.C.,"Diploma in Labour Law is a full time one year duration course offered by Shahaji Law College, Kolhapur."
51,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have 45% of aggregate marks in any degree(10+2+3) ,"LLB three Year is a full-time course Affiliated to Shivaji University, Kolhapur Approved by Bar Council of India."
52,"Shahaji Law College, Kolhapur",Kolhapur,Maharashtra,LLB Five Year,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have 45% of aggregate marks in 10+2 .," LLB Five Year is a full-time course Affiliated to Shivaji University, Kolhapur Approved by BAr Council of India."
53,"VGU School of Law, Jaipur",Jaipur,Rajasthan,BA LLB Integrated,5 years,Full time,,UG,3 lakhs,(BCI) Bar Council of India,"The candidate should have passed Pass in 10+2, A level, IB, American 12th grade or equivalent with a minimum aggregate of 45% from a recognized board. The admissions will be done strictly on the basis of rank obtained in CLAT/LSAT or XIIth marks for all those candidates who have filled the online form of VGU before 15th July 2017.","BA LLB is five years full-time integrated law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
54,"VGU School of Law, Jaipur",Jaipur,Rajasthan,BBA LLB Integrated,5 years,Full time,,UG,3 lakhs,(BCI) Bar Council of India,"The candidate should have passed Pass in 10+2, A level, IB, American 12th grade or equivalent with a minimum aggregate of 45% from a recognized board. The admissions will be done strictly on the basis of rank obtained in CLAT/LSAT or XIIth marks for all those candidates who have filled the online form of VGU before 15th July 2017.","BBA LLB is five years full-time integrated law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
55,"VGU School of Law, Jaipur",Jaipur,Rajasthan,LLB,3 years,Full time,,UG,1.06 lakhs,(BCI) Bar Council of India,The candidate should have passed 10 + 2 + 3 or Graduation with minimum 45% Marks.,"Bachelor of Laws LLB is three years full-time undergraduate law program offered by Vivekananda Global University, Jaipur and approved by Bar Council India."
56,"SunRise University, Alwar",Bagar Rajput,Rajasthan,BA LLB,5 years,Full time,,UG,1.65 lakhs,(BCI) Bar Council of India,10+2 Pass in Any Discipline (45%),"BA LLB is a full-time five years duration integrated degree course offered by SunRise University, Alwar Approved by Bar Council of India."
57,"SunRise University, Alwar",Bagar Rajput,Rajasthan,BBA LLB,5 years,Full time,,UG,1.65 lakhs,(BCI) Bar Council of India,10+2 Pass in Any Discipline (45%),"BBA LLB is a full-time five years duration integrated degree course offered by SunRise University, Alwar Approved by Bar Counci"
58,"SunRise University, Alwar",Bagar Rajput,Rajasthan,LLB,3 years,Full time,,UG,1.14 lakhs,(BCI) Bar Council of India,Graduate in Any Discipline (45%),"LLB is a full-time three years duration course Affiliated to SunRise University, Alwar Approved by Bar Council of India."
59,"SunRise University, Alwar",Bagar Rajput,Rajasthan,LLM,2 years,Full time,,PG,1.16 lakhs,(BCI) Bar Council of India,"LLB (as per norms)1,500 (PS)","LLM is a full-time two years duration course Affiliated to SunRise University, Alwar Approved by Bar Council of India."
60,"Symbiosis Center of Distance Learning, Pune",Pune,Maharashtra,Post Graduate Diploma in Business and Corporate Law,1 year,Distance,,Diploma,0.23 lakhs,UGC,"Graduate in any discipline, from a recognized University. International/SAARC Graduates from a recognised/accredited University/Institution. Students studying in final year degree course and are yet to pass the final year examination can also apply, subject to completion of graduation in current academic year and within the time period specified by SCDL.",
