,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
3,3,National Institute of Technology Warangal,NIT Warangal,1959, Telangana,Hanamkonda,Warangal - 506004  Telangana  India ,Government,UGC,,0870-2459191,,http://www.nitw.ac.in/main/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['NIMCET'],it,222,https://www.facebook.com/NIT.Warangal,https://twitter.com/nitwarangle,https://www.youtube.com/channel/UCcjdhK4_ZoOwt3mTdhS6ndQ,"https://en.wikipedia.org/wiki/National_Institute_of_Technology,_Warangal"
4,4,Motilal Nehru National Institute of Technology Allahabad,MNNIT,1961, Uttar Pradesh,Allahabad,Allahabad - 211004  INDIA ,Government,UGC,,0532-2545404,,http://www.mnnit.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['NIMCET'],it,184,https://www.facebook.com/MNNIT.Allahabad,,https://www.youtube.com/channel/UCI6vWySVMHe0236hVY_5LeA/featured,https://en.wikipedia.org/wiki/Motilal_Nehru_National_Institute_of_Technology_Allahabad
5,5,National Institute of Technology Karnataka Surathkal,NIT Surathkal,1960, Karnataka,Mangaluru,Srinivasnagar PO  Surathkal  Mangalore 575025  Karnataka India.  ,Government,UGC,,0824-2474000,,http://www.nitk.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['NIMCET'],it,250,https://www.facebook.com/NITKarnataka/,https://twitter.com/nitk_sc,https://www.youtube.com/channel/UCT5Rn88Y5AiOtaZYyQD5pXA,https://en.wikipedia.org/wiki/National_Institute_of_Technology_Karnataka
6,6,"University of Delhi, Delhi",DU,1922, Delhi,New Delhi,"
Delhi 110007  India ",Government,UGC,,,,http://www.du.ac.in/du/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['NIMCET'],it,1556,https://www.facebook.com/UniversityofDelhi,https://twitter.com/UniversityDelhi,,https://en.wikipedia.org/wiki/University_of_Delhi
7,7,"RV College of Engineering, Bangalore",,1963, Karnataka,Bengaluru,R V Vidyanikethan Post  Mysuru Road Bengaluru - 560059 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.rvce.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['NIMCET'],it,388,https://www.facebook.com/rvcebangaloreindia/,https://twitter.com/rvcollege1,,https://en.wikipedia.org/wiki/R.V._College_of_Engineering
8,8,"Guru Gobind Singh Indraprastha University, Delhi",IPU,1998, Delhi,New Delhi,Sector-16C  Dwarka  Delhi - 110078  India ,Government,UGC,,,,http://ggsipu.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['IPU CET MCA'],it,191,https://www.facebook.com/IPU.Dwarka,https://twitter.com/ggsipu,https://www.youtube.com/channel/UCSDMI00JZx2d-a2PNbT537g,https://en.wikipedia.org/wiki/Guru_Gobind_Singh_Indraprastha_University
9,9,"Manipal Institute of Technology, Manipal",,1957, Karnataka,Manipal,Manipal 576104  Karnataka  India ,Private,(AICTE) All India Council of Technical Education,,09243777733,,http://manipal.edu/mit.html,,"['Boys Hostel', 'Girls Hostel', 'Library', 'WiFi', 'IT Infrastructure']",['IPU CET MCA'],it,583,https://www.facebook.com/mit.manipal/,,,https://en.wikipedia.org/wiki/Manipal_Institute_of_Technology
10,10,National Institute of Technology Calicut,NITC,1961, Kerala,Kattangal,NIT Campus  P. O.  Calicut  Kerala  India  Pin - 673 601 ,Government,UGC,,0495-2286110,,http://www.nitc.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['NIMCET'],it,190,https://www.facebook.com/NIT.Calicut.Kerala,https://twitter.com/nitcbot,https://www.youtube.com/channel/UCola9_gW93oYRFfNtkAK3pQ,https://en.wikipedia.org/wiki/National_Institute_of_Technology_Calicut
11,11,"Ramaiah Institute of Technology, Bangalore",,1962, Karnataka,Bengaluru,MSR Nagar  MSRIT Post  Bangalore – 560 054 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.msrit.edu/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['KARNATAKA PGCET MCA'],it,359,,,,https://en.wikipedia.org/wiki/Ramaiah_Institute_of_Technology
12,12,"Jadavpur University, Kolkata",JU,1955, West Bengal,Kolkata,"
188  Raja SC Mallick Rd  Kolkata 700032  West Bengal  India ",Government,"(AICTE) All India Council of Technical Education +3 moreCOA, (NCTE) National Council for Teacher Education, UGC",,,,http://www.jaduniv.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['KARNATAKA PGCET MCA'],it,644,https://www.facebook.com/jadavpuruniversity/,https://twitter.com/JUFET,,https://en.wikipedia.org/wiki/Jadavpur_University
