,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
1674,1674,"IIMT Management College, Meerut",,1994, Uttar Pradesh,Meerut,"IIMT Nagar  ‘O’ Pocket  Ganga Nagar Colony 
Mawana Road  Meerut  Uttar Pradesh ",Private,(AICTE) All India Council of Technical Education,,0121-2793500,,http://www.iimtindia.net/Meerut-Management/home.asp,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['UPSEE MCA'],it,35,,,,
1675,1675,"Uttaranchal Institute of Management, Dehradun",,2013, Uttarakhand,Dehradun, C/O Uttaranchal University  Arcadia Grant  P.O. Chandanwari  Premnagar  Dehradun  Uttarakhand-248007  India ,Private,UGC,,,,http://uimdehradun.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['UPSEE MCA'],it,34,https://www.facebook.com/UttaranchalUniversityDehradun,https://twitter.com/UttaranchalUni,https://www.youtube.com/user/UttaranchalUni,
1676,1676,"GHG Khalsa College, Ludhiana",,1920, Punjab,Gurusar Sudhar, GURUSAR SADHAR TEHSIL RAIKOT  DISTRICT : LUDHIANA [PUNJAB] 141104 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.ghgcollegesadhar.org/,,"['Gym', 'Auditorium']",['UPSEE MCA'],it,,,,,
1677,1677,"Global Institute of Information Technology, Greater Noida",,2002, Uttar Pradesh,Greater Noida,"
32-A Knowledge Park-1 Greater Noida  Gautam Buddha Nagar UP-201308 ",Private,(AICTE) All India Council of Technical Education +1 more(NCTE) National Council for Teacher Education,"Dr APJ Abdul Kalam Technical University, Lucknow",09350592988,,http://globalinst.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['UPSEE MCA'],it,31,https://www.facebook.com/www.globalinst.in/,,,
1678,1678,"PRIST University, Puducherry",,2009, Puducherry,Thavalakuppam, Puducherry ,Private,(AICTE) All India Council of Technical Education,,,,http://prist.ac.in/puducherry-campus/,,"['Library', 'Sports', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['UPSEE MCA'],it,,https://www.facebook.com/Prist-University-Puducherry-129817300435114/,,,https://en.wikipedia.org/wiki/PRIST_University
1679,1679,"Jagadguru Rambhadracharya Handicapped University, Chitrakoot Dham",,2001, Uttar Pradesh,Chitrakoot, Chitrakoot  Karwi (UP)-210204 ,Private,UGC,,,,http://www.jrhu.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'IT Infrastructure']",['UPSEE MCA'],it,46,,,,https://en.wikipedia.org/wiki/Jagadguru_Rambhadracharya_Handicapped_University
1680,1680,"Institute of Management Studies, Roorkee",,1996, Uttarakhand,Roorkee, Roorkee - 247 667  Uttarakhand ,Private,(AICTE) All India Council of Technical Education,,01332-232091,,http://imsroorkee.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['UPSEE MCA'],it,19,https://www.facebook.com/Institute-of-Management-Studies-Roorkee-274258639361087/,,,
1681,1681,"College of Applied Science, Calicut",,1993, Kerala,Kozhikode,"Balan. K. Nair Road  Kiliyanad 
Kozhikode  Kerala State - 673001 ",Government,IHRD,,0495-2765154,,http://www.caskozhikode.ihrd.ac.in/,,"['Library', 'IT Infrastructure']",['UPSEE MCA'],it,,,,,
1682,1682,"Guru Nanak Khalsa Institute of Technology and Management Studies, Yamuna Nagar",,2012, Haryana,Yamuna Nagar,City Centre Road  Yamuna Nagar-135001 (Haryana)  India. ,Private,(AICTE) All India Council of Technical Education,,07082026821,,http://gnkgei.ac.in/about-us/profile/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['UPSEE MCA'],it,37,,,,
1683,1683,"Sri Sai College of IT and Management, Buddyapalli",,2007, Andhra Pradesh,Kadapa,"Opposite: TATA Motors  Rajampet Road 
Buddyapalli  Kadapa YSR Kadapa District.  ",Private,(AICTE) All India Council of Technical Education,,08562-278378,,http://www.scitkadapa.in/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Transport', 'IT Infrastructure']",['ICET MCA'],it,24,https://www.facebook.com/srisaicollegeofitandmanagement/,,,
