,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
832,832,"Geeta Institute of Management and Technology, Kurukshetra",,, Haryana,Kanipla,"166 K.M. Milestone on G.T. Road  Village Kanipla 
Kurukshetra - 136119 ",Private,(AICTE) All India Council of Technical Education,,,,http://gimt.edu.in,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['HARYANA OLET MCA'],it,52,https://www.facebook.com/geetainstitute/,,https://www.youtube.com/channel/UCVeqqOrezjjc_mqyitFdsVw,
833,833,"Dr NGP Institute of Technology, Coimbatore",,2007, Tamil Nadu,Coimbatore,Dr. N.G.P. Nagar  Kalapatti Road  Coimbatore - 641048 ,Private,(AICTE) All India Council of Technical Education,,,,http://www.drngpit.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['HARYANA OLET MCA'],it,194,https://www.facebook.com/kmcret.drngpit,https://twitter.com/drngpit,,
834,834,"Chebrolu Engineering College, Guntur",,2008, Andhra Pradesh,Chebrolu," Guntur
Chebrolu Guntur  Andhra Pradesh  India ",Private,(AICTE) All India Council of Technical Education,,08644-253151,,http://chebroluec.org,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']",['HARYANA OLET MCA'],it,41,https://www.facebook.com/ChebroluEngineeringCollege/,,,
835,835,"BS Anangpuria Institute of Technology and Management, Faridabad",BSAITM,2001, Haryana,Alampur, Village -Alampur  Ballabgarh-Sohna Road  Faridabad - 121004  Haryana  India ,Private,(AICTE) All India Council of Technical Education,,0129-2206750,,http://anangpuria.com/Technology_Management.aspx,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['HARYANA OLET MCA'],it,132,https://www.facebook.com/Anangpuria,,,
836,836,"Ajay Binay Institute of Technology, Cuttack",,1998, Odisha,Cuttack,"
ABIT-PMCA  Markat Nagar  Cuttack Development Authority  Sector – 1  Cuttack – 753014
 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.abit-pmca.com,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['Odisha JEE MCA'],it,118,,,,https://en.wikipedia.org/wiki/Ajay_Binay_Institute_of_Technology
837,837,"Advanced Institute of Technology and Management, Palwal",,2006, Haryana,Aurangabad,"
70 km Milestone  Delhi-Mathura Road  Dist. Palwal  Haryana-121105 ",Private,(AICTE) All India Council of Technical Education +1 moreDTE Haryana,"Maharshi Dayanand University, Rohtak",01275-398400,,http://advanced.edu.in/aei/our-institutions/aitm,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['Odisha JEE MCA'],it,185,https://www.facebook.com/AdvancedEducationalInstitutions/,https://twitter.com/AEI_Palwal,https://www.youtube.com/channel/UC8HK0BJDFxuXppJ94MCCgjA,
838,838,"Prestige Institute of Management, Dewas",,1997, Madhya Pradesh,Dewas,A.B. Road  Dewas  MP  India. ,Private,(AICTE) All India Council of Technical Education,,07272-426200,,http://www.pimd.edu.in/,,"['Library', 'Sports', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['Odisha JEE MCA'],it,15,https://www.facebook.com/pimdewas,https://twitter.com/pimdewas,,
839,839,"Maharaja Krishnakumarsinhji Bhavnagar University, Bhavnagar",,1978, Gujarat,Bhavnagar,"Gaurishanker Lake Road 
Bhavnagar - 364 001. Gujarat - INDIA  ",Government,UGC,,0278-2430002,,http://www.mkbhavuni.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'IT Infrastructure']",['Odisha JEE MCA'],it,49,,,,https://en.wikipedia.org/wiki/Bhavnagar_University
840,840,"Allana Institute of Management Science, Pune",,1998, Maharashtra,Pune,,Private,(AICTE) All India Council of Technical Education,,,,http://www.aimspune.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['MAH CET MCA'],it,42,,,https://www.youtube.com/channel/UCWs5Z0VInAYQbRc_9K1CTQg,
841,841,"Chandigarh Business School of Administration, Mohali",,2007, Punjab,Landran,Landran (Mohali) 140307 Punjab ,Private,(AICTE) All India Council of Technical Education,,09592104444,,http://www.cbsmohali.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['MAH CET MCA'],it,64,https://www.facebook.com/CGCPunjab,https://twitter.com/CGCPUNJAB,https://www.youtube.com/c/cgceduincgcpunjab,
