,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,BJMC,3 years,Full time,,UG,2.1 lakhs,UGC,10 + 2 (Higher Secondary) Any group (Minimum aggregate of 55%),"Bachelor of Journalism and Mass Communication is a full-time three-year course offered by SRM University, Chennai and approved by UGC."
1,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,MJMC,2 years,Full time,,PG,0.6 lakhs,UGC,Any Graduate (Minimum aggregate of 50%),Master of Journalism and Mass Communication is a full-time two-year course approved by UGC.
2,"University of Delhi, Delhi",New Delhi,Delhi,BA Hons Hindi Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 or equivalent from a recognised board.,"Bachelor of Arts in Hindi Journalism and Mass Communication is full time three year Honours course. Affiliated to University of Delhi, Delhi approved by UGC."
3,"University of Delhi, Delhi",New Delhi,Delhi,BA Hons Journalism,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 or equivalent from a recognised board.,"Bachelor of Arts in Journalism is full time three year Honours course. Affiliated to University of Delhi, Delhi approved by UGC."
4,"University of Delhi, Delhi",New Delhi,Delhi,BA Hons Multimedia and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 or equivalent from a recognised board.,"Bachelor of Arts in Multimedia and Mass Communication Hons is full time three year course. Affiliated to University of Delhi, Delhi approved by UGC."
5,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,BJMC,3 years,Full time,,UG,,UGC,"Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as
a subject.",Bachelor of Journalism and Mass Communication is full time three year course approved by UGC.
6,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,MA Mass Communication,2 years,Full time,,PG,,UGC,"Graduation in any discipline from a recognized University with
the aggregate of 50% marks","Master of Arts in Mass Communication is full time two year course approved by UGC. and offered by Guru Gobind Singh Indraprastha University, Delhi"
7,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,BA Mass Media Hindi,3 years,Full time,40,UG,0.2 lakhs,UGC,The candidate should have passed in 10+2 or equivalent from any Recognized Board,"BA Mass Media Hindi is a full time three year duration course offered by Jamia Millia Islamia, New Delhi and approved by UGC."
8,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,MA Convergent Journalism,2 years,Full time,20,PG,,UGC,The candidate should be a Graduate from a recognized University.,"MA Convergent Journalism is a full time two year duration course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
9,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should be a Graduate from a recognized University.,"MA Mass Communication is a full time two year duration course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
10,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,MA Media Governance,2 years,Full time,30,PG,0.14 lakhs,UGC,Not less than 50% marks in aggregate in Bachelor’s degree in any discipline.,"MA Media Governance is a full time two year duration course offered by Jamia Millia Islamia, New Delhi and approved by UGC."
11,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,PG Diploma in Broadcast Technology,1 year,Full time,,Diploma,,UGC,The candidate should be a Graduate from a recognized University.,"PG Diploma in Broadcast Technology is a full time one year duration Diploma Self-financed course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
12,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,PG Diploma in Journalism Hindi Medium,1 year,Full time,40,Diploma,,UGC,The candidate should be a Graduate from a recognized University.,"PG Diploma in Journalism Hindi Medium is a full time one year duration Diploma Self-financed course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
13,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,PG Diploma in TV Journalism Hindi Medium,1 year,Full time,40,Diploma,,UGC,The candidate should be a Graduate from a recognized University.,"PG Diploma in TV Journalism Hindi Medium is a full time one year duration Self-financed Diploma course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
14,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,PG Diploma in Urdu Mass Media,1 year,Full time,30,Diploma,,UGC,The candidate should be a Graduate from a recognized University.,"PG Diploma in Urdu Mass Media is a full time one year duration Diploma course affiliated to Jamia Millia Islamia, New Delhi and approved by UGC."
15,"Lovely Professional University, Phagwara",Phagwara,Punjab,B.Design Film and TV Production,4 years,Full time,,UG,3.96 lakhs,,"Pass with 50% aggregate marks in 10+2 (With English) or equivalent, subject to qualifying LPUNEST or qualifying UCEED.OrIn case marks scored in 10+2 are 70% or above, then LPUNEST or UCEED will be exempted and the candidate may apply for admission.","It is a four-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
