,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
1103,1103,"SVS Institute of Dental Sciences, Mahabubnagar",,2003, Telangana,Mahbubnagar, Appannapally (village)  Yedira (post)  Mahabubnagar Pin: 509002,Private,(DCI) Dental Council of India,,08542-231212,,http://www.svsids.com,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'Hospital', 'IT Infrastructure']",['NEET UG'],medical,136,,,,
1104,1104,"Babu Banarasi Das College of Dental Sciences, Lucknow",,, Uttar Pradesh,Uttardhauna, BBD City  Faizabad Road  Lucknow  Uttar Pradesh - 227015,Private,(DCI) Dental Council of India,,0522-3911089,,http://www.bbdcods.edu.in/default.aspx,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'WiFi', 'IT Infrastructure']",['NEET UG'],medical,69,https://www.facebook.com/bbdcods/,,,
1105,1105,"Akash Institute of Medical Science and Research Centre, Devanahalli",,2014, Karnataka,Devanahalli, Devanahalli Prasannahalli Road  Devanahalli Near Kempegowda International Airport Bengaluru - 562110,Private,(MCI) Medical Council of India,,080-71159900,,http://www.aimsrc.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['NEET UG'],medical,245,https://www.facebook.com/Akash-Institute-of-Medical-Sciences-and-Research-Centre-820284214684031/,,,
1106,1106,"Taranath Government Ayurvedic Medical College, Bellary",,1947, Karnataka,Bellary," Bellary
Dr.Rajkumar Road Bellary Karnataka 583101 India  ",Government,(CCIM) Central Council for Indian Medicine,,,,http://www.tgamcballari.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,18,,,,
1107,1107,"Narayana College of Physiotherapy, Nellore",,2003, Andhra Pradesh,Nellore, Nellore,Private,,"Dr NTR University of Health Sciences, Vijayawada",,,http://www.narayanamedicalcollege.com/narayana-college-of-physiotherapy/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi']","['NEET UG', 'NEET PG']",medical,,,,,
1108,1108,"GMERS Medical College, Vadnagar",,2010, Gujarat,Vadnagar, Khervad Medan  Shipor Road  Vadnagar  Dist - Mehsana  Gujarat Pin Code: 384355,Private,(MCI) Medical Council of India,,02761-223330,,http://gmersmchvadnagar.com,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Medical', 'Hospital', 'IT Infrastructure']",['NEET UG'],medical,49,,,,
1109,1109,"Dr MK Shah Medical College and Research Centre, Ahmedabad",,2017, Gujarat,Ahmedabad, Opposite Akshar -111 Complex  Near Tapovan Circle  Visat-Gandhinagar Highway  Chandkheda  Ahmedabad-382424,Private,(MCI) Medical Council of India,,07573949408,,http://www.mkshahmcrc.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Medical', 'Hospital', 'IT Infrastructure']",['NEET UG'],medical,67,https://www.facebook.com/Dr-M-K-Shah-Medical-College-and-Research-Centre-1793124440951322/?skip_nax_wizard=true,,,
1110,1110,"Care Dental College, Guntur",,2017, Andhra Pradesh,Guntur, NH5  Guntur-Chennai Highway  Guntur - 522004  Andhra Pradesh,Private,(DCI) Dental Council of India,,09885362138,,http://www.caredentalcollege.com/,,"['Library', 'Medical']",['NEET UG'],medical,,https://www.facebook.com/caredentalcollege/,,,
1111,1111,"Malla Reddy Dental College for Women, Hyderabad",,, Telangana,Hyderabad, Suraram Main Roads  Jeedimetla X Roads  Hyderabad  Telangana,Private,(DCI) Dental Council of India,,09247595659,,http://www.mrdcw.org/index.html,,"['Library', 'Medical', 'Transport', 'IT Infrastructure']",['NEET UG'],medical,,,,,
1112,1112,"College of Veterinary and Animal Sciences, Udaipur",,2007, Rajasthan,Vallabhnagar," Udaipur
Navania  Vallabhnagar  Udaipur  Rajasthan – 313601 ",Government,Veterinary Council Of India (VCI),,02957-240303,,http://rajuvas.org/udaipur/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Auditorium', 'IT Infrastructure']",['NEET UG'],medical,43,,,,
