,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
366,366,"MediCiti Institute of Medical Sciences, Medchal",,, Telangana,Ghanpur, Ghanpur Village   Medchal Mandal 501401. ,Private,,,08418-256201,,http://mims.edu.in/,,[],['NEET UG'],medical,,,,,
367,367,"Ahmedabad Dental College and Hospital, Ahmedabad",,2003, Gujarat,Ahmedabad," Bhadaj 
Near Science City  Off S.P. Ring Road 
Bhadaj - Ranchodpura Road  Ahmedabad. 382115
 ",Private,(DCI) Dental Council of India,,02764-260447,,http://adc.org.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['NEET UG', 'NEET MDS']",medical,,,,,
368,368,"Adesh Institute of Medical Sciences and Research, Bathinda",,2006, Punjab,Sangria,"
VPO Bhucho kalan  Tehsil Nathana  Barnala Road  Bathinda 151001  Punjab ",Private,"(MCI) Medical Council of India +2 moreMinistry of Health and Family Welfare, Government of India","Adesh University, Bhatinda",0164-5055172,,http://aimsr.adeshuniversity.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Hospital', 'WiFi', 'Transport', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,324,,,,https://en.wikipedia.org/wiki/Adesh_Institute_of_Medical_Sciences_%26_Research
369,369,"Sinhgad Technical Education Societys Smt Kashibai Navale Medical College and General Hospital, Ambegaon",,2007, Maharashtra,Pune,S.No. 49/1  Narhe  Off Mumbai - Pune Bypass  Pune  Maharashtra - 411041 ,Private,"(MCI) Medical Council of India +2 moreMinistry of Health and Family Welfare, Delhi","Maharashtra University of Health Sciences, Nashik",020-24106390,,http://www.sknmcgh.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,232,https://www.facebook.com/SKNMCpune/,,,
370,370,"Maharashtra Institute of Medical Sciences and Research, Latur",,1990, Maharashtra,Latur,"Medical College and Yeshwantrao Chavan Rural Hospital  Latur
Vishwanathpuram  Ambajogai Road  Latur- 413 531
Maharashtra  INDIA ",Private,(MCI) Medical Council of India,,,,http://mimsr.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,127,,,,"https://en.wikipedia.org/wiki/Maharashtra_Institute_of_Medical_Science_and_Research,_Latur"
371,371,"Assam Down Town University, Guwahati",,2010, Assam,Panikhaiti Gaon,Sankar Madhab Path  Gandhi Nagar  Panikhaiti  Guwahati  Assam  India  PIN - 781068 ,Private,"(INC) Indian Nursing Council +5 more(PCI) Pharmacy Council of India, UGC, Indian Association of Physiotherapist, AICTE, Assam Nursing Council",,,,https://adtu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'WiFi', 'Transport', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,340,https://www.facebook.com/ADTUG/,https://twitter.com/adtuniversity,https://www.youtube.com/channel/UCN7N3kXznM9cD22UA4TVO-g,https://en.wikipedia.org/wiki/Assam_Down_Town_University
372,372,"Pravara Institute of Medical Sciences, Loni",,2003, Maharashtra,Loni,"A/p: Loni Tal:Rahata
Dist: Ahmednagar (Maharashtra )
Pin: 413736 India ",Private,"UGC +6 moreAICTE, MCI, DCI, AIPA, RCI, INC",,,,http://www.pravara.com,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'WiFi', 'IT Infrastructure']","['NEET UG', 'NEET PG', 'NEET MDS']",medical,328,https://www.facebook.com/pravaraims/,https://twitter.com/pravaramedical,,
373,373,"Chennai Medical College Hospital and Research Centre, Irungalur",,2009, Tamil Nadu,Irungalur," Irungalur
Village  Manachannallur Tk  Trichy- 621105 ",Private,(MCI) Medical Council of India,,,,http://www.cmchrc.ac.in,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,53,https://www.facebook.com/Chennai-Medical-College-Hospital-and-Research-Centre-Srm-Trichy--164690813555983/,,,
374,374,"MVJ Medical College and Research Hospital, Hoskote",,2001, Karnataka,Hoskote,Dandupalya  30th KM Milestone  National Highway 4  Kolathur P.O.  Hoskote  Pincode - 562114 ,Private,(MCI) Medical Council of India,,,,http://www.mvjmc.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Hospital', 'WiFi', 'Transport', 'IT Infrastructure']","['NEET UG', 'NEET PG']",medical,119,https://www.facebook.com/mvjmc,,https://www.youtube.com/user/mvjmedical,
375,375,"Maharishi Markandeshwar Medical College and Hospital, Solan",,2010, Himachal Pradesh,Kumarhatti,Sultanpur Road  Kumarhatti - Solan  Himachal Pradesh ,Private,(MCI) Medical Council of India,,01792-395176,,http://mmmch.mmusolan.org/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Medical', 'Hospital', 'IT Infrastructure']",['NEET UG'],medical,126,,,,
