,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Smt Vidyawati College of Pharmacy, Jhansi",Digara,Uttar Pradesh,B. Pharma,4 years,Full time,60,UG,2.09 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
1,"Spectrum Institute of Pharmaceutical Sciences and Research, Greater Noida",Greater Noida,Uttar Pradesh,B. Pharma,4 years,Full time,60,PG,2.62 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
2,"Spectrum Institute of Pharmaceutical Sciences and Research, Greater Noida",Greater Noida,Uttar Pradesh,M. Pharma,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharma,M. Pharma is a 2 year full time course.
3,"Sri Aurobindo Institute of Pharmacy, Indore",Indore,Madhya Pradesh,B. Pharma,4 years,Full time,120,UG,1.98 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
4,"Sri Aurobindo Institute of Pharmacy, Indore",Indore,Madhya Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24,PG,3 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharma,M. Pharma Pharmaceutics is a 2 year full time course.
5,"Sri Balaji College of Pharmacy, Jaipur",Jaipur,Rajasthan,B. Pharma,4 years,Full time,60,UG,1.6 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
6,"Sri Balaji College of Pharmacy, Jaipur",Jaipur,Rajasthan,M. Pharma Pharmaceutics,2 years,Full time,18,PG,1 lakh,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharma,M. Pharma Pharmaceutics is a 2 year full time course.
7,"Sri Guru Gobind Singh College of Pharmacy, Chandigarh",Chandigarh,Chandigarh,Diploma in Medical Laboratory Technology,3 years,Full time,120,Diploma,0.57 lakhs,(PCI) Pharmacy Council of India,"Admission would be made on the basis of merit of (Mathematics, Science, English) with overall pass in Matriculation examination.","This is a full time three year course affiliated to The Punjab State Board of Technical Education and Industrial Training, Chandigarh."
8,"Sri Guru Gobind Singh College of Pharmacy, Chandigarh",Chandigarh,Chandigarh,Diploma in Pharmacy,2 years,Full time,60,Diploma,0.57 lakhs,(PCI) Pharmacy Council of India,"Pass in 10+2 examination in Science (Physics, Chemistry and Biology or Mathematics) or any other examination approved by Pharmacy Council of India.","The duration of the course is for two academic years, with each academic year spread over a period of not less than 180 working days in addition to 500 hundred hours practical training spread over a period of not less than 3 months."
9,"Sri Raghavendra College of Pharmacy, Bangalore",Bengaluru,Karnataka,B. Pharma,4 years,Full time,60,UG,3.6 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
10,"SSM College of Pharmacy, Erode",Chinniampalayam Pudur,Tamil Nadu,B. Pharma,4 years,Full time,60,UG,1.12 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
11,"SSM College of Pharmacy, Erode",Chinniampalayam Pudur,Tamil Nadu,B. Pharma Lateral Entry,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in Diploma,B. Pharma is a 3 year full time course.
12,"St James College of Pharmaceutical Sciences, Chalakudy",Chalakudy,Kerala,B.Pharma,4 years,Full time,60,UG,3.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,"B.Pharma is a full-time four years duration course Affiliated to Kerala University of Health Sciences, Kerala Approved by AICTE and PCI."
13,"St James College of Pharmaceutical Sciences, Chalakudy",Chalakudy,Kerala,B.Pharma Lateral Entry,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in Diploma.,"B.Pharma Lateral Entry is a full-time three years duration course Affiliated to Kerala University of Health Sciences, Kerala Approved by AICTE and PCI."
14,"St James College of Pharmaceutical Sciences, Chalakudy",Chalakudy,Kerala,M.Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,3.1 lakhs,(AICTE) All India Council of Technical Education,The candidates must have passed the qualifying examination (B.Pharm.) from a recognized university with minimum aggregate marks or equivalent or any other qualifying degree examination considered as equivalent of B.Pharm as per AICTE and PCI norms.,"M.Pharma Pharmaceutical Analysis is a full-time two years duration course Affiliated to Kerala University of Health Sciences, Kerala Approved by AICTE and PCI."
15,"St James College of Pharmaceutical Sciences, Chalakudy",Chalakudy,Kerala,M.Pharma Pharmaceutics,2 years,Full time,18,PG,3.1 lakhs,(AICTE) All India Council of Technical Education,The candidates must have passed the qualifying examination (B.Pharm.) from a recognized university with minimum aggregate marks or equivalent or any other qualifying degree examination considered as equivalent of B.Pharm as per AICTE and PCI norms.,"M.Pharma Pharmaceutics is a full-time two years duration course Affiliated to Kerala University of Health Sciences, Kerala Approved by AICTE and PCI."
16,"St Josephs College of Pharmacy, Cherthala",Cherthala,Kerala,B. Pharma,4 years,Full time,60,UG,3.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
