,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Maa Saraswati College of Pharmacy, Abohar",Azimgarh,Punjab,Diploma in Pharmacy,2 years,Full time,60,Diploma,0.295 lakhs,(AICTE) All India Council of Technical Education,"I. The minimum educational qualification for admission to the diploma course in pharmacy course will be pass in any of the following examinations with Physics, Chemistry, and Biology or Mathematics:-
1. Intermediate examination in Science.
2. The first year of the three-year degree course in science.
3. 10+2 examination (academic stream) in science.
4. Pre-degree examination.(OR)
5. Any others qualification approved by the Pharmacy Council of India as equivalent to any of the above examinations.","It is 2-year duration full-time diploma course offered by The Punjab State Board of Technical Education and Industrial Training, Chandigarh and approved by All India Council for Technical Education."
1,"Maulana Azad Institute of Pharmacy, Jodhpur",Jodhpur,Rajasthan,D. Phrama,2 years,Full time,60,Diploma,0.9 lakhs,(PCI) Pharmacy Council of India,"No candidate shall be admitted to D.Pharm Part-I unless he/she has passed any of the following examinations in all the optional subjects and compulsory subjects (Physics, Chemistry, and Biology / Mathematics / Biotechnology / Computer Science):
(i) Intermediate examination in Science;
(ii) The first year of the three-year degree course in Science;
(iii) 10+2 examination (Academic stream) in Science;
(iv) Pre-degree examination;
(v) Any other qualification approved by the PharmacyCouncil of India as equivalent to any of the above examination.","Diploma in Pharmacy is two years full time Course offered by Rajasthan University of Health Sciences, Jaipur, Approved by AICTE and PCI"
2,"RML College of Pharmacy, Belgaum",Sankeshwar,Karnataka,D. Phrama,2 years,Full time,,Diploma,,(PCI) Pharmacy Council of India,"Candidates, who have passed 10+2 or equivalent examination from a recognized Board in science stream with Physics, Chemistry, and Biology / Mathematics as subjects of study, are eligible.",Diploma in Pharmacy is two years full time Course offered by Approved by PCI
3,"Roorkee College of pharmacy, Roorkee",Bhuna,Uttarakhand,B. Pharma,4 years,Full time,60,UG,2.88 lakhs,(PCI) Pharmacy Council of India,"Passed 10+2 examination with Physics and chemistry as compulsory subject along with one of the subject from Biology/Mathematics/ Biotechnology. Obtained at least 45% marks (40% in case of candidate belonging to reserved category) at the qualifying examination)
Bachelor in pharmacy (Lateral Entry)
Those who have passed the Diploma in pharmacy from any Institute recognized by PCI are eligible for direct admission into the 3rd Semester (2nd Yr) B. Pharm Classes with at least 50% marks (45% in case of candidate belonging to reserved category).","It is a four years degree programme. A Bachelor’s Degree in pharmacy offers diverse professional and practice options. The Pharmaceutical Industry today is at the forefront of science based industries with wide ranging capabilities in the complex field of drug manufacture and technology.
Approval By: pharmacy Council of India, New Delhi and AICTE, New Delhi"
4,"Roorkee College of pharmacy, Roorkee",Bhuna,Uttarakhand,D. Phrama,2 years,Full time,60,Diploma,0.9 lakhs,(PCI) Pharmacy Council of India,"The candidates, who have passed intermediate or Higher Secondary examination (in English, Physics, Chemistry and Biology/ Mathematics subjects), are eligible to apply for the D. Pharm course.",It is a two years diploma programme. Pharmaceutical industry offers very lucrative careers for D. Pharma qualified candidates. Such candidates are of great demands in public and private nursing homes and hospitals. They can also start their own medical stores after getting registered with the State pharmacy Council.
5,"Roorkee College of pharmacy, Roorkee",Bhuna,Uttarakhand,M. Pharma Pharmaceutics,2 years,Full time,18,PG,2.68 lakhs,(PCI) Pharmacy Council of India,"The candidate, who have passed the B. Pharm degree with at least 50 % marks, are eligible to apply for the M. Pharm course. The admission for the course is done based on marks obtained in the qualifying examination and counseling conducted by the Uttarakhand Technical University.","M.Pharm in pharmaceutics in most preferred in Pharmaceutical Industry. Pharmaceutics is a subject that deals with F&D;, production etc. M.Pharm pharmaceutics also provides opportunity in various research organizations. Approval By: AICTE, New Delhi"
6,"Roorkee College of pharmacy, Roorkee",Bhuna,Uttarakhand,M. Pharma Quality Assurance,2 years,Full time,18,PG,2.68 lakhs,(PCI) Pharmacy Council of India,"The candidate, who have passed the B. Pharm degree with at least 50 % marks, are eligible to apply for the M. Pharm course. The admission for the course is done based on marks obtained in the qualifying examination and counseling conducted by the Uttarakhand Technical University.","M.Pharm. in Q.A deals with ""Total Quality Management"" and is considered as the backbone of the Pharmaceutical Industry. In pharmaceutical industries, QA professionals are most welcomed with attractive salary. Approval By: AICTE, New Delhi"
7,"Royal College Of Pharmacy, Raipur",Raipur,Chhattisgarh,B. Pharma,4 years,Full time,60,UG,2.44 lakhs,(PCI) Pharmacy Council of India,"""i)Should pass 12th with Physics, Chemistry, and Biology/Maths as compulsory subject.
ii) Minimum 45% for General category in PCM/PCB & maximum age limit is 30 yrs.
OR
iii) Minimum 40% for OBC/SC/ST (applicable for domicile of CG state only) in PCM/PCB & maximum age limit is 33 yrs (Also applicable for handicraft & female candidates)""","Affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai (C.G.), Approved by Directorate of Technical Education (DTE) Govt. of Chhattisgarh, Raipur. , All India Council for Technical Education (AICTE), New Delhi. & Pharmacy Council of India (PCI), New Delhi,"
8,"Royal College Of Pharmacy, Raipur",Raipur,Chhattisgarh,B. Pharma Lateral Entry,3 years,Full time,12,UG,,(PCI) Pharmacy Council of India,"""i)Should pass 12th with Physics, Chemistry, and Biology/Maths as compulsory subject.
ii) Minimum 45% for General category in PCM/PCB & maximum age limit is 30 yrs.
OR
iii) Minimum 40% for OBC/SC/ST (applicable for domicile of CG state only) in PCM/PCB & maximum age limit is 33 yrs (Also applicable for handicraft & female candidates)""","Affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai (C.G.), Approved by Directorate of Technical Education (DTE) Govt. of Chhattisgarh, Raipur. , All India Council for Technical Education (AICTE), New Delhi. & Pharmacy Council of India (PCI), New Delhi,"
9,"Royal College Of Pharmacy, Raipur",Raipur,Chhattisgarh,D. Phrama,2 years,Full time,60,Diploma,0.97 lakhs,(PCI) Pharmacy Council of India,Diploma in Pharmacy holders with minimum 50% is eligible for direct admission in 2nd year of 4 Year B. Pharm Course,"As approved by Chhattisgarh Swami Vivekanand Technical University, Bhilai (C.G.) Directorate of Technical Education (DTE) Govt. of Chhattisgarh, Raipur (C.G.). And is in line with the directives of All India Council for Technical Education (AICTE), New Delhi. & Pharmacy Council of India (PCI), New Delhi,"
10,"Shri Dhaneshwari Manav Vikas Mandal's Diploma in Pharmacy Institute, Aurangabad",Aurangabad,Maharashtra,Diploma in Pharmacy,2 years,Full time,120,Diploma,1.14 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with relevant subject.,"Diploma in Pharmacy is a 2 years Diploma Course offered by Maharashtra State Board of Technical Education, Mumbai."
11,"Subramania Bharathi College of Science and Technology, Delhi",New Delhi,Delhi,D.Pharma,2 years,Full time,60,Diploma,0.31 lakhs,(AICTE) All India Council of Technical Education,The Candidate must have passed 10+2 in science stream from recognized board,"Diploma in Pharmacy is a full-time two years duration course Affiliated to Directorate of Training and Technical Education, New Delhi Approved by AICTE And PCI."
