,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Dr BC Roy College of Pharmacy and Allied Health Sciences, Durgapur",Durgapur,West Bengal,B.Pharma,4 years,Full time,120,UG,3.39 lakhs,(AICTE) All India Council of Technical Education,"The applicant must be a citizen of India and should have passed the H.S. (10+2) or its equivalent examination from a recognized Council/Board in a regular class mode.
Lateral Entry - Admission through Lateral Entry to the 2nd year (3rd semester level) of the undergraduate degree course offered by Government/Private Pharmacy Colleges/ Universities of the State of West Bengal during the Academic Session 2016-17 is open to candidates who have either passed diploma course in Pharmacy from any polytechnic/ Institute with at least overall 50% marks (45% for reserved category).","The B. Pharm course is of 4 years duration divided into 8 semesters as per MAKUT and AICTE guidelines leading to B. Pharm degree under West Bengal University of Technology. It develops understanding of the science and development of medicines, and the examination of the chemical structures in relation to the human body. The programme also tracks the process of medicin...See More"
1,"Dr BC Roy College of Pharmacy and Allied Health Sciences, Durgapur",Durgapur,West Bengal,M.Pharma Pharmaceutics,2 years,Full time,18,PG,2.13 lakhs,(AICTE) All India Council of Technical Education,The applicant must be a citizen of India and should have passed B. Pharma with first Class Degree or Equivalent from any recognized University. GPAT qualified candidates will be given preference.,"M.Pharma is a future oriented specialization programme in the field of pharmacy. It is designed for successful B.Pharma candidates to develop advanced laboratory skills and techniques for application within the pharmaceutical industry as well as spearhead innovative research ideas or further development. In short, it is gateway for further higher studies to trigger co...See More"
2,"Gupta College of Technological Sciences, Asansol",Asansol,West Bengal,B.Pharma,4 years,Full time,60,UG,3.94 lakhs,(AICTE) All India Council of Technical Education,"Candidates qualified in West Bengal Joint Entrance Examination (JEE; Engg.) and 10+2 examination of the West Bengal Council of Higher Secondary Education or any other approved board /university of India with 45% marks and 40% for SC/ST in combination of subjects like Physics, Chemistry, Mathematics or Biology, are eligible for applying to this course.
Admission of Lateral Entry students -
D.Pharmacy students interested in B.Pharm course has to appear in West Bengal Joint Entrance Lateral Entry Test JELET","All India Council of Technical Education and Pharmacy Council of India approved 4 years graduate programme offered by Gupta College of Technological Sciences affiliated to Maulana Abul Kalam Azad University of Technology, Kolkata"
3,"Gupta College of Technological Sciences, Asansol",Asansol,West Bengal,M.Pharma Pharmaceutics,2 years,Full time,18,PG,2.92 lakhs,(AICTE) All India Council of Technical Education,An application for admission to the M.Pharma course requires a minimal qualification of a B.Pharma degree from any recognized University of India with not less than 60% marks in aggregate.,"All India Council Of Technical Education and Pharmacy council of India approved 2 years postgraduate programme offered by Gupta College of Technological Sciences affiliated to Maulana Abul Kalam Azad University of Technology, Kolkata"
4,"Government Polytechnic, Amritsar",Amritsar,Punjab,B.Pharma,4 years,Full time,30,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,"Bachelor of Pharmacy is four-year duration full-time course affiliated to Punjab Technical University, Jalandhar and approved by Pharmacy Council of India, AICTE.
Running B.Pharmacy Since 2001 Approved by Pharmacy Council of India and AICTE Affiliated to Punjab Technical University Jalandhar. This department has achieved the distinction of being the deptt. of excel...See More"
5,"Satavahana University, Karimnagar",Karimnagar,Telangana,B.Pharmacy,4 years,Full time,40,UG,,UGC,,"With an aim to achieve excellence in technical education, the Department of Pharmacy has been established as the first step in Satavahana University. The Department is granted permission from Andhra Pradesh State Council of Higher Education, Government of Andhra Pradesh, Hyderabad to run Bachelor of Pharmacy programme from the academic year 2009-2010."
6,"Sarguja University, Ambikapur",Ambikapur,Chhattisgarh,Diploma in Pharmacy,2 years,Full time,,Diploma,,(PCI) Pharmacy Council of India,The candidate should have passed 12th in PCB/PCM.,"Diploma in Pharmacy is two years full time course. Affiliated to Sarguja University, Sarguja and approved by UGC and PCI."
7,"Government Polytechnic, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Diploma in Pharmacy,3 years,Full time,60,Diploma,0.07 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 or equivalent from any Recognized Board with relevant subjects.,"Diploma in Pharmacy is a full-time two years duration course Affiliated to State Council of Educational Research and Training, Hyderabad Approved by AICTE."
8,"Government Pharmacy Institute, Gulzarbagh",Patna,Bihar,B.Pharma,4 years,Full time,60,UG,0.39 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with science in any recognized board.,"The B.Pharm course of this college is affiliated to Aryabhatta Knowledge University, Patna, While the Diploma course is affiliated to Bihar State Examination Committee, Patna. Under the control of Principal Secretory, Health department and Controller of Examination, Health Services, Bihar.
The college is approved by the statutory bodies of Govt. of India like All Ind...See More"
9,"Government Pharmacy Institute, Gulzarbagh",Patna,Bihar,Diploma in Pharmacy,2 years,Full time,60,Diploma,0.19 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with science in any recognized board.,"Diploma in Pharmacy is full time two year course.
The college is approved by the statutory bodies of Govt. of India like All India Council for Technical Education ( A.I.C.T.E) and Pharmacy Council of India (P.C.I)"
