,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Shree Santkrupa College of Pharmacy, Karad",Ghogaon,Maharashtra,B. Pharma,4 years,Full time,60,UG,2.74 lakhs,(AICTE) All India Council of Technical Education,"Passed the HSC (Std. XII) examination of Maharashtra State Board of Secondary and Higher Secondary Education or its equivalent examination with subjects English, Physics, Chemistry and Mathematics &/or Biology and secured minimum 50% marks for Open Category while 45% marks for Reserved Category candidates belonging to Maharashtra state or its equivalent examination.
Qualified in MHT-CET for Pharmacy Degree Course conducted by the Competent Authority of Government of Maharashtra for the academic year Maximum marks from amongst Mathematics and Biology will be considered in case the Candidate appears for Mathematics as well as Biology subject of MHT-CET.","Bachelor of Pharmacy is four years full time Course offered by Shivaji University, Kolhapur, Approved by AICTE and PCI"
1,"Shree Santkrupa College of Pharmacy, Karad",Ghogaon,Maharashtra,M. Pharma Pharmaceutics,2 years,Full time,18,PG,1.33 lakhs,(AICTE) All India Council of Technical Education,"Qualify GPAT examination and have passed B. Pharm. degree examination of any statutory/recognized University with at least 55% of aggregate marks or equivalent grade (50% of marks for SC/ST candidates).
When the GPAT qualified students are not available, the candidate should have qualified CET and have passed B. Pharm. degree examination of any statutory/recognized University with at least 55% of aggregate marks or equivalent grade (50% of marks for SC/ST candidates)","Master of Pharmacy in Pharmaceutics is two years full-time Course offered byShivaji University, Kolhapur, Approved by AICTE, Government of Maharashtra and Director of Technical Education and PCI."
2,"Shree Santkrupa College of Pharmacy, Karad",Ghogaon,Maharashtra,M. Pharma Quality Assurance,2 years,Full time,18,PG,1.33 lakhs,(AICTE) All India Council of Technical Education,"Qualify GPAT examination and have passed B. Pharm. degree examination of any statutory/recognized University with at least 55% of aggregate marks or equivalent grade (50% of marks for SC/ST candidates).
When the GPAT qualified students are not available, the candidate should have qualified CET and have passed B. Pharm. degree examination of any statutory/recognized University with at least 55% of aggregate marks or equivalent grade (50% of marks for SC/ST candidates)","Master of Pharmacy in Quality Assurance is two years full-time Course offered byShivaji University, Kolhapur, Approved by AICTE, Government of Maharashtra and Director of Technical Education and PCI."
3,"SSR College of Pharmacy, Sayli Silvassa",Silvassa,Dadra and Nagar Haveli,B. Pharma,4 years,Full time,60,UG,3.28 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,This is a 4 year full time course.
4,"SSR College of Pharmacy, Sayli Silvassa",Silvassa,Dadra and Nagar Haveli,M. Pharma Pharmaceutics,2 years,Full time,18,PG,2.78 lakhs,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
5,"SSR College of Pharmacy, Sayli Silvassa",Silvassa,Dadra and Nagar Haveli,M. Pharma Quality Assurance,2 years,Full time,24,PG,2.78 lakhs,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
6,"Sant Gajanan Maharaj College of Pharmacy, Gadhinglaj",Mahagaon,Maharashtra,B. Pharma,4 years,Full time,60,UG,2.94 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 12th Science (PCMB/PCB/PCM) with 45%for general category&40% for SC/ST,"Bachelor of Pharmacy is four years full time Course offered by Shivaji University, Kolhapur, Approved by AICTE."
7,"Sant Gajanan Maharaj College of Pharmacy, Gadhinglaj",Mahagaon,Maharashtra,M. Pharma Pharmaceutics,2 years,Full time,18,PG,0.68 lakhs,(AICTE) All India Council of Technical Education,The candidate should have pass B.pharm with minimum 50%,"Master of pharmacyPharmaceutics is a two years course apporved by AICTE. And offered by Shivaji University, Kolhapur"
8,"Sant Gajanan Maharaj College of Pharmacy, Gadhinglaj",Mahagaon,Maharashtra,M. Pharma Quality Assurance,2 years,Full time,18,PG,0.68 lakhs,(AICTE) All India Council of Technical Education,The candidate should have pass B.pharm with minimum 50%,"Master of pharmacy Quality Assurance is a two years course apporved by AICTE. And offered by Shivaji University, Kolhapur"
9,"Sant Gajanan Maharaj College of Pharmacy, Gadhinglaj",Mahagaon,Maharashtra,B. Pharma Lateral Entry,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The candidate should have D. PharmA passed with 50%for general category&45% for SC/ST,"Bachelor of Pharmacy Lateral Entry is three years full time Course offered by Shivaji University, Kolhapur, Approved by AICTE."
10,"Sonekar College of Pharmacy, Koradi",Nagpur,Maharashtra,B. Pharma,4 years,Full time,60,UG,1.68 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,"B. Pharmacy is four-years-course it affiliated by The Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur and approved by AICTE."
11,"Dr Vithalrao Vikhe Patil Foundation’s College of Pharmacy, Ahmednagar",Pimpalgaon Malvi,Maharashtra,B. Pharma,4 years,Full time,60,UG,3.27 lakhs,(PCI) Pharmacy Council of India,"In order to secure admission through CAP to First Year of four year Degree Course in Pharmacy, the candidate should fulfill the following eligibility criteria:
1. Passed the HSC (Std. XII) examination of Maharashtra State Board of Secondary and Higher Secondary Education or its equivalent examination with
– English as one of the subjects.
– All the subjects mentioned under Group-I, &
– Any one of the subjects from Group-II.
AND
2. Secured minimum 50% marks (45% for backward class candidates from Maharashtra) in Physics, Chemistry and the subject of maximum marks amongst the subjects of Group-II, added together.","A four year full time professional course with the objective of imparting technical pharmacy knowledge to science students is strictly carried out as per the norms and syllabus framed by university of Pune.
The course of study in each subject would extend over to period of at least 25 weeks in a year excluding days spent in examination"
12,"Dr Vithalrao Vikhe Patil Foundation’s College of Pharmacy, Ahmednagar",Pimpalgaon Malvi,Maharashtra,M. Pharma Pharmaceutics,2 years,Full time,18,PG,2.31 lakhs,(PCI) Pharmacy Council of India,"The eligibility for admission to M. Pharm course is as under:
The candidate who has passed the examination for the degree of B. Pharm of University of Pune or any other statutory University, recognized as equivalent thereto by this university, with at least 60% marks will be eligible for admission to one of the specializations of pharmacy mentioned above.
The post graduate student in the faculty of Pharmaceutical Sciences will not be permitted to register his/her name simultaneously for Diploma or degree Course of University of Pune or any other College / Institution.",The college offers Master of Pharmacy (M. Pharm.) course of two years (four semesters)
13,"Dr Vithalrao Vikhe Patil Foundation’s College of Pharmacy, Ahmednagar",Pimpalgaon Malvi,Maharashtra,M. Pharma Quality Assurance Techniques,2 years,Full time,18,PG,2.31 lakhs,(PCI) Pharmacy Council of India,"The eligibility for admission to M. Pharm course is as under:
The candidate who has passed the examination for the degree of B. Pharm of University of Pune or any other statutory University, recognized as equivalent thereto by this university, with at least 60% marks will be eligible for admission to one of the specializations of pharmacy mentioned above.
The post graduate student in the faculty of Pharmaceutical Sciences will not be permitted to register his/her name simultaneously for Diploma or degree Course of University of Pune or any other College / Institution.",The college offers Master of Pharmacy (M. Pharm.) course of two years (four semesters)
14,"MS Ramaiah College of Pharmacy, Bangalore",Bengaluru,Karnataka,B.Pharm,4 years,Full time,,UG,,(AICTE) All India Council of Technical Education,"Candidates who have passed two year P.U.C examination of Karnataka P.U.C board or an equivalent examination of any other approved board or University with not less than 50% marks in any combination comprising P.C.M or P.C.B or P.C.M.B, P.C and Computer science, PC and electronics.
In case of students belonging to SC/ST or Category-I, the minimum percentage of marks for admission to B.Pharm course shall not be less than 40% P.U.C or its equivalent examination (PCB, PCM, PCMB), P.C and Computer science, PC and electronics.
Candidates who have scored less than 50% marks in (10+2) but who have completed B.Sc degree with Chemistry as one of the compulsory subjects in combination with any two of the following subjects namely Physics or mathematics or Microbiology or Botany or Bio- technology or computer sciences or Electronics securing not less than 50% marks in aggregate are eligible for admission to first year B.Pharm course.
Candidates who have scored less than 50% marks in 10+2 but who have completed D.Pharm course securing more than 50% marks in aggregate in D.Pharm are eligible to be admitted to I B.Pharm course
Candidates who have passed D.Pharm course with not less than 50% aggregate approved by Pharmacy Council of India Shall also be eligible to this course and shall be admitted directly to II B.Pharm course 10% over and above the sanctioned intake and shall have to study Mathematics, Computer Science and Statistics of I B.Pharm in addition to the II B.Pharm subjects.","Bachelors of Pharmacy is full time four year course degree offered by Rajiv Gandhi University of Health Sciences, Bangalore and approved by AICTE."
15,"MS Ramaiah College of Pharmacy, Bangalore",Bengaluru,Karnataka,Diploma in Pharmacy,2 years,Full time,,Diploma,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with Science stream in any recognized board.,"Diploma in Pharmacy is full time two year course degree offered by Rajiv Gandhi University of Health Sciences, Bangalore and approved by AICTE."
16,"GITAM Institute of Pharmacy, Visakhapatnam",Visakhapatnam,Andhra Pradesh,B.Pharma,4 years,Full time,100,UG,7.28 lakhs,(PCI) Pharmacy Council of India,"A pass intermediate in science stream with a minimum aggregate of 50% marks in Physics, Chemistry, Biology/ Mathematics.","Bachelor in Pharmacy is a 4 years full time course. Affiliated to GITAM University, Visakhapatnam and Approved by PCI."
17,"GITAM Institute of Pharmacy, Visakhapatnam",Visakhapatnam,Andhra Pradesh,M.Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,,PG,8 lakhs,,"The candidate should have passed in B.Pharm with a minimum of 50% marks or its equivalent grade, from an Institution/University approved by PCI.","Master of Pharmacy in Pharmaceutical Analysis and Quality Assurance is a 2 years full time course. Affiliated to GITAM University, Visakhapatnam."
18,"GITAM Institute of Pharmacy, Visakhapatnam",Visakhapatnam,Andhra Pradesh,M.Pharma Pharmaceutics,2 years,Full time,,PG,8 lakhs,,"Pass in B.Pharm with a minimum of 50% marks or its equivalent grade, from an Institution/University approved by PCI.","Master of Pharmacy in Pharmaceutics is a 2 years full time course. Affiliated to GITAM University, Visakhapatnam."
19,"Abhilashi College of Pharmacy, Mandi",Dolgi,Himachal Pradesh,B. Pharma,4 years,Full time,120,UG,2.56 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2.,B. Pharma is a full-time four-year course approved by AICTE.
20,"Abhilashi College of Pharmacy, Mandi",Dolgi,Himachal Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18,PG,1.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have graduate degree.,M. Pharma Pharmaceutics is a full-time two-year course approved by AICTE and PCI.
21,"Academy of Pharmaceutical Sciences, Pariyaram",Pariyaram,Kerala,B. Pharma,4 years,Full time,40,UG,3.4 lakhs,(AICTE) All India Council of Technical Education,"The minimum age for admission shall be 17 years Candidate who have passed Higher Secondary Examination of Kerala or Examination recognised as equivalent thereto with 50% marks in Physics, Chemistry & Biology/Mathematics,/Biotechnology/ Computer Sciences put together are eligible.",Bachelor Of Pharmacy is Four Years Full Time Course and Approved By AICTE and PCI and Affiliated By Kerala University of Health Sciences.
22,"Academy of Pharmaceutical Sciences, Pariyaram",Pariyaram,Kerala,M. Pharma Pharmaceutics,2 years,Full time,10,PG,2 lakhs,(AICTE) All India Council of Technical Education,A candidate who has passed B. Pharm examination of Kerala University of Health Sciences or an examination equivalent thereto of any other university recognised by KUHS with not less than a total of 55% marks for the B. Pharm Degree examination.,M. Pharma Pharmaceutics is two years full-time course and Approved By AICTE and PCI and Affiliated By Kerala University of Health Sciences.
23,"Acropolis Institute of Pharmaceutical Education and Research, Indore",Indore,Madhya Pradesh,B. Pharma,4 years,Full time,60,UG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 with either PCB or PCM with minimum 45% marks (For general category & OBC) and 40% marks (For SC/ST).,"Bachelor of Pharmacy is a four years course Approved by AICTE and affiliated to Rajiv Gandhi Prodoyogiki Vishwavidyalaya, Bhopal."
24,"Acropolis Institute of Pharmaceutical Education and Research, Indore",Indore,Madhya Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18,PG,1.5 lakhs,(PCI) Pharmacy Council of India,M. Pharm. (2015-16): B. Pharm. with minimum 50% marks (For General & OBC) and 45% (For SC/ST). Preference shall be given to GPAT qualified candidates.,Master of Pharmacy Pharmaceutics is a two years course Approved by AICTE.
25,"Adhiparasakthi College of Pharmacy, Kancheepuram",Kesavarayanpettai,Tamil Nadu,B. Pharma,4 years,Full time,60,UG,1.12 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 with 50% marks.,"Course offers Bachelor of Pharmacy with the duration of 4 year full time and affiliated to Tamilnadu Dr. M.G.Ramachandran Medical University,Chennai"
26,"Adhiparasakthi College of Pharmacy, Kancheepuram",Kesavarayanpettai,Tamil Nadu,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,0.9 lakhs,(PCI) Pharmacy Council of India,The candidate should have graduate degree.,"Course offers Master of Pharmacy in Pharmaceutical Analysis with the duration of 2 year full time and affiliated to Tamilnadu Dr. M.G.Ramachandran Medical University,Chennai"
27,"Adhiparasakthi College of Pharmacy, Kancheepuram",Kesavarayanpettai,Tamil Nadu,M. Pharma Pharmaceutics,2 years,Full time,18,PG,0.9 lakhs,(PCI) Pharmacy Council of India,The candidate should have graduate degree.,"Course offers Master of Pharmacy in Pharmaceutics Chemistry with the duration of 2 year full time and affiliated to Tamilnadu Dr. M.G.Ramachandran Medical University,Chennai"
28,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",Bengaluru,Karnataka,B. Pharma,4 years,Full time,60,UG,1.8 lakhs,(PCI) Pharmacy Council of India,Candidates who have passed 10+2 examination with Physics and Chemistry as compulsory subjects along with one of the Mathematics / Computer Science / Biotechnology / Biology. Obtained at least 40% marks (35% in case of candi date belonging to reserved category) in the above subjects taken together,The course of study for B.Pharm shall extend over a period of four academic years and three academic years for those admitted to II year directly.
29,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",Bengaluru,Karnataka,M. Pharma Industrial Pharmacy,2 years,Full time,18,PG,2 lakhs,(PCI) Pharmacy Council of India,"A candidate who has passed B.Pharm degree examination of RGUHS or B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India.(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and who has secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination shall be eligible for admission to the M.Pharm course.",The course of study including submission of dissertation on the topic registered shall be of 24 months (Two years) duration from the commencement of academic term
30,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",Bengaluru,Karnataka,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,2 lakhs,(PCI) Pharmacy Council of India,"A candidate who has passed B.Pharm degree examination of RGUHS or B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India.(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and who has secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination shall be eligible for admission to the M.Pharm course.",The course of study including submission of dissertation on the topic registered shall be of 24 months (Two years) duration from the commencement of academic term
31,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",Bengaluru,Karnataka,M. Pharma Pharmaceutics,2 years,Full time,18,PG,2 lakhs,(PCI) Pharmacy Council of India,"A candidate who has passed B.Pharm degree examination of RGUHS or B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India.(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and who has secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination shall be eligible for admission to the M.Pharm course",The course of study including submission of dissertation on the topic registered shall be of 24 months (Two years) duration from the commencement of academic term
32,"Aditya Bangalore Institute of Pharmacy Education and Research, Bangalore",Bengaluru,Karnataka,M. Pharma Quality assurance,2 years,Full time,18,PG,2 lakhs,(PCI) Pharmacy Council of India,"A candidate who has passed B.Pharm degree examination of RGUHS or B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India.(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and who has secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination shall be eligible for admission to the M.Pharm course.",The course of study including submission of dissertation on the topic registered shall be of 24 months (Two years) duration from the commencement of academic term
33,"Al Shifa College of Pharmacy, Perinthalmanna",Kamanam,Kerala,B.Pharma,4 years,Full time,120,UG,3.4 lakhs,(PCI) Pharmacy Council of India,"The basic eligibility for the B.Pharm program is a pass in HSC (10+2). The students must have studied Chemistry, Physics and Mathematics. The applicants must have scored at least 50% marks in 12th standard or equivalent with Mathematics or Biology as one of the subjects. Another education qualification which will be considered equivalent to +2 is the D.Pharm (Diploma in Pharmacy).","This is a full time four year course affiliated to Kerala University of Health Sciences, Thrissur and approved by PCI."
34,"Al Shifa College of Pharmacy, Perinthalmanna",Kamanam,Kerala,D.Pharma,2 years,Full time,60,Diploma,,(PCI) Pharmacy Council of India,"Candidate who have passed the Higher Secondary Exam (+2) of the Kerala State with Physics, Chemistry and Biology or Mathematics as optional Subjects and equivalent thereto are eligible to apply. OR
V.H.S.C of Kerala from 1994-95 session with Group A and B only are considered as equivalent exam for admission to D.Pharm course. (Group A - N.C.E.R.T syllabus in Physics, Chemistry and Mathematics. Group B - N.C.E.R.T syllabus in Physics, Chemistry and Biology).",The course will extend over a period of two academic years with each academic year spread over a period of not less than one hundred and eighty working days.
35,"Al Shifa College of Pharmacy, Perinthalmanna",Kamanam,Kerala,M.Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,3.1 lakhs,(PCI) Pharmacy Council of India,A candidate who has passed the B.Pharm degree examination of Kerala University of Health Sciences or an examination equivalent thereto of any other university recognized by Kerala University of Health Sciences with not less than a total of 55% marks for the B.Pharm degree examination shall be eligible for admission to M.Pharm degree course. The candidate should have undergone B.Pharm degree course in an institution approved by AICTE and the PCI.,"This is a full time two year course affiliated to Kerala University of Health Sciences, Thrissur and approved by PCI."
36,"Al Shifa College of Pharmacy, Perinthalmanna",Kamanam,Kerala,M.Pharma Pharmaceutics,2 years,Full time,18,PG,3.1 lakhs,(PCI) Pharmacy Council of India,A candidate who has passed the B.Pharm degree examination of Kerala University of Health Sciences or an examination equivalent thereto of any other university recognized by Kerala University of Health Sciences with not less than a total of 55% marks for the B.Pharm degree examination shall be eligible for admission to M.Pharm degree course. The candidate should have undergone B.Pharm degree course in an institution approved by AICTE and the PCI.,"This is a full time two year course affiliated to Kerala University of Health Sciences, Thrissur and approved by PCI."
37,"Arulmigu Kalasalingam College of Pharmacy, Virudhunagar",Virudhunagar,Tamil Nadu,B. Pharma,4 years,Full time,60,UG,1.12 lakhs,(PCI) Pharmacy Council of India,"Candidate belonging to all categories except SC/ST must have obtained not less than 50% of marks in the aggregating Maths, Physics, Chemistry and Biology (Botany & Zoology) in the qualifying examination (Academic Stream) after a period of 12 years of study.","Bachelor of Pharmacy it is a four year course affiliated to Tamil Nadu Dr. M.G.R. Medical University, Chennai approved by AICTE & PCI."
38,"Arulmigu Kalasalingam College of Pharmacy, Virudhunagar",Virudhunagar,Tamil Nadu,M. Pharma Pharmaceutical Analysis,2 years,Full time,8,PG,0.9 lakhs,(PCI) Pharmacy Council of India,"The candidate should have passed B.Pharmacy course or equivalent of the examination as accepted by the Tamilnadu Dr.M.G.R. Medical University , Chennai.","M. Pharma Pharmaceutical Analysis it is a two year course affiliated to Tamil Nadu Dr. M.G.R. Medical University, Chennai approved by AICTE & PCI."
39,"Arulmigu Kalasalingam College of Pharmacy, Virudhunagar",Virudhunagar,Tamil Nadu,M. Pharma Pharmaceutics,2 years,Full time,10,PG,0.9 lakhs,(PCI) Pharmacy Council of India,"The candidate should have passed B.Pharmacy course or equivalent of the examination as accepted by the Tamilnadu Dr.M.G.R. Medical University , Chennai.","M. Pharma Pharmaceutics it is a two year course affiliated to Tamil Nadu Dr. M.G.R. Medical University, Chennai approved by AICTE & PCI."
40,"Bihar College Of Pharmacy, Patna",Danapur,Bihar,B. Pharma,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"10 +2  (Intermediate) passed with Physics, Chemistry , Biology or Math from recognized Board.",Bachelor of Pharmacy is four years in full-time approval by AICTE and PCI & it affiliated by Magadh University.
