,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Akal College of Pharmacy and Technical Education, Mastuana",Sangrur,Punjab,B.Pharma,4 years,Full time,60,UG,2.36 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed in 10+2 (Med. / Non Med and Lateral Entry Eligibility
D. Pharmacy",B.Pharma is a four year full time course.
1,"Akal College of Pharmacy and Technical Education, Mastuana",Sangrur,Punjab,M.Pharma Pharmaceutics,2 years,Full time,15,PG,2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 55% marks in B. Pharma,This is a two year full time course.
2,"Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy, Ropar",Bela,Punjab,B. Pharma,4 years,Full time,60,UG,3.47 lakhs,(AICTE) All India Council of Technical Education,"10+2 pass with Science subjects. Admission made through Punjab Technical University, Jalandhar followed by counseling","Bachelor of Pharmacy offers full time course with a duration of 4 year and affiliated to Punjab Technical University, Jalandhar."
3,"Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy, Ropar",Bela,Punjab,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,2.5 lakhs,(AICTE) All India Council of Technical Education,The requirement for admission is a B.Pharm from any recognised university of India with a minimun of 55% marks (aggregate of 4 years),"Master of Pharmacy in pharmaceutical analysis offers full time course with a duration of 2 year and affiliated to Punjab Technical University, Jalandhar."
4,"Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy, Ropar",Bela,Punjab,M. Pharma Pharmaceutics,2 years,Full time,36,PG,2.52 lakhs,(AICTE) All India Council of Technical Education,The requirement for admission is a B.Pharm from any recognised university of India with a minimun of 55% marks (aggregate of 4 years),"Master of Pharmacy in pharmaceutics offers full-time course with a duration of 2 year and affiliated to Punjab Technical University, Jalandhar"
5,"Bahra Institute of Pharmacy, Patiala",Bhedpura,Punjab,B. Pharma,4 years,Full time,60,UG,2.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 Medical/ NonMedical.,"Bachelor of Pharmacy is a full-time four-year course is affiliated by Punjab Technical University,
Jalandhar"
6,"Global College of Pharmacy, Ropar",Kahanpur,Punjab,B.Pharma,4 years,Full time,60,UG,3.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream,"This is a four year full time course of Global College of Pharmacy, Ropar and course is approved by AICTE, PCI, and affiliated to IK Gujral Punjab Technical University, Jalandhar"
7,"Global College of Pharmacy, Ropar",Kahanpur,Punjab,M.Pharma Pharmaceutics,2 years,Full time,18,PG,2.3 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharma.,"This is a two year full time course of Global College of Pharmacy, Ropar and course is approved by AICTE, PCI, and affiliated to IK Gujral Punjab Technical University, Jalandhar"
8,"Khalsa College of Pharmacy, Amritsar",Amritsar,Punjab,B. Pharma,4 years,Full time,60,UG,3.4 lakhs,(PCI) Pharmacy Council of India,A candidate seeking admission to B. Pharmacy programme must have passed 10+2 examination with Physics and Chemistry as the compulsory subjects along with one of the Biology/ Mathematics/ Biotechnology.,This is a four year full time programme.
9,"Khalsa College of Pharmacy, Amritsar",Amritsar,Punjab,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,2.5 lakhs,(PCI) Pharmacy Council of India,B. Pharm. degree of Punjab Technical University or any other recognized University with minimum 55% marks in aggregate.,This is a two year full time programme.
