,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Bhupal Nobles University, Udaipur",Udaipur,Rajasthan,B.Pharma,4 years,Full time,,UG,,(PCI) Pharmacy Council of India,10+2 (Science + Maths / Biology) as per PCI norms.,"This is a full time four year course affiliated to Bhupal Nobles University, Udaipur and approved by UGC."
1,"Bhupal Nobles University, Udaipur",Udaipur,Rajasthan,Diploma in Pharmacy,2 years,Full time,,Diploma,,(PCI) Pharmacy Council of India,10+2 (Science + Maths / Biology) as per PCI norms.,"This is a full time two year course affiliated to Bhupal Nobles University, Udaipur and approved by PCI."
2,"Bhupal Nobles University, Udaipur",Udaipur,Rajasthan,M.Pharma Pharmaceutical Quality Assurance,2 years,Full time,,PG,,(PCI) Pharmacy Council of India,Graduation in Pharmacy as per PCI norms.,"This is a full time two year course affiliated to Bhupal Nobles University, Udaipur and approved by UGC."
3,"Bhupal Nobles University, Udaipur",Udaipur,Rajasthan,M.Pharma Pharmaceutics,2 years,Full time,,PG,,(PCI) Pharmacy Council of India,Graduation in Pharmacy as per PCI norms.,"This is a full time two year course affiliated to Bhupal Nobles University, Udaipur and approved by UGC."
4,"Girijananda Chowdhury Institute of Pharmaceutical Science, Guwahati",Guwahati,Assam,B.Pharma,4 years,Full time,100,UG,4.9 lakhs,(PCI) Pharmacy Council of India,"Candidates must be 10+2 in science discipline with subjects Physics, Chemistry and Mathematics or Physics, Chemistry and Biology or Physics, Chemistry Biology and Mathematics as subjects.","Bachelor of Pharmacy (B Pharma ) is a four years full-time course affiliated to Assam Science and Technology University and approved by PCI and AICTE.
Lateral Entry -
Students who have completed their D Pharm get direct entry into the 3rd semester of the B Pharm course.
Intake - 10% of total intake."
5,"Girijananda Chowdhury Institute of Pharmaceutical Science, Guwahati",Guwahati,Assam,M.Pharma,2 years,Full time,15,PG,1.8 lakhs,(PCI) Pharmacy Council of India,Candidates who have passed Bachelor of Pharmacy with not less than 50% marks from a recognised university are eligible.,Master of Pharmacy ( M Pharma ) is a two years full-time course affiliated to Assam Science and Technology University and approved by PCI and AICTE.
6,"National Institute of Unani Medicine, Bangalore",Bengaluru,Karnataka,Post Graduate in Ilmul Saidla,3 years,Full time,,PG,,"Ministry of AYUSH, Government of India",The candidate should have passed in graduate degree in related stream or its equivalent,Post Graduate in Ilmul Saidla Pharmacy is a three year full time
7,"Arvindaksha Educational Society's Group of Institutions, Nalgonda",Pillala Marri Rural,Telangana,B. Pharma,4 years,Full time,120,UG,,(AICTE) All India Council of Technical Education,,
8,"Arvindaksha Educational Society's Group of Institutions, Nalgonda",Pillala Marri Rural,Telangana,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,,
9,"Arvindaksha Educational Society's Group of Institutions, Nalgonda",Pillala Marri Rural,Telangana,M. Pharma Pharmaceutics,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,,
10,"Jayoti Vidyapeeth Women's University, Jaipur",Jharna,Rajasthan,B.Pharma,4 years,Full time,604,UG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 12th with PCB/ PCBM (Min age 17 years till December 2017) from any recognized College or Board.,"Bachelor of Pharmacy is four years (8 Semester) full-time undergraduate program in offered by Jayoti Vidyapeeth Women's University, Jaipur with the approval of UGC and PCI."
11,"Jayoti Vidyapeeth Women's University, Jaipur",Jharna,Rajasthan,DMLT,3 years,Full time,20,Diploma,1.5 lakhs,,The candidate should have passed 10th with Science from any recognized College or Board.,"Diploma in Medical Lab Technology is three years full-time Diploma course offered by Jayoti Vidyapeeth Women's University, Jaipur."
