,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Maharajahs College of Pharmacy, Phool Baugh",Vizianagaram,Andhra Pradesh,B. Pharma,4 years,Full time,60,UG,,(AICTE) All India Council of Technical Education,Candidates who have passed (10+2) examination or an equivalent examination (EAMCET) of any approved Board or university with not less than 50% marks.,"Maharajah's College of Pharmacy offered Bachelor of Pharmacy Degree Course the Course of B-Pharmacy duration is four year bachelor's programmes in pharmacy affiliated to Andhar University, Visakhapatnam and recognized by AICTE and Pharmacy Council of India, New Delhi"
1,"Maharajahs College of Pharmacy, Phool Baugh",Vizianagaram,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,A candidate who has passed B.Pharm degree examination of any recognized University and has secured not less than 5% of the maximum marks aggregate of four years prescribed for the qualification examination shall be eligible for the admission to the M.Pharm course.,M. Pharma Pharmaceutical Analysis is full time two years post graduate course
2,"Maharajahs College of Pharmacy, Phool Baugh",Vizianagaram,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,36,PG,,(AICTE) All India Council of Technical Education,A candidate who has passed B.Pharm degree examination of any recognized University and has secured not less than 5% of the maximum marks aggregate of four years prescribed for the qualification examination shall be eligible for the admission to the M.Pharm course.,M. Pharma Pharmaceutics is full time two years post graduate course
3,"Malineni Lakshmaiah College of Pharmacy, Singarayakonda",Kanumalla,Andhra Pradesh,B.Pharma,4 years,Full time,60,UG,,(AICTE) All India Council of Technical Education,The candidate should have 10 + 2 passed (or an equivalent examination) with biology or biotechnology as one of the subjects.,"Bachelor of Pharmacy is 4-year duration full-time course approved by AICTE, PCI and affiliated to Acharaya Nagarjuna University, Guntur."
4,"Malineni Lakshmaiah College of Pharmacy, Singarayakonda",Kanumalla,Andhra Pradesh,M.Pharma Pharmaceutical Analysis,2 years,Full time,24,PG,,(AICTE) All India Council of Technical Education,The candidate must have B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutical Analysis is 2-year duration full-time course approved by AICTE, PCI and affiliated to Acharaya Nagarjuna University, Guntur."
5,"Malineni Lakshmaiah College of Pharmacy, Singarayakonda",Kanumalla,Andhra Pradesh,M.Pharma Pharmaceutics,2 years,Full time,24,PG,,(AICTE) All India Council of Technical Education,The candidate must have B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutics is 2-year duration full-time course approved by AICTE, PCI and affiliated to Acharaya Nagarjuna University, Guntur."
6,"Malla Reddy Institute of Pharmaceutical Sciences, Medchal",Secunderabad,Telangana,B. Pharma,4 years,Full time,120,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 with minimum 50% marks in science stream,"Bachelor of Pharmacy is full time four year under gradate course,"
7,"Malla Reddy Institute of Pharmaceutical Sciences, Medchal",Secunderabad,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,Candidate must pass in B. Pharmacy from an institution approved by the Pharmacy Council of India,M. Pharma Pharmaceutical Analysis and Quality Assurance is full time two year post graduate course.
8,"Malla Reddy Institute of Pharmaceutical Sciences, Medchal",Secunderabad,Telangana,M. Pharma Pharmaceutical Management and Regulatory Affairs,2 years,Full time,24,PG,,(AICTE) All India Council of Technical Education,Candidate must pass in B. Pharmacy from an institution approved by the Pharmacy Council of India,M. Pharma Pharmaceutical Management and Regulatory Affairs is full time two year post graduate course.
9,"Malla Reddy Institute of Pharmaceutical Sciences, Medchal",Secunderabad,Telangana,M. Pharma Pharmaceutics,2 years,Full time,24,PG,,(AICTE) All India Council of Technical Education,Candidate must pass in B. Pharmacy from an institution approved by the Pharmacy Council of India,M. Pharma Pharmaceutics is full time two year post graduate course.
10,"Nova College of Pharmaceutical Education and Research, Ibrahimpatnam",Jupudi,Andhra Pradesh,B.Pharma,4 years,Full time,100,UG,1.596 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 (or an equivalent examination) with biology.,"Bachelor of Pharmacy is 4-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE & PCI."
11,"Nova College of Pharmaceutical Education and Research, Ibrahimpatnam",Jupudi,Andhra Pradesh,M.Pharma Pharmaceutics,2 years,Full time,36,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutics is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE & PCI."
12,"Nova College of Pharmaceutical Education and Research, Ibrahimpatnam",Jupudi,Andhra Pradesh,M.Pharma Drug Regulatory Affairs,2 years,Full time,18,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Drug Regulatory Affairs is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE & PCI."
13,"Nova College of Pharmaceutical Education and Research, Ibrahimpatnam",Jupudi,Andhra Pradesh,M.Pharma Industrial Pharmacy,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Industrial Pharmacy is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE & PCI."
14,"Nova College of Pharmaceutical Education and Research, Ibrahimpatnam",Jupudi,Andhra Pradesh,M.Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutical Analysis and Quality Assurance is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE & PCI."
15,"Nova College of Pharmaceutical education and Research, Hayathnagar",Mazidpur,Telangana,B.Pharma,4 years,Full time,100,UG,1.596 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 (or an equivalent examination) with biology.,"Bachelor of Pharmacy is 4-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved from AICTE & PCI."
16,"Nova College of Pharmaceutical education and Research, Hayathnagar",Mazidpur,Telangana,M.Pharma Drug Regulatory Affairs,2 years,Full time,18,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Drug Regulatory Affairs is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved from AICTE & PCI."
17,"Nova College of Pharmaceutical education and Research, Hayathnagar",Mazidpur,Telangana,M.Pharma Industrial Pharmacy,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Industrial Pharmacy is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved from AICTE & PCI."
18,"Nova College of Pharmaceutical education and Research, Hayathnagar",Mazidpur,Telangana,M.Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutical Analysis and Quality Assurance is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved from AICTE & PCI."
19,"Nova College of Pharmaceutical education and Research, Hayathnagar",Mazidpur,Telangana,M.Pharma Pharmaceutics,2 years,Full time,36,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B.Pharma degree from an Institution approved by the Pharmacy Council of India (PCI).,"Master of Pharmacy in Pharmaceutics is 2-year duration full-time course affiliated to Jawaharlal Nehru Technological University, Hyderabad and approved from AICTE & PCI."
20,"Nirmala College of Pharmacy, Atmakur",Mangalagiri,Andhra Pradesh,B. Pharma,4 years,Full time,100,UG,1.6 lakhs,(AICTE) All India Council of Technical Education,10 + 2 (M.P.C / Bi.P.C) / D. Pharmacy,Bachelor of Pharmacy is full time four year under graduate course
21,"Nirmala College of Pharmacy, Atmakur",Mangalagiri,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharmacy through GPAT / PGECET ranks,M. Pharma Pharmaceutical Analysis is full time two year post graduate course
22,"Nirmala College of Pharmacy, Atmakur",Mangalagiri,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharmacy through GPAT / PGECET ranks,M. Pharma Pharmaceutics is full time two year post graduate course
23,"Narasaraopeta Institute of Pharmaceutical Sciences, Narasaraopet",Narasaraopet,Andhra Pradesh,B. Pharma,4 years,Full time,100,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 in science stream,Bachelor of Pharmacy is full time four year under graduate
24,"Narasaraopeta Institute of Pharmaceutical Sciences, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Industrial Pharmacy,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related graduate degree,M. Pharma Industrial Pharmacy is full time two year post graduate course.
25,"Narasaraopeta Institute of Pharmaceutical Sciences, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related graduate degree,M. Pharma Pharmaceutical Analysis is full time two year post graduate course.
26,"Narasaraopeta Institute of Pharmaceutical Sciences, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related graduate degree,M. Pharma Pharmaceutics is full time two year post graduate course.
27,"Pullareddy Institute of Pharmacy, Jinnaram",Jinnaram,Telangana,B. Pharma,4 years,Full time,100,UG,,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in science stream,"Bachelor of Pharmacy is full time four year under graduate course. The B-Pharmacy course is a very good option for those who want to pursue a career in Para-medical fields, Pharma Industry. On completion of the course the student has good job opportunities in National and Multinational Pharma Industries in the production of Pharmaceuticals and in the R&D; sector. Also,...See More"
28,"Pullareddy Institute of Pharmacy, Jinnaram",Jinnaram,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,"Candidate must have passed related bachelor degree, approved by PCI and AICTE",M. Pharma Pharmaceutical Analysis and Quality Assurance is full time two year post graduate course
29,"Pullareddy Institute of Pharmacy, Jinnaram",Jinnaram,Telangana,M. Pharma Pharmaceutical Management and Regulatory Affairs,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,"Candidate must have passed related bachelor degree, approved by PCI and AICTE",M. Pharma Pharmaceutical Management and Regulatory Affairs is full time two year post graduate course
30,"Pullareddy Institute of Pharmacy, Jinnaram",Jinnaram,Telangana,M. Pharma Pharmaceutical Technology,2 years,Full time,18,PG,,(AICTE) All India Council of Technical Education,"Candidate must have passed related bachelor degree, approved by PCI and AICTE",M. Pharma Pharmaceutical Technology is full time two year post graduate course
31,"Pullareddy Institute of Pharmacy, Jinnaram",Jinnaram,Telangana,M. Pharma Pharmaceutics,2 years,Full time,24,PG,,(AICTE) All India Council of Technical Education,"Candidate must have passed related bachelor degree, approved by PCI and AICTE",M. Pharma Pharmaceutics is full time two year post graduate course
32,"Srinivasa Institute of Pharmaceutical Sciences, Proddatur",Proddatur,Andhra Pradesh,B. Pharma,4 years,Full time,120,UG,1.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,This is a 4 year full time course.
33,"Srinivasa Institute of Pharmaceutical Sciences, Proddatur",Proddatur,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
34,"Srinivasa Institute of Pharmaceutical Sciences, Proddatur",Proddatur,Andhra Pradesh,M. Pharma Pharmaceutical Technology,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
35,"Srinivasa Institute of Pharmaceutical Sciences, Proddatur",Proddatur,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
36,"Samskruti College of Pharmacy, Ghatkesar",Ghatkesar,Telangana,B.Pharma,4 years,Full time,100,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream.,B.Pharma is a four year full time course.
37,"Samskruti College of Pharmacy, Ghatkesar",Ghatkesar,Telangana,M.Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharma,M.Pharma Pharmaceutical Analysis and Quality Assurance is a two year full time course.
38,"Samskruti College of Pharmacy, Ghatkesar",Ghatkesar,Telangana,M.Pharma Pharmaceutics,2 years,Full time,18,PG,,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharma,M.Pharma Pharmaceutics is a two year full time course.
39,"Sankar Reddy Institute of Pharmaceutical Sciences, Bestavaripeta",China Obeneni Palle,Andhra Pradesh,B. Pharma,4 years,Full time,120,UG,1.24 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 with science stream from any recognized board / college.,"Bachelor of Pharmacy Duration of four years full time course offred by Jawaharlal Nehru Technological University, Kakinada, Approved by AICTE and PCI"
40,"Sankar Reddy Institute of Pharmaceutical Sciences, Bestavaripeta",China Obeneni Palle,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Control,2 years,Full time,18,PG,0.68 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma Degree from any recognized university / college.,"Master of Pharmacy inPharmaceutical Analysis and Quality Control Duration of two years full time course offered by Jawaharlal Nehru Technological University, Kakinada, Approved by AICTE and PCI"
41,"Sankar Reddy Institute of Pharmaceutical Sciences, Bestavaripeta",China Obeneni Palle,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18,PG,0.68 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma Degree from any recognized university / college.,"Master of Pharmacy in Pharmaceutics Duration of two years full time course offered by Jawaharlal Nehru Technological University, Kakinada, Approved by AICTE and PCI"
42,"Talla Padmavathi College of Pharmacy, Kareemabad",Warangal,Telangana,B. Pharma,4 years,Full time,120,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Pharma,This is a 4 year full time course.
