,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,B. Pharma,4 years,Full time,120,UG,3 lakhs,(AICTE) All India Council of Technical Education,"Candidates should have passed 10+2 examination with Physics and Chemistry as compulsory subjects along with one of the following - Mathematics / Computer Science / Biotechnology / Biology. Obtained at least 40% marks (35% in case of candidate belonging to reserved category) in the above subjects taken together.
Age : 17 years and above","Bachelor in Pharmacy offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
1,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,B. Pharma Lateral Entry,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,Candidates who have passed D.Pharm course approved by Pharmacy Council of India shall also be eligible to this course and can be admitted directly to II Year.,"Lateral Entry Bachelor in Pharmacy offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
2,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,M. Pharma Pharmaceutical Analysis,2 years,Full time,18,PG,2.07 lakhs,(AICTE) All India Council of Technical Education,"A candidate should have passed B.Pharm degree examination of RGUHS or B.Pharm examination of any recognized Indian University as established by law in India or should have completed any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India,(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and should have secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination. Then s/he shall be eligible for admission to the M.Pharm course.For SC / ST / Category-I (Karnataka) candidates must have a degree in B.Pharm.","Master in Pharmacy in Pharmaceutical Analysis is two years full time course. offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
3,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,M. Pharma Pharmaceutical Technology,2 years,Full time,10,PG,2.07 lakhs,(AICTE) All India Council of Technical Education,"A candidate should have passed B.Pharm degree examination of RGUHS or B.Pharm examination of any recognized Indian University as established by law in India or should have completed any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India,(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and should have secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination. Then s/he shall be eligible for admission to the M.Pharm course.For SC / ST / Category-I (Karnataka) candidates must have a degree in B.Pharm.","Master in Pharmacy in Pharmaceutical Technology is two years full time course. offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
4,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,M. Pharma Pharmaceutics,2 years,Full time,36,PG,2.07 lakhs,(AICTE) All India Council of Technical Education,"A candidate should have passed B.Pharm degree examination of RGUHS or B.Pharm examination of any recognized Indian University as established by law in India or should have completed any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India,(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and should have secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination. Then s/he shall be eligible for admission to the M.Pharm course.For SC / ST / Category-I (Karnataka) candidates must have a degree in B.Pharm.","Master in Pharmacy in Pharmaceutics Technology is two years full time course. offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
5,"Krupanidhi College of Pharmacy, Bangalore",Bengaluru,Karnataka,M. Pharma Quality Assurance,2 years,Full time,18,PG,2.07 lakhs,(AICTE) All India Council of Technical Education,"A candidate should have passed B.Pharm degree examination of RGUHS or B.Pharm examination of any recognized Indian University as established by law in India or should have completed any other degree courses in pharmacy recognized as equivalent by RGUHS University or Pharmacy Council of India,(PCI) and/or All India Council of Technical Education (A I.C.T.E,) for this purpose and should have secured not less than 50% of the maximum marks (aggregate of four years) prescribed for the qualifying examination. Then s/he shall be eligible for admission to the M.Pharm course.For SC / ST / Category-I (Karnataka) candidates must have a degree in B.Pharm.","Master in Pharmacy in Quality Assurance is two years full time course. offered By Rajiv Gandhi University of Health Sciences, Karnataka Approved By AICTE"
6,"KVM College of Pharmacy, Alappuzha",Varanad,Kerala,B. Pharma,4 years,Full time,60,UG,3.84 lakhs,(AICTE) All India Council of Technical Education,"For admission to B.Pharm. Course, candidates who have passed Higher Secondary Examination, Kerala or examinations recognized as equivalent thereto, with 50% marks in Biology/ Mathematics/Biotechnology/Computer Science separately and 50% marks in Physics, Chemistry and Biology /Mathematics /Biotechnology/ Computer Science put together are eligible. Candidates from National Open School are not eligible to apply for the course.",Bachelor of Pharmacy is four years full-time course approval by AICTE and PCI. Pharmacy is the health profession that links the health sciences with the chemical sciences and it is charged with ensuring the safe and effective use of pharmaceutical drugs.
7,"KVM College of Pharmacy, Alappuzha",Varanad,Kerala,B. Pharma Lateral Entry,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,"Diploma in Pharmacy [Candidate shall have studied in an institution approved by the Pharmacy Council of India and shall have passed the diploma examination conducted by the State Board of D Pharm Examinations or equivalent and must have a minimum of 50% marks for the second year D Pharm examination]. (For OEC candidates, 5% relaxation in marks is allowed and for SC/ST candidates a pass in the qualifying examination will be sufficient)",Bachelor of Pharmacy Lateral Entry is three years full-time course approval by AICTE and PCI. PHARMACY is the health profession that links the health sciences with the chemical sciences and it is charged with ensuring the safe and effective use of pharmaceutical drugs.
8,"Laureate Institute of Pharmacy, Kangra",Dehra Gopipur,Himachal Pradesh,B. Pharma,4 years,Full time,120,UG,2.64 lakhs,(AICTE) All India Council of Technical Education,"Eligibility for B.Pharm For Fresh Entry (1st Semester):- The fresh entry to all seats in affiliating Institutes of H.P. Technical University, Hamirpur (H.P.) shall be on the basis of the merit of the entrance examination conducted by HP Technical University.
The candidate Should have passed 10+2 examination with Physics and Chemistry as compulsory subjects along with one of the Mathematics/Chemistry/Biotechnology/Biology with at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.","B.Pharma this is four year full time UG course offered by Himachal Pradesh Technical University, Hamirpur. And approved by AICTE and PCI"
9,"Laureate Institute of Pharmacy, Kangra",Dehra Gopipur,Himachal Pradesh,B. Pharma Lateral Entry,3 years,Full time,12,UG,1.98 lakhs,(AICTE) All India Council of Technical Education,For Lateral Entry (3rd Semester):- Admission under this scheme will be made strictly on the basis of merit of marks obtained in diploma. Educational Qualification for Lateral Entry Seats (3rd Semester): Passed Diploma in Pharmacy from an AICTE approved institution; with at least 50% marks (45% in case of candidates belonging to reserved category) will be eligible for admission directly in the 3rd Semester of second year regular B. Pharmacy Course under lateral entry.,"B.Pharma lateral entry this UG course offered by Himachal Pradesh Technical University, Hamirpur. And approved by AICTE and PCI"
