,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,B.Pharma,4 years,Full time,,UG,,UGC,"The candidate should have passed 10+2 with 50% marks in Physics, Chemistry, Biology.","Bachelor of Pharmacy is a 4 years full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and Approved by UGC."
1,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,M.Pharma Pharmaceutical Analysis,2 years,Full time,,PG,,UGC,The candidate should have passed B.Pharma course from a recognized University.,"Master of Pharmacy in Pharmaceutical Analysis is 2 years full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and Approved by UGC."
2,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,M.Pharma Pharmaceutical Biotechnology,2 years,Full time,,PG,,UGC,The candidate should have passed B.Pharma course from a recognized University.,"Master of Pharmacy in Pharmaceutical Biotechnology is 2 years full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and Approved by UGC."
3,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,M.Pharma Pharmaceutics,2 years,Full time,,PG,,UGC,The candidate should have passed B.Pharma course from a recognized University.,"Master of Pharmacy in Pharmaceutics is 2 years full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and Approved by UGC."
4,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,MD Pathology,3 years,Full time,,PG,,UGC,The candidate should have passed MBBS Degree from any recognised university.,"Doctor of Medicine in Pathology is three year full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and approved by UGC."
5,"Tamil Nadu Dr MGR Medical University, Chennai",Chennai,Tamil Nadu,Post Graduate Diploma in Pathology,2 years,Full time,,Diploma,,UGC,The candidate should have passed MBBS Degree from any recognised university.,"Post Graduate Diploma in Pathology is two year full time course. Affiliated to Tamil Nadu Dr. MGR Medical University, Chennai and approved by UGC."
6,"Jawaharlal Nehru Technological University, Anantapur",Anantapur,Andhra Pradesh,B.Pharma,4 years,Full time,,UG,,UGC,Candidate must have passed 10+2 in science stream from recognized board,Bachelor of Pharmacy is full time four year undergraduate degree course
7,"Jawaharlal Nehru Technological University, Anantapur",Anantapur,Andhra Pradesh,D.Pharma,2 years,Full time,,Diploma,,,Candidate must have passed 10+2 in science stream from recognized board,Diploma in Pharmacy is full time two year course
8,"Jawaharlal Nehru Technological University, Anantapur",Anantapur,Andhra Pradesh,M.Pharma Industrial Pharmacy,2 years,Full time,,PG,3.6 lakhs,UGC,"Candidate must have passed BE/B.Tech degree in related stream from recognized university, candidate has a valid GATE Rank or PGECET Rank",M.Pharma Industrial Pharmacy is full time two year post graduate degree course
9,"Jawaharlal Nehru Technological University, Anantapur",Anantapur,Andhra Pradesh,M.Pharma Pharmaceutical Analysis,2 years,Full time,,PG,3.6 lakhs,UGC,"Candidate must have passed BE/B.Tech degree in related stream from recognized university, candidate has a valid GATE Rank or PGECET Rank",M.Pharma Pharmaceutical Analysis is full time two year post graduate degree course
