,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"RVS School of Architecture, Dindigul",Padiyur,Tamil Nadu,B.Arch,5 years,Full time,80,UG,,COA,Minimum 50% for BC students and 45%minimum for SC&ST students in the higher secondary examination with maths as mandatory subject.50% in Diploma civil of any government recognized institution.,"Bachelor of Architecture is a full-time five-year course degree offered by Anna University, Chennai and approved by Council of Architecture."
1,"Yagyavalkya Institute of Technology, Jaipur",Laxmipura at Nataniwala,Rajasthan,M.Tech Computer Science and Engineering,2 years,Full time,18,PG,1.54 lakhs,(AICTE) All India Council of Technical Education,B.E./B.Tech with min. 55% marks (5% relaxation for SC/ST candidates). Candidates having M.Sc. or M.C.A are eligible to certain M.Tech programmes decided by RTU with a valid and qualified GATE score card and 55% marks in M.Sc. or M.C.A.,"Master of Technology in Computer Science and Engineering is a two-year full-time course offered by Rajasthan Technical University, Kota and approved by All India Council for Technical Education."
2,"Yagyavalkya Institute of Technology, Jaipur",Laxmipura at Nataniwala,Rajasthan,M.Tech Digital Communication,2 years,Full time,18,PG,1.54 lakhs,(AICTE) All India Council of Technical Education,B.E./B.Tech with min. 55% marks (5% relaxation for SC/ST candidates). Candidates having M.Sc. or M.C.A are eligible to certain M.Tech programmes decided by RTU with a valid and qualified GATE score card and 55% marks in M.Sc. or M.C.A.,"Master of Technology in Digital Communication is a two-year full-time course offered by Rajasthan Technical University, Kota and approved by All India Council for Technical Education."
3,"Yagyavalkya Institute of Technology, Jaipur",Laxmipura at Nataniwala,Rajasthan,M.Tech Power Systems,2 years,Full time,18,PG,1.54 lakhs,(AICTE) All India Council of Technical Education,B.E./B.Tech with min. 55% marks (5% relaxation for SC/ST candidates). Candidates having M.Sc. or M.C.A are eligible to certain M.Tech programmes decided by RTU with a valid and qualified GATE score card and 55% marks in M.Sc. or M.C.A.,"Master of Technology in Power Systems is a two-year full-time course offered by Rajasthan Technical University, Kota and approved by All India Council for Technical Education."
4,"Yagyavalkya Institute of Technology, Jaipur",Laxmipura at Nataniwala,Rajasthan,M.Tech Production Engineering,2 years,Full time,18,PG,1.54 lakhs,(AICTE) All India Council of Technical Education,B.E./B.Tech with min. 55% marks (5% relaxation for SC/ST candidates). Candidates having M.Sc. or M.C.A are eligible to certain M.Tech programmes decided by RTU with a valid and qualified GATE score card and 55% marks in M.Sc. or M.C.A.,"Master of Technology in Production Engineering is a two-year full-time course offered by Rajasthan Technical University, Kota and approved by All India Council for Technical Education."
5,"Yagyavalkya Institute of Technology, Jaipur",Laxmipura at Nataniwala,Rajasthan,M.Tech Structural Engineering,2 years,Full time,18,PG,1.54 lakhs,(AICTE) All India Council of Technical Education,B.E./B.Tech with min. 55% marks (5% relaxation for SC/ST candidates). Candidates having M.Sc. or M.C.A are eligible to certain M.Tech programmes decided by RTU with a valid and qualified GATE score card and 55% marks in M.Sc. or M.C.A.,"Master of Technology in Structural Engineering is a two-year full-time course offered by Rajasthan Technical University, Kota and approved by All India Council for Technical Education."
6,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,B.Tech Civil Engineering,4 years,Full time,60,UG,3.12 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 with science stream (Mathematics, Physics and Chemistry) or equivalent from recognized board.","B.Tech Civil Engineering is four-year duration full-time course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by All India Council for Technical Education (AICTE)."
7,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,B.Tech Computer Science and Engineering,4 years,Full time,60,UG,3.12 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 with science stream (Mathematics, Physics and Chemistry) or equivalent from recognized board.","B.Tech Computer Science and Engineering is four-year duration full-time course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by All India Council for Technical Education (AICTE)."
8,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,B.Tech Electronics and Communications Engineering,4 years,Full time,60,UG,3.12 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 with science stream (Mathematics, Physics and Chemistry) or equivalent from recognized board.","B.Tech Electronics and Communication Engineering is four-year duration full-time course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by All India Council for Technical Education (AICTE)."
9,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,B.Tech Information Technology,4 years,Full time,60,UG,3.12 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 with science stream (Mathematics, Physics and Chemistry) or equivalent from recognized board.","B.Tech Information Technology is four-year duration full-time course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by All India Council for Technical Education (AICTE)."
10,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,B.Tech Mechanical Engineering,4 years,Full time,120,UG,3.12 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 with science stream (Mathematics, Physics and Chemistry) or equivalent from recognized board.","B.Tech Mechanical Engineering is four-year duration full-time course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by All India Council for Technical Education (AICTE)."
11,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,Diploma in Civil Engineering,3 years,Full time,60,Diploma,0.654 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10th standard education.,"Diploma in Civil Engineering is a three-year full-time course offered by The Punjab State Board of Technical Education and Industrial Training, Chandigarh and approved by All India Council for Technical Education (AICTE)."
12,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,Diploma in Electronics and Communication Engineering,3 years,Full time,60,Diploma,0.654 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10th standard education.,"Diploma in Electronics and Communication Engineering is a three-year full-time course offered by The Punjab State Board of Technical Education and Industrial Training, Chandigarh and approved by All India Council for Technical Education (AICTE)."
13,"Global College of Engineering and Technology, Ropar",Kahanpur,Punjab,Diploma in Mechanical Engineering,3 years,Full time,60,Diploma,0.654 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10th standard education.,"Diploma in Mechanical Engineering is a three-year full-time course offered by The Punjab State Board of Technical Education and Industrial Training, Chandigarh and approved by All India Council for Technical Education (AICTE)."
14,"SKR Engineering College, Chennai",Varadharajapuram,Tamil Nadu,B.Tech Information Technology,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"The Candidates should have passed the 12th Standard of Tamil Nadu, HSC or an equivalent examination. For all the courses offered, eligibility is prescribed by the Government of Tamil Nadu.",Bachelor of Technology in Information Technology is a Graduate program of technical field. The duration of this course is 4 years with 8 semesters and course approved by AICTE.
15,"SKR Engineering College, Chennai",Varadharajapuram,Tamil Nadu,BE Biomedical Engineering,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"The Candidates should have passed the 12th Standard of Tamil Nadu, HSC or an equivalent examination. For all the courses offered, eligibility is prescribed by the Government of Tamil Nadu.",Bachelor of Engineering in Biomedical Engineering is a Graduate program of technical field. The duration of this course is 4 years with 8 semesters and course approved by AICTE.
16,"SKR Engineering College, Chennai",Varadharajapuram,Tamil Nadu,BE Civil Engineering,4 years,Full time,120,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"The Candidates should have passed the 12th Standard of Tamil Nadu, HSC or an equivalent examination. For all the courses offered, eligibility is prescribed by the Government of Tamil Nadu.",Bachelor of Engineering in Civil Engineering is a Graduate program of technical field. The duration of this course is 4 years with 8 semesters and course approved by AICTE.
