,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Automobile Engineering,3 years,Full time,120,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Automobile Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
1,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Civil Engineering,3 years,Full time,120,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Civil Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
2,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Computer Engineering,3 years,Full time,60,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Computer Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
3,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Electrical and Electronics Engineering,3 years,Full time,120,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Electrical and Electronics Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
4,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Electronics and Communication Engineering,3 years,Full time,60,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Electronics and Communication Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
5,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Mechanical Engineering,3 years,Full time,180,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Mechanical Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
6,"Nandha Polytechnic College, Erode",Perundurai,Tamil Nadu,Diploma in Petrochemical Engineering,3 years,Full time,60,Diploma,0.65 lakhs,(AICTE) All India Council of Technical Education,"Tamilnadu
Passed in the S.S.L.C Examination of the Board of Secondary Education, Tamilnadu. (Or) The Anglo Indian High School Examination with eligibility for Higher Secondary course in Tamilnadu (Or) The Matriculation Examination of Tamilnadu. (Or) Any other Examination recognised as equivalent to the above by the Board of Secondary Education, Tamilnadu.
Kerala
Passed in the S.S.L.C Examination of the Board of Secondary Education, Kerala.(The candidates who get D+ grade in their mark sheet should obtain mark statement in Kerala state board).
Other State
Passed in the S.S.L.C Examination of the Board of Secondary Education of Concern State.
2.Admission to Direct Second Year(Lateral Entry)
A Pass in HSC (Academic) or (Vocational) courses mentioned in the Higher Secondary Schools in Tamilnadu affiliated to the Tamilnadu Higher Secondary Board with eligibility for university courses of study or equivalent examination, and should have studied the following subjects
H.Sc Academic Subjects Studied: Maths, Physics & Chemistry	.
H.Sc Vocational Subjects Studied: Maths / Physics / Chemistry. Related Vocational Subjects Theory & Practical.","Diploma in Petrochemical Engineering is a full-time three-year course diploma offered by Directorate of Technical Education, Chennai and approved by AICTE."
7,"Bharat Institute of Engineering and Technology, Berhampur",Brahmapur,Odisha,Diploma in Civil Engineering,3 years,Full time,60,Diploma,0.79 lakhs,(AICTE) All India Council of Technical Education,The candidate is passed 10th standard or equivalent examination from recognised board.,"Diploma in Civil Engineering is a full-time three years duration course Affiliated to State Council for Technical Education and Vocational Training, Bhubaneswar Approved by AICTE."
8,"Bharat Institute of Engineering and Technology, Berhampur",Brahmapur,Odisha,Diploma in Electrical Engineering,3 years,Full time,60,Diploma,0.79 lakhs,(AICTE) All India Council of Technical Education,The candidate is passed 10th standard or equivalent examination from recognised board.,"Diploma in Electrical Engineering is a full-time three years duration course Affiliated to State Council for Technical Education and Vocational Training, Bhubaneswar Approved by AICTE."
9,"Bharat Institute of Engineering and Technology, Berhampur",Brahmapur,Odisha,Diploma in Electronics and Telecommunication Engineering,3 years,Full time,60,Diploma,0.79 lakhs,(AICTE) All India Council of Technical Education,The candidate is passed 10th standard or equivalent examination from recognised board.,"Diploma in Electronics and Telecommunication Engineering is a full-time three years duration course Affiliated to State Council for Technical Education and Vocational Training, Bhubaneswar Approved by AICTE."
